state,state_case,imparement_num,imparement_desc,state_name,year
1,10039,99,Unknown,AL,2017
1,10040,0,None,AL,2017
1,10041,99,Unknown,AL,2017
1,10042,0,None,AL,2017
1,10042,0,None,AL,2017
1,10043,99,Unknown,AL,2017
1,10043,0,None,AL,2017
1,10044,0,None,AL,2017
1,10045,99,Unknown,AL,2017
1,10046,0,None,AL,2017
1,10047,2,Fatigued,AL,2017
1,10047,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10048,99,Unknown,AL,2017
1,10049,1,Illness,AL,2017
1,10050,99,Unknown,AL,2017
1,10050,0,None,AL,2017
1,10051,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10051,99,Unknown,AL,2017
1,10052,99,Unknown,AL,2017
1,10053,0,None,AL,2017
1,10054,0,None,AL,2017
1,10054,0,None,AL,2017
1,10055,0,None,AL,2017
1,10055,0,None,AL,2017
1,10056,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10057,99,Unknown,AL,2017
1,10057,99,Unknown,AL,2017
1,10058,99,Unknown,AL,2017
1,10059,0,None,AL,2017
1,10060,99,Unknown,AL,2017
1,10060,99,Unknown,AL,2017
1,10061,99,Unknown,AL,2017
1,10061,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10062,0,None,AL,2017
1,10063,0,None,AL,2017
1,10064,99,Unknown,AL,2017
1,10065,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10066,99,Unknown,AL,2017
1,10067,99,Unknown,AL,2017
1,10068,99,Unknown,AL,2017
1,10069,0,None,AL,2017
1,10070,0,None,AL,2017
1,10071,0,None,AL,2017
1,10072,99,Unknown,AL,2017
1,10074,0,None,AL,2017
1,10075,99,Unknown,AL,2017
1,10075,99,Unknown,AL,2017
1,10076,99,Unknown,AL,2017
1,10077,99,Unknown,AL,2017
1,10078,0,None,AL,2017
1,10079,0,None,AL,2017
1,10080,99,Unknown,AL,2017
1,10081,0,None,AL,2017
1,10081,0,None,AL,2017
1,10082,0,None,AL,2017
1,10083,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10084,0,None,AL,2017
1,10085,0,None,AL,2017
1,10086,99,Unknown,AL,2017
1,10087,0,None,AL,2017
1,10088,0,None,AL,2017
1,10088,0,None,AL,2017
1,10089,0,None,AL,2017
1,10090,0,None,AL,2017
1,10090,0,None,AL,2017
1,10090,0,None,AL,2017
1,10091,0,None,AL,2017
1,10092,99,Unknown,AL,2017
1,10093,99,Unknown,AL,2017
1,10094,99,Unknown,AL,2017
1,10094,0,None,AL,2017
1,10095,99,Unknown,AL,2017
1,10096,0,None,AL,2017
1,10097,99,Unknown,AL,2017
1,10097,0,None,AL,2017
1,10098,99,Unknown,AL,2017
1,10099,99,Unknown,AL,2017
1,10099,0,None,AL,2017
1,10100,0,None,AL,2017
1,10101,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10102,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10102,0,None,AL,2017
1,10103,8,Emotional Distress,AL,2017
1,10104,99,Unknown,AL,2017
1,10104,0,None,AL,2017
1,10105,99,Unknown,AL,2017
1,10105,99,Unknown,AL,2017
1,10105,99,Unknown,AL,2017
1,10107,99,Unknown,AL,2017
1,10108,99,Unknown,AL,2017
1,10109,99,Unknown,AL,2017
1,10109,0,None,AL,2017
1,10110,0,None,AL,2017
1,10111,0,None,AL,2017
1,10111,0,None,AL,2017
1,10111,0,None,AL,2017
1,10112,0,None,AL,2017
1,10112,0,None,AL,2017
1,10113,0,None,AL,2017
1,10114,0,None,AL,2017
1,10114,0,None,AL,2017
1,10114,0,None,AL,2017
1,10115,99,Unknown,AL,2017
1,10116,0,None,AL,2017
1,10117,0,None,AL,2017
1,10117,99,Unknown,AL,2017
1,10118,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10119,0,None,AL,2017
1,10120,0,None,AL,2017
1,10121,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10121,0,None,AL,2017
1,10122,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10123,99,Unknown,AL,2017
1,10123,99,Unknown,AL,2017
1,10124,0,None,AL,2017
1,10125,99,Unknown,AL,2017
1,10126,99,Unknown,AL,2017
1,10127,10,Physical Imparement,AL,2017
1,10128,0,None,AL,2017
1,10128,99,Unknown,AL,2017
1,10129,99,Unknown,AL,2017
1,10129,0,None,AL,2017
1,10130,0,None,AL,2017
1,10130,0,None,AL,2017
1,10131,0,None,AL,2017
1,10132,99,Unknown,AL,2017
1,10132,0,None,AL,2017
1,10133,99,Unknown,AL,2017
1,10134,95,Unknown,AL,2017
1,10134,0,None,AL,2017
1,10135,0,None,AL,2017
1,10136,0,None,AL,2017
1,10137,99,Unknown,AL,2017
1,10138,0,None,AL,2017
1,10139,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10140,99,Unknown,AL,2017
1,10141,99,Unknown,AL,2017
1,10142,99,Unknown,AL,2017
1,10142,0,None,AL,2017
1,10143,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10144,0,None,AL,2017
1,10144,99,Unknown,AL,2017
1,10145,2,Fatigued,AL,2017
1,10145,0,None,AL,2017
1,10146,0,None,AL,2017
1,10146,0,None,AL,2017
1,10146,0,None,AL,2017
1,10146,0,None,AL,2017
1,10147,99,Unknown,AL,2017
1,10148,99,Unknown,AL,2017
1,10149,99,Unknown,AL,2017
1,10150,0,None,AL,2017
1,10150,0,None,AL,2017
1,10151,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10152,0,None,AL,2017
1,10153,99,Unknown,AL,2017
1,10153,0,None,AL,2017
1,10154,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10155,99,Unknown,AL,2017
1,10156,99,Unknown,AL,2017
1,10157,0,None,AL,2017
1,10158,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10158,0,None,AL,2017
1,10159,0,None,AL,2017
1,10160,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10161,99,Unknown,AL,2017
1,10162,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10162,0,None,AL,2017
1,10163,99,Unknown,AL,2017
1,10164,0,None,AL,2017
1,10164,0,None,AL,2017
1,10165,0,None,AL,2017
1,10167,0,None,AL,2017
1,10167,0,None,AL,2017
1,10168,10,Physical Imparement,AL,2017
1,10168,0,None,AL,2017
1,10169,0,None,AL,2017
1,10170,0,None,AL,2017
1,10170,99,Unknown,AL,2017
1,10170,0,None,AL,2017
1,10171,99,Unknown,AL,2017
1,10172,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10173,99,Unknown,AL,2017
1,10174,99,Unknown,AL,2017
1,10175,99,Unknown,AL,2017
1,10175,99,Unknown,AL,2017
1,10176,0,None,AL,2017
1,10177,0,None,AL,2017
1,10177,0,None,AL,2017
1,10178,0,None,AL,2017
1,10178,0,None,AL,2017
1,10179,0,None,AL,2017
1,10180,99,Unknown,AL,2017
1,10180,99,Unknown,AL,2017
1,10181,0,None,AL,2017
1,10181,0,None,AL,2017
1,10182,0,None,AL,2017
1,10182,0,None,AL,2017
1,10183,99,Unknown,AL,2017
1,10184,0,None,AL,2017
1,10185,99,Unknown,AL,2017
1,10186,8,Emotional Distress,AL,2017
1,10186,2,Fatigued,AL,2017
1,10187,1,Illness,AL,2017
1,10187,0,None,AL,2017
1,10188,2,Fatigued,AL,2017
1,10189,0,None,AL,2017
1,10190,99,Unknown,AL,2017
1,10190,0,None,AL,2017
1,10190,0,None,AL,2017
1,10191,99,Unknown,AL,2017
1,10192,1,Illness,AL,2017
1,10193,0,None,AL,2017
1,10194,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10195,0,None,AL,2017
1,10195,0,None,AL,2017
1,10195,0,None,AL,2017
1,10196,99,Unknown,AL,2017
1,10196,0,None,AL,2017
1,10197,99,Unknown,AL,2017
1,10198,99,Unknown,AL,2017
1,10198,99,Unknown,AL,2017
1,10199,99,Unknown,AL,2017
1,10199,0,None,AL,2017
1,10199,0,None,AL,2017
1,10200,0,None,AL,2017
1,10200,0,None,AL,2017
1,10201,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10202,0,None,AL,2017
1,10203,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10203,0,None,AL,2017
1,10204,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10204,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10205,0,None,AL,2017
1,10205,0,None,AL,2017
1,10205,0,None,AL,2017
1,10206,99,Unknown,AL,2017
1,10207,99,Unknown,AL,2017
1,10208,99,Unknown,AL,2017
1,10209,99,Unknown,AL,2017
1,10210,99,Unknown,AL,2017
1,10210,0,None,AL,2017
1,10210,0,None,AL,2017
1,10210,0,None,AL,2017
1,10211,99,Unknown,AL,2017
1,10211,0,None,AL,2017
1,10212,99,Unknown,AL,2017
1,10213,0,None,AL,2017
1,10213,0,None,AL,2017
1,10214,99,Unknown,AL,2017
1,10215,99,Unknown,AL,2017
1,10216,99,Unknown,AL,2017
1,10217,0,None,AL,2017
1,10217,0,None,AL,2017
1,10218,99,Unknown,AL,2017
1,10219,0,None,AL,2017
1,10219,0,None,AL,2017
1,10220,99,Unknown,AL,2017
1,10220,0,None,AL,2017
1,10221,0,None,AL,2017
1,10222,99,Unknown,AL,2017
1,10222,0,None,AL,2017
1,10222,0,None,AL,2017
1,10223,99,Unknown,AL,2017
1,10224,99,Unknown,AL,2017
1,10225,0,None,AL,2017
1,10226,99,Unknown,AL,2017
1,10227,0,None,AL,2017
1,10228,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10228,0,None,AL,2017
1,10229,99,Unknown,AL,2017
1,10229,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10230,0,None,AL,2017
1,10230,0,None,AL,2017
1,10231,99,Unknown,AL,2017
1,10232,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10233,99,Unknown,AL,2017
1,10233,0,None,AL,2017
1,10234,99,Unknown,AL,2017
1,10234,0,None,AL,2017
1,10235,1,Illness,AL,2017
1,10236,99,Unknown,AL,2017
1,10237,99,Unknown,AL,2017
1,10238,2,Fatigued,AL,2017
1,10239,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10240,0,None,AL,2017
1,10240,99,Unknown,AL,2017
1,10240,99,Unknown,AL,2017
1,10241,99,Unknown,AL,2017
1,10241,0,None,AL,2017
1,10242,0,None,AL,2017
1,10243,99,Unknown,AL,2017
1,10244,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10245,0,None,AL,2017
1,10246,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10247,2,Fatigued,AL,2017
1,10248,2,Fatigued,AL,2017
1,10249,99,Unknown,AL,2017
1,10249,0,None,AL,2017
1,10250,0,None,AL,2017
1,10251,0,None,AL,2017
1,10252,0,None,AL,2017
1,10252,0,None,AL,2017
1,10253,0,None,AL,2017
1,10254,0,None,AL,2017
1,10255,99,Unknown,AL,2017
1,10255,0,None,AL,2017
1,10256,0,None,AL,2017
1,10256,0,None,AL,2017
1,10257,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10258,99,Unknown,AL,2017
1,10259,99,Unknown,AL,2017
1,10259,0,None,AL,2017
1,10260,99,Unknown,AL,2017
1,10261,99,Unknown,AL,2017
1,10261,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10262,99,Unknown,AL,2017
1,10263,99,Unknown,AL,2017
1,10263,0,None,AL,2017
1,10264,0,None,AL,2017
1,10265,0,None,AL,2017
1,10266,0,None,AL,2017
1,10266,0,None,AL,2017
1,10267,99,Unknown,AL,2017
1,10267,0,None,AL,2017
1,10268,0,None,AL,2017
1,10269,0,None,AL,2017
1,10269,0,None,AL,2017
1,10269,0,None,AL,2017
1,10270,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10270,99,Unknown,AL,2017
1,10271,2,Fatigued,AL,2017
1,10272,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10273,0,None,AL,2017
1,10273,0,None,AL,2017
1,10274,99,Unknown,AL,2017
1,10274,0,None,AL,2017
1,10275,0,None,AL,2017
1,10276,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10277,0,None,AL,2017
1,10278,99,Unknown,AL,2017
1,10279,1,Illness,AL,2017
1,10280,99,Unknown,AL,2017
1,10280,0,None,AL,2017
1,10281,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10282,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10282,0,None,AL,2017
1,10282,0,None,AL,2017
1,10283,99,Unknown,AL,2017
1,10284,99,Unknown,AL,2017
1,10285,99,Unknown,AL,2017
1,10285,0,None,AL,2017
1,10286,0,None,AL,2017
1,10287,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10287,0,None,AL,2017
1,10288,99,Unknown,AL,2017
1,10288,0,None,AL,2017
1,10289,99,Unknown,AL,2017
1,10290,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10290,95,Unknown,AL,2017
1,10291,0,None,AL,2017
1,10292,0,None,AL,2017
1,10292,0,None,AL,2017
1,10293,2,Fatigued,AL,2017
1,10294,2,Fatigued,AL,2017
1,10295,0,None,AL,2017
1,10295,95,Unknown,AL,2017
1,10295,95,Unknown,AL,2017
1,10296,0,None,AL,2017
1,10298,0,None,AL,2017
1,10298,0,None,AL,2017
1,10299,0,None,AL,2017
1,10299,0,None,AL,2017
1,10300,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10301,2,Fatigued,AL,2017
1,10302,99,Unknown,AL,2017
1,10302,0,None,AL,2017
1,10303,99,Unknown,AL,2017
1,10304,2,Fatigued,AL,2017
1,10305,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10305,0,None,AL,2017
1,10306,0,None,AL,2017
1,10306,0,None,AL,2017
1,10307,99,Unknown,AL,2017
1,10307,0,None,AL,2017
1,10307,0,None,AL,2017
1,10308,0,None,AL,2017
1,10308,0,None,AL,2017
1,10309,0,None,AL,2017
1,10309,0,None,AL,2017
1,10310,99,Unknown,AL,2017
1,10311,99,Unknown,AL,2017
1,10311,99,Unknown,AL,2017
1,10312,99,Unknown,AL,2017
1,10312,0,None,AL,2017
1,10313,99,Unknown,AL,2017
1,10313,99,Unknown,AL,2017
1,10314,0,None,AL,2017
1,10314,0,None,AL,2017
1,10315,99,Unknown,AL,2017
1,10316,0,None,AL,2017
1,10316,0,None,AL,2017
1,10317,0,None,AL,2017
1,10317,0,None,AL,2017
1,10318,99,Unknown,AL,2017
1,10319,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10320,99,Unknown,AL,2017
1,10321,99,Unknown,AL,2017
1,10321,0,None,AL,2017
1,10322,99,Unknown,AL,2017
1,10323,0,None,AL,2017
1,10324,99,Unknown,AL,2017
1,10325,0,None,AL,2017
1,10325,10,Physical Imparement,AL,2017
1,10326,99,Unknown,AL,2017
1,10326,0,None,AL,2017
1,10327,0,None,AL,2017
1,10328,0,None,AL,2017
1,10328,0,None,AL,2017
1,10329,99,Unknown,AL,2017
1,10330,99,Unknown,AL,2017
1,10330,99,Unknown,AL,2017
1,10331,0,None,AL,2017
1,10331,0,None,AL,2017
1,10332,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10333,0,None,AL,2017
1,10333,0,None,AL,2017
1,10334,99,Unknown,AL,2017
1,10335,99,Unknown,AL,2017
1,10336,0,None,AL,2017
1,10337,0,None,AL,2017
1,10338,99,Unknown,AL,2017
1,10339,99,Unknown,AL,2017
1,10340,99,Unknown,AL,2017
1,10341,99,Unknown,AL,2017
1,10342,99,Unknown,AL,2017
1,10342,0,None,AL,2017
1,10343,99,Unknown,AL,2017
1,10343,0,None,AL,2017
1,10344,0,None,AL,2017
1,10345,99,Unknown,AL,2017
1,10345,0,None,AL,2017
1,10346,99,Unknown,AL,2017
1,10346,0,None,AL,2017
1,10347,0,None,AL,2017
1,10347,0,None,AL,2017
1,10348,99,Unknown,AL,2017
1,10348,0,None,AL,2017
1,10349,99,Unknown,AL,2017
1,10349,0,None,AL,2017
1,10349,0,None,AL,2017
1,10349,0,None,AL,2017
1,10350,99,Unknown,AL,2017
1,10350,0,None,AL,2017
1,10351,0,None,AL,2017
1,10352,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10353,99,Unknown,AL,2017
1,10353,0,None,AL,2017
1,10354,99,Unknown,AL,2017
1,10355,0,None,AL,2017
1,10355,0,None,AL,2017
1,10355,0,None,AL,2017
1,10356,99,Unknown,AL,2017
1,10357,0,None,AL,2017
1,10358,99,Unknown,AL,2017
1,10359,0,None,AL,2017
1,10360,0,None,AL,2017
1,10361,0,None,AL,2017
1,10362,99,Unknown,AL,2017
1,10363,99,Unknown,AL,2017
1,10363,0,None,AL,2017
1,10364,99,Unknown,AL,2017
1,10365,0,None,AL,2017
1,10365,0,None,AL,2017
1,10366,0,None,AL,2017
1,10367,0,None,AL,2017
1,10368,2,Fatigued,AL,2017
1,10369,99,Unknown,AL,2017
1,10369,0,None,AL,2017
1,10370,0,None,AL,2017
1,10371,0,None,AL,2017
1,10371,0,None,AL,2017
1,10372,0,None,AL,2017
1,10373,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10374,0,None,AL,2017
1,10374,0,None,AL,2017
1,10375,99,Unknown,AL,2017
1,10376,0,None,AL,2017
1,10377,0,None,AL,2017
1,10378,0,None,AL,2017
1,10379,0,None,AL,2017
1,10380,99,Unknown,AL,2017
1,10381,2,Fatigued,AL,2017
1,10382,2,Fatigued,AL,2017
1,10383,0,None,AL,2017
1,10384,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10384,0,None,AL,2017
1,10385,99,Unknown,AL,2017
1,10386,99,Unknown,AL,2017
1,10387,0,None,AL,2017
1,10387,0,None,AL,2017
1,10388,99,Unknown,AL,2017
1,10388,0,None,AL,2017
1,10389,99,Unknown,AL,2017
1,10389,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10390,0,None,AL,2017
1,10391,99,Unknown,AL,2017
1,10391,0,None,AL,2017
1,10391,0,None,AL,2017
1,10392,0,None,AL,2017
1,10393,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10394,0,None,AL,2017
1,10395,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10396,99,Unknown,AL,2017
1,10397,0,None,AL,2017
1,10397,0,None,AL,2017
1,10397,0,None,AL,2017
1,10398,0,None,AL,2017
1,10399,0,None,AL,2017
1,10400,99,Unknown,AL,2017
1,10400,0,None,AL,2017
1,10400,0,None,AL,2017
1,10401,99,Unknown,AL,2017
1,10402,99,Unknown,AL,2017
1,10403,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10403,0,None,AL,2017
1,10404,99,Unknown,AL,2017
1,10405,2,Fatigued,AL,2017
1,10405,0,None,AL,2017
1,10406,2,Fatigued,AL,2017
1,10406,0,None,AL,2017
1,10407,0,None,AL,2017
1,10408,0,None,AL,2017
1,10409,0,None,AL,2017
1,10409,0,None,AL,2017
1,10410,99,Unknown,AL,2017
1,10410,0,None,AL,2017
1,10411,2,Fatigued,AL,2017
1,10412,0,None,AL,2017
1,10413,0,None,AL,2017
1,10413,99,Unknown,AL,2017
1,10414,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10415,0,None,AL,2017
1,10415,0,None,AL,2017
1,10416,99,Unknown,AL,2017
1,10417,99,Unknown,AL,2017
1,10417,95,Unknown,AL,2017
1,10418,99,Unknown,AL,2017
1,10419,0,None,AL,2017
1,10420,99,Unknown,AL,2017
1,10420,99,Unknown,AL,2017
1,10420,99,Unknown,AL,2017
1,10421,0,None,AL,2017
1,10421,0,None,AL,2017
1,10422,0,None,AL,2017
1,10423,2,Fatigued,AL,2017
1,10423,0,None,AL,2017
1,10423,0,None,AL,2017
1,10423,0,None,AL,2017
1,10424,2,Fatigued,AL,2017
1,10425,0,None,AL,2017
1,10425,0,None,AL,2017
1,10426,0,None,AL,2017
1,10426,99,Unknown,AL,2017
1,10426,0,None,AL,2017
1,10427,0,None,AL,2017
1,10427,0,None,AL,2017
1,10427,0,None,AL,2017
1,10428,2,Fatigued,AL,2017
1,10429,99,Unknown,AL,2017
1,10429,99,Unknown,AL,2017
1,10429,0,None,AL,2017
1,10430,8,Emotional Distress,AL,2017
1,10431,99,Unknown,AL,2017
1,10431,0,None,AL,2017
1,10432,0,None,AL,2017
1,10432,99,Unknown,AL,2017
1,10433,99,Unknown,AL,2017
1,10434,99,Unknown,AL,2017
1,10434,0,None,AL,2017
1,10435,99,Unknown,AL,2017
1,10436,99,Unknown,AL,2017
1,10437,0,None,AL,2017
1,10437,0,None,AL,2017
1,10438,8,Emotional Distress,AL,2017
1,10439,0,None,AL,2017
1,10440,99,Unknown,AL,2017
1,10441,2,Fatigued,AL,2017
1,10442,0,None,AL,2017
1,10443,99,Unknown,AL,2017
1,10444,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10445,0,None,AL,2017
1,10445,0,None,AL,2017
1,10446,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10447,99,Unknown,AL,2017
1,10448,0,None,AL,2017
1,10449,99,Unknown,AL,2017
1,10449,0,None,AL,2017
1,10450,0,None,AL,2017
1,10450,0,None,AL,2017
1,10451,99,Unknown,AL,2017
1,10452,0,None,AL,2017
1,10453,0,None,AL,2017
1,10454,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10455,99,Unknown,AL,2017
1,10455,99,Unknown,AL,2017
1,10456,0,None,AL,2017
1,10456,0,None,AL,2017
1,10457,99,Unknown,AL,2017
1,10457,0,None,AL,2017
1,10458,0,None,AL,2017
1,10458,0,None,AL,2017
1,10459,99,Unknown,AL,2017
1,10460,0,None,AL,2017
1,10460,0,None,AL,2017
1,10461,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10462,99,Unknown,AL,2017
1,10462,0,None,AL,2017
1,10462,0,None,AL,2017
1,10462,0,None,AL,2017
1,10463,0,None,AL,2017
1,10463,99,Unknown,AL,2017
1,10463,0,None,AL,2017
1,10464,99,Unknown,AL,2017
1,10465,99,Unknown,AL,2017
1,10466,0,None,AL,2017
1,10467,0,None,AL,2017
1,10468,99,Unknown,AL,2017
1,10469,99,Unknown,AL,2017
1,10470,2,Fatigued,AL,2017
1,10470,99,Unknown,AL,2017
1,10470,0,None,AL,2017
1,10471,2,Fatigued,AL,2017
1,10472,99,Unknown,AL,2017
1,10473,99,Unknown,AL,2017
1,10473,99,Unknown,AL,2017
1,10474,99,Unknown,AL,2017
1,10475,99,Unknown,AL,2017
1,10476,99,Unknown,AL,2017
1,10476,0,None,AL,2017
1,10477,0,None,AL,2017
1,10477,0,None,AL,2017
1,10477,0,None,AL,2017
1,10477,0,None,AL,2017
1,10477,0,None,AL,2017
1,10478,2,Fatigued,AL,2017
1,10478,0,None,AL,2017
1,10479,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10479,0,None,AL,2017
1,10480,99,Unknown,AL,2017
1,10481,99,Unknown,AL,2017
1,10481,0,None,AL,2017
1,10482,0,None,AL,2017
1,10483,0,None,AL,2017
1,10484,99,Unknown,AL,2017
1,10484,99,Unknown,AL,2017
1,10484,0,None,AL,2017
1,10485,99,Unknown,AL,2017
1,10486,0,None,AL,2017
1,10487,0,None,AL,2017
1,10487,0,None,AL,2017
1,10488,99,Unknown,AL,2017
1,10488,0,None,AL,2017
1,10488,0,None,AL,2017
1,10489,99,Unknown,AL,2017
1,10489,0,None,AL,2017
1,10490,99,Unknown,AL,2017
1,10491,99,Unknown,AL,2017
1,10492,0,None,AL,2017
1,10492,0,None,AL,2017
1,10492,0,None,AL,2017
1,10493,2,Fatigued,AL,2017
1,10493,0,None,AL,2017
1,10494,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10495,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10496,0,None,AL,2017
1,10497,0,None,AL,2017
1,10497,0,None,AL,2017
1,10498,99,Unknown,AL,2017
1,10499,0,None,AL,2017
1,10500,99,Unknown,AL,2017
1,10501,0,None,AL,2017
1,10501,0,None,AL,2017
1,10501,0,None,AL,2017
1,10502,0,None,AL,2017
1,10502,0,None,AL,2017
1,10503,99,Unknown,AL,2017
1,10503,0,None,AL,2017
1,10504,0,None,AL,2017
1,10504,99,Unknown,AL,2017
1,10505,99,Unknown,AL,2017
1,10505,0,None,AL,2017
1,10506,99,Unknown,AL,2017
1,10506,99,Unknown,AL,2017
1,10507,0,None,AL,2017
1,10507,99,Unknown,AL,2017
1,10508,0,None,AL,2017
1,10509,99,Unknown,AL,2017
1,10509,0,None,AL,2017
1,10510,99,Unknown,AL,2017
1,10510,0,None,AL,2017
1,10510,0,None,AL,2017
1,10511,0,None,AL,2017
1,10511,0,None,AL,2017
1,10511,0,None,AL,2017
1,10512,99,Unknown,AL,2017
1,10512,0,None,AL,2017
1,10512,0,None,AL,2017
1,10513,0,None,AL,2017
1,10514,99,Unknown,AL,2017
1,10515,99,Unknown,AL,2017
1,10516,99,Unknown,AL,2017
1,10516,0,None,AL,2017
1,10516,9,Legal and Illegal Drugs and Alchol,AL,2017
1,10516,0,None,AL,2017
1,10517,99,Unknown,AL,2017
1,10518,99,Unknown,AL,2017
1,10519,99,Unknown,AL,2017
1,10520,99,Unknown,AL,2017
1,10520,0,None,AL,2017
1,10521,0,None,AL,2017
1,10522,99,Unknown,AL,2017
1,10523,99,Unknown,AL,2017
1,10523,0,None,AL,2017
1,10523,0,None,AL,2017
1,10524,0,None,AL,2017
1,10524,99,Unknown,AL,2017
1,10525,99,Unknown,AL,2017
1,10526,0,None,AL,2017
1,10526,0,None,AL,2017
1,10527,99,Unknown,AL,2017
1,10528,0,None,AL,2017
1,10528,99,Unknown,AL,2017
1,10529,2,Fatigued,AL,2017
1,10530,95,Unknown,AL,2017
