state,state_case,imparement_num,imparement_desc,state_name,year
1,10108,99,Unknown,AL,2014
1,10108,0,None,AL,2014
1,10109,0,None,AL,2014
1,10110,2,Fatigued,AL,2014
1,10110,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10111,0,None,AL,2014
1,10111,99,Unknown,AL,2014
1,10112,0,None,AL,2014
1,10113,99,Unknown,AL,2014
1,10114,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10115,99,Unknown,AL,2014
1,10116,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10117,0,None,AL,2014
1,10118,99,Unknown,AL,2014
1,10119,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10120,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10121,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10122,0,None,AL,2014
1,10123,0,None,AL,2014
1,10123,0,None,AL,2014
1,10124,0,None,AL,2014
1,10125,2,Fatigued,AL,2014
1,10126,99,Unknown,AL,2014
1,10127,99,Unknown,AL,2014
1,10128,99,Unknown,AL,2014
1,10129,0,None,AL,2014
1,10129,0,None,AL,2014
1,10129,0,None,AL,2014
1,10129,0,None,AL,2014
1,10130,0,None,AL,2014
1,10131,99,Unknown,AL,2014
1,10131,0,None,AL,2014
1,10132,99,Unknown,AL,2014
1,10132,99,Unknown,AL,2014
1,10133,2,Fatigued,AL,2014
1,10133,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10134,0,None,AL,2014
1,10134,99,Unknown,AL,2014
1,10135,0,None,AL,2014
1,10136,0,None,AL,2014
1,10136,0,None,AL,2014
1,10137,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10138,0,None,AL,2014
1,10139,0,None,AL,2014
1,10140,99,Unknown,AL,2014
1,10141,99,Unknown,AL,2014
1,10141,0,None,AL,2014
1,10142,0,None,AL,2014
1,10142,0,None,AL,2014
1,10143,0,None,AL,2014
1,10143,0,None,AL,2014
1,10143,0,None,AL,2014
1,10144,99,Unknown,AL,2014
1,10144,0,None,AL,2014
1,10145,0,None,AL,2014
1,10146,0,None,AL,2014
1,10147,99,Unknown,AL,2014
1,10148,99,Unknown,AL,2014
1,10149,0,None,AL,2014
1,10150,99,Unknown,AL,2014
1,10150,0,None,AL,2014
1,10150,99,Unknown,AL,2014
1,10151,8,Emotional Distress,AL,2014
1,10152,99,Unknown,AL,2014
1,10153,8,Emotional Distress,AL,2014
1,10153,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10154,99,Unknown,AL,2014
1,10155,99,Unknown,AL,2014
1,10156,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10157,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10158,99,Unknown,AL,2014
1,10158,0,None,AL,2014
1,10159,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10159,99,Unknown,AL,2014
1,10160,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10161,99,Unknown,AL,2014
1,10161,0,None,AL,2014
1,10162,0,None,AL,2014
1,10162,0,None,AL,2014
1,10163,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10164,99,Unknown,AL,2014
1,10164,0,None,AL,2014
1,10165,99,Unknown,AL,2014
1,10166,0,None,AL,2014
1,10167,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10168,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10169,99,Unknown,AL,2014
1,10170,99,Unknown,AL,2014
1,10171,2,Fatigued,AL,2014
1,10172,99,Unknown,AL,2014
1,10173,0,None,AL,2014
1,10174,0,None,AL,2014
1,10174,0,None,AL,2014
1,10174,0,None,AL,2014
1,10175,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10175,0,None,AL,2014
1,10176,99,Unknown,AL,2014
1,10177,99,Unknown,AL,2014
1,10178,99,Unknown,AL,2014
1,10179,99,Unknown,AL,2014
1,10179,0,None,AL,2014
1,10180,99,Unknown,AL,2014
1,10181,0,None,AL,2014
1,10182,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10183,0,None,AL,2014
1,10183,0,None,AL,2014
1,10184,0,None,AL,2014
1,10184,0,None,AL,2014
1,10185,10,Physical Imparement,AL,2014
1,10186,99,Unknown,AL,2014
1,10186,0,None,AL,2014
1,10187,0,None,AL,2014
1,10187,0,None,AL,2014
1,10188,0,None,AL,2014
1,10189,0,None,AL,2014
1,10189,0,None,AL,2014
1,10190,2,Fatigued,AL,2014
1,10191,99,Unknown,AL,2014
1,10192,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10193,99,Unknown,AL,2014
1,10194,99,Unknown,AL,2014
1,10195,2,Fatigued,AL,2014
1,10196,95,Unknown,AL,2014
1,10196,0,None,AL,2014
1,10196,99,Unknown,AL,2014
1,10197,0,None,AL,2014
1,10197,0,None,AL,2014
1,10198,99,Unknown,AL,2014
1,10199,99,Unknown,AL,2014
1,10200,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10201,0,None,AL,2014
1,10201,99,Unknown,AL,2014
1,10202,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10203,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10204,0,None,AL,2014
1,10205,0,None,AL,2014
1,10205,0,None,AL,2014
1,10205,99,Unknown,AL,2014
1,10206,0,None,AL,2014
1,10207,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10208,0,None,AL,2014
1,10209,0,None,AL,2014
1,10210,0,None,AL,2014
1,10211,0,None,AL,2014
1,10212,0,None,AL,2014
1,10212,0,None,AL,2014
1,10213,0,None,AL,2014
1,10213,99,Unknown,AL,2014
1,10214,99,Unknown,AL,2014
1,10214,0,None,AL,2014
1,10215,0,None,AL,2014
1,10215,0,None,AL,2014
1,10216,0,None,AL,2014
1,10216,0,None,AL,2014
1,10217,0,None,AL,2014
1,10218,99,Unknown,AL,2014
1,10219,0,None,AL,2014
1,10219,0,None,AL,2014
1,10219,99,Unknown,AL,2014
1,10220,0,None,AL,2014
1,10220,0,None,AL,2014
1,10221,0,None,AL,2014
1,10221,0,None,AL,2014
1,10222,99,Unknown,AL,2014
1,10223,0,None,AL,2014
1,10224,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10224,0,None,AL,2014
1,10225,99,Unknown,AL,2014
1,10226,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10227,99,Unknown,AL,2014
1,10228,0,None,AL,2014
1,10229,99,Unknown,AL,2014
1,10229,0,None,AL,2014
1,10230,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10230,99,Unknown,AL,2014
1,10231,0,None,AL,2014
1,10231,0,None,AL,2014
1,10231,0,None,AL,2014
1,10232,0,None,AL,2014
1,10233,0,None,AL,2014
1,10233,0,None,AL,2014
1,10234,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10235,99,Unknown,AL,2014
1,10236,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10237,99,Unknown,AL,2014
1,10238,0,None,AL,2014
1,10238,0,None,AL,2014
1,10239,0,None,AL,2014
1,10239,0,None,AL,2014
1,10239,0,None,AL,2014
1,10240,2,Fatigued,AL,2014
1,10241,99,Unknown,AL,2014
1,10242,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10243,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10244,0,None,AL,2014
1,10245,0,None,AL,2014
1,10245,0,None,AL,2014
1,10246,99,Unknown,AL,2014
1,10247,0,None,AL,2014
1,10247,0,None,AL,2014
1,10248,99,Unknown,AL,2014
1,10249,99,Unknown,AL,2014
1,10249,0,None,AL,2014
1,10250,0,None,AL,2014
1,10251,0,None,AL,2014
1,10251,0,None,AL,2014
1,10252,0,None,AL,2014
1,10252,0,None,AL,2014
1,10253,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10254,0,None,AL,2014
1,10255,0,None,AL,2014
1,10256,99,Unknown,AL,2014
1,10256,0,None,AL,2014
1,10257,0,None,AL,2014
1,10258,99,Unknown,AL,2014
1,10259,99,Unknown,AL,2014
1,10260,0,None,AL,2014
1,10260,0,None,AL,2014
1,10261,99,Unknown,AL,2014
1,10261,99,Unknown,AL,2014
1,10262,0,None,AL,2014
1,10262,0,None,AL,2014
1,10263,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10264,99,Unknown,AL,2014
1,10264,99,Unknown,AL,2014
1,10265,0,None,AL,2014
1,10265,0,None,AL,2014
1,10266,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10267,2,Fatigued,AL,2014
1,10267,0,None,AL,2014
1,10268,0,None,AL,2014
1,10268,0,None,AL,2014
1,10269,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10270,0,None,AL,2014
1,10270,0,None,AL,2014
1,10271,99,Unknown,AL,2014
1,10272,0,None,AL,2014
1,10273,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10273,0,None,AL,2014
1,10274,99,Unknown,AL,2014
1,10274,99,Unknown,AL,2014
1,10275,99,Unknown,AL,2014
1,10276,0,None,AL,2014
1,10276,99,Unknown,AL,2014
1,10277,2,Fatigued,AL,2014
1,10278,99,Unknown,AL,2014
1,10279,0,None,AL,2014
1,10280,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10280,0,None,AL,2014
1,10281,95,Unknown,AL,2014
1,10282,0,None,AL,2014
1,10283,0,None,AL,2014
1,10284,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10285,99,Unknown,AL,2014
1,10285,0,None,AL,2014
1,10286,0,None,AL,2014
1,10287,2,Fatigued,AL,2014
1,10288,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10288,0,None,AL,2014
1,10288,0,None,AL,2014
1,10289,99,Unknown,AL,2014
1,10289,99,Unknown,AL,2014
1,10290,99,Unknown,AL,2014
1,10291,2,Fatigued,AL,2014
1,10292,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10293,99,Unknown,AL,2014
1,10294,99,Unknown,AL,2014
1,10295,99,Unknown,AL,2014
1,10296,10,Physical Imparement,AL,2014
1,10296,95,Unknown,AL,2014
1,10297,0,None,AL,2014
1,10298,99,Unknown,AL,2014
1,10298,0,None,AL,2014
1,10299,99,Unknown,AL,2014
1,10300,99,Unknown,AL,2014
1,10300,0,None,AL,2014
1,10300,99,Unknown,AL,2014
1,10301,0,None,AL,2014
1,10301,0,None,AL,2014
1,10302,0,None,AL,2014
1,10302,0,None,AL,2014
1,10303,99,Unknown,AL,2014
1,10304,0,None,AL,2014
1,10304,0,None,AL,2014
1,10305,99,Unknown,AL,2014
1,10306,95,Unknown,AL,2014
1,10306,99,Unknown,AL,2014
1,10307,99,Unknown,AL,2014
1,10307,0,None,AL,2014
1,10307,0,None,AL,2014
1,10308,0,None,AL,2014
1,10308,0,None,AL,2014
1,10309,1,Illness,AL,2014
1,10310,8,Emotional Distress,AL,2014
1,10311,99,Unknown,AL,2014
1,10312,8,Emotional Distress,AL,2014
1,10313,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10313,0,None,AL,2014
1,10314,0,None,AL,2014
1,10314,95,Unknown,AL,2014
1,10314,0,None,AL,2014
1,10315,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10315,0,None,AL,2014
1,10315,0,None,AL,2014
1,10315,0,None,AL,2014
1,10316,99,Unknown,AL,2014
1,10316,99,Unknown,AL,2014
1,10316,99,Unknown,AL,2014
1,10317,99,Unknown,AL,2014
1,10318,99,Unknown,AL,2014
1,10319,99,Unknown,AL,2014
1,10320,99,Unknown,AL,2014
1,10321,99,Unknown,AL,2014
1,10322,0,None,AL,2014
1,10322,0,None,AL,2014
1,10323,0,None,AL,2014
1,10324,99,Unknown,AL,2014
1,10325,1,Illness,AL,2014
1,10325,0,None,AL,2014
1,10325,98,Unknown,AL,2014
1,10326,0,None,AL,2014
1,10326,99,Unknown,AL,2014
1,10326,0,None,AL,2014
1,10327,0,None,AL,2014
1,10328,0,None,AL,2014
1,10329,0,None,AL,2014
1,10329,0,None,AL,2014
1,10330,0,None,AL,2014
1,10331,99,Unknown,AL,2014
1,10332,99,Unknown,AL,2014
1,10333,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10333,0,None,AL,2014
1,10334,99,Unknown,AL,2014
1,10335,0,None,AL,2014
1,10335,99,Unknown,AL,2014
1,10336,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10337,99,Unknown,AL,2014
1,10338,0,None,AL,2014
1,10339,99,Unknown,AL,2014
1,10340,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10341,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10343,0,None,AL,2014
1,10344,0,None,AL,2014
1,10345,0,None,AL,2014
1,10345,0,None,AL,2014
1,10346,2,Fatigued,AL,2014
1,10347,0,None,AL,2014
1,10348,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10348,99,Unknown,AL,2014
1,10349,0,None,AL,2014
1,10350,99,Unknown,AL,2014
1,10350,99,Unknown,AL,2014
1,10351,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10352,1,Illness,AL,2014
1,10352,0,None,AL,2014
1,10353,99,Unknown,AL,2014
1,10353,0,None,AL,2014
1,10354,0,None,AL,2014
1,10355,99,Unknown,AL,2014
1,10356,0,None,AL,2014
1,10356,0,None,AL,2014
1,10357,0,None,AL,2014
1,10358,99,Unknown,AL,2014
1,10358,0,None,AL,2014
1,10359,99,Unknown,AL,2014
1,10359,0,None,AL,2014
1,10360,0,None,AL,2014
1,10361,0,None,AL,2014
1,10362,0,None,AL,2014
1,10363,99,Unknown,AL,2014
1,10364,0,None,AL,2014
1,10365,0,None,AL,2014
1,10365,0,None,AL,2014
1,10366,99,Unknown,AL,2014
1,10367,0,None,AL,2014
1,10368,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10369,99,Unknown,AL,2014
1,10370,0,None,AL,2014
1,10370,0,None,AL,2014
1,10371,2,Fatigued,AL,2014
1,10372,0,None,AL,2014
1,10373,2,Fatigued,AL,2014
1,10374,99,Unknown,AL,2014
1,10375,0,None,AL,2014
1,10376,0,None,AL,2014
1,10377,95,Unknown,AL,2014
1,10377,0,None,AL,2014
1,10378,99,Unknown,AL,2014
1,10378,0,None,AL,2014
1,10379,2,Fatigued,AL,2014
1,10380,0,None,AL,2014
1,10380,0,None,AL,2014
1,10381,0,None,AL,2014
1,10381,0,None,AL,2014
1,10381,0,None,AL,2014
1,10382,0,None,AL,2014
1,10382,0,None,AL,2014
1,10383,99,Unknown,AL,2014
1,10383,0,None,AL,2014
1,10384,0,None,AL,2014
1,10385,0,None,AL,2014
1,10386,0,None,AL,2014
1,10387,0,None,AL,2014
1,10388,0,None,AL,2014
1,10389,99,Unknown,AL,2014
1,10390,0,None,AL,2014
1,10391,0,None,AL,2014
1,10392,0,None,AL,2014
1,10392,0,None,AL,2014
1,10393,99,Unknown,AL,2014
1,10394,99,Unknown,AL,2014
1,10395,99,Unknown,AL,2014
1,10396,99,Unknown,AL,2014
1,10397,95,Unknown,AL,2014
1,10397,0,None,AL,2014
1,10398,99,Unknown,AL,2014
1,10399,99,Unknown,AL,2014
1,10400,1,Illness,AL,2014
1,10401,0,None,AL,2014
1,10401,0,None,AL,2014
1,10401,0,None,AL,2014
1,10402,99,Unknown,AL,2014
1,10402,0,None,AL,2014
1,10403,99,Unknown,AL,2014
1,10403,0,None,AL,2014
1,10404,0,None,AL,2014
1,10405,2,Fatigued,AL,2014
1,10406,0,None,AL,2014
1,10407,99,Unknown,AL,2014
1,10407,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10408,2,Fatigued,AL,2014
1,10409,99,Unknown,AL,2014
1,10410,0,None,AL,2014
1,10410,0,None,AL,2014
1,10411,0,None,AL,2014
1,10412,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10412,0,None,AL,2014
1,10412,0,None,AL,2014
1,10412,0,None,AL,2014
1,10413,0,None,AL,2014
1,10414,0,None,AL,2014
1,10414,99,Unknown,AL,2014
1,10415,0,None,AL,2014
1,10416,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10417,0,None,AL,2014
1,10417,0,None,AL,2014
1,10418,0,None,AL,2014
1,10419,0,None,AL,2014
1,10420,99,Unknown,AL,2014
1,10421,99,Unknown,AL,2014
1,10421,0,None,AL,2014
1,10422,99,Unknown,AL,2014
1,10422,0,None,AL,2014
1,10424,0,None,AL,2014
1,10425,0,None,AL,2014
1,10425,0,None,AL,2014
1,10426,0,None,AL,2014
1,10426,0,None,AL,2014
1,10427,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10428,0,None,AL,2014
1,10429,99,Unknown,AL,2014
1,10430,99,Unknown,AL,2014
1,10431,8,Emotional Distress,AL,2014
1,10432,99,Unknown,AL,2014
1,10433,0,None,AL,2014
1,10434,0,None,AL,2014
1,10435,99,Unknown,AL,2014
1,10436,0,None,AL,2014
1,10436,0,None,AL,2014
1,10437,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10438,2,Fatigued,AL,2014
1,10439,0,None,AL,2014
1,10439,0,None,AL,2014
1,10440,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10441,0,None,AL,2014
1,10441,0,None,AL,2014
1,10442,99,Unknown,AL,2014
1,10442,99,Unknown,AL,2014
1,10443,0,None,AL,2014
1,10444,0,None,AL,2014
1,10444,0,None,AL,2014
1,10444,0,None,AL,2014
1,10445,99,Unknown,AL,2014
1,10446,0,None,AL,2014
1,10446,99,Unknown,AL,2014
1,10447,99,Unknown,AL,2014
1,10448,0,None,AL,2014
1,10448,0,None,AL,2014
1,10449,99,Unknown,AL,2014
1,10449,99,Unknown,AL,2014
1,10450,99,Unknown,AL,2014
1,10450,0,None,AL,2014
1,10451,0,None,AL,2014
1,10452,0,None,AL,2014
1,10453,99,Unknown,AL,2014
1,10454,0,None,AL,2014
1,10454,0,None,AL,2014
1,10455,99,Unknown,AL,2014
1,10456,0,None,AL,2014
1,10456,0,None,AL,2014
1,10457,0,None,AL,2014
1,10457,0,None,AL,2014
1,10458,0,None,AL,2014
1,10459,99,Unknown,AL,2014
1,10459,0,None,AL,2014
1,10460,99,Unknown,AL,2014
1,10461,0,None,AL,2014
1,10462,0,None,AL,2014
1,10462,0,None,AL,2014
1,10463,0,None,AL,2014
1,10463,0,None,AL,2014
1,10465,99,Unknown,AL,2014
1,10466,99,Unknown,AL,2014
1,10467,0,None,AL,2014
1,10467,0,None,AL,2014
1,10468,99,Unknown,AL,2014
1,10469,0,None,AL,2014
1,10470,0,None,AL,2014
1,10471,2,Fatigued,AL,2014
1,10472,0,None,AL,2014
1,10473,0,None,AL,2014
1,10474,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10475,99,Unknown,AL,2014
1,10476,0,None,AL,2014
1,10477,0,None,AL,2014
1,10478,99,Unknown,AL,2014
1,10479,0,None,AL,2014
1,10480,0,None,AL,2014
1,10481,0,None,AL,2014
1,10482,1,Illness,AL,2014
1,10483,99,Unknown,AL,2014
1,10484,99,Unknown,AL,2014
1,10484,0,None,AL,2014
1,10484,0,None,AL,2014
1,10485,99,Unknown,AL,2014
1,10486,2,Fatigued,AL,2014
1,10487,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10488,0,None,AL,2014
1,10489,0,None,AL,2014
1,10490,99,Unknown,AL,2014
1,10491,0,None,AL,2014
1,10492,0,None,AL,2014
1,10493,99,Unknown,AL,2014
1,10494,0,None,AL,2014
1,10495,99,Unknown,AL,2014
1,10496,0,None,AL,2014
1,10496,0,None,AL,2014
1,10497,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10498,99,Unknown,AL,2014
1,10498,0,None,AL,2014
1,10498,0,None,AL,2014
1,10499,0,None,AL,2014
1,10500,0,None,AL,2014
1,10500,0,None,AL,2014
1,10501,0,None,AL,2014
1,10501,0,None,AL,2014
1,10502,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10503,99,Unknown,AL,2014
1,10504,0,None,AL,2014
1,10505,0,None,AL,2014
1,10505,0,None,AL,2014
1,10506,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10507,99,Unknown,AL,2014
1,10508,1,Illness,AL,2014
1,10509,99,Unknown,AL,2014
1,10510,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10511,99,Unknown,AL,2014
1,10512,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10513,0,None,AL,2014
1,10514,99,Unknown,AL,2014
1,10514,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10515,0,None,AL,2014
1,10515,0,None,AL,2014
1,10516,99,Unknown,AL,2014
1,10517,99,Unknown,AL,2014
1,10518,99,Unknown,AL,2014
1,10519,0,None,AL,2014
1,10520,99,Unknown,AL,2014
1,10521,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10522,0,None,AL,2014
1,10522,0,None,AL,2014
1,10523,0,None,AL,2014
1,10523,0,None,AL,2014
1,10524,99,Unknown,AL,2014
1,10525,2,Fatigued,AL,2014
1,10526,0,None,AL,2014
1,10526,0,None,AL,2014
1,10527,0,None,AL,2014
1,10527,99,Unknown,AL,2014
1,10528,0,None,AL,2014
1,10528,2,Fatigued,AL,2014
1,10529,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10530,99,Unknown,AL,2014
1,10531,2,Fatigued,AL,2014
1,10532,99,Unknown,AL,2014
1,10533,0,None,AL,2014
1,10534,99,Unknown,AL,2014
1,10535,0,None,AL,2014
1,10536,99,Unknown,AL,2014
1,10536,0,None,AL,2014
1,10537,99,Unknown,AL,2014
1,10538,99,Unknown,AL,2014
1,10539,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10540,0,None,AL,2014
1,10541,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10542,99,Unknown,AL,2014
1,10543,99,Unknown,AL,2014
1,10544,99,Unknown,AL,2014
1,10545,9,Legal and Illegal Drugs and Alchol,AL,2014
1,10546,99,Unknown,AL,2014
1,10547,99,Unknown,AL,2014
