state,state_case,person_num,age,sex,injury_severity,alc_involved,alc_test_result,drugs,drug_num,doa,state_name,drug_desc,year
1,10113,2,49,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10114,1,30,2,1,1,158,9,1,0,AL,No Drugs,2015
1,10114,1,45,2,4,9,0,9,1,7,AL,No Drugs,2015
1,10115,1,32,2,4,0,996,0,0,0,AL,Not Reported,2015
1,10116,1,49,1,0,9,0,9,1,0,AL,No Drugs,2015
1,10116,1,48,1,2,9,0,9,1,0,AL,No Drugs,2015
1,10116,2,45,2,4,8,117,8,1,0,AL,No Drugs,2015
1,10117,1,21,2,3,8,996,8,0,0,AL,Not Reported,2015
1,10117,2,60,2,4,8,0,8,338,7,AL,Depressant,2015
1,10117,3,2,2,2,8,996,8,0,0,AL,Not Reported,2015
1,10117,4,60,2,3,8,996,8,0,0,AL,Not Reported,2015
1,10117,1,21,1,2,9,0,9,1,0,AL,No Drugs,2015
1,10118,1,33,1,3,1,0,9,402,0,AL,Stimulant,2015
1,10118,2,34,1,4,8,996,8,0,7,AL,Not Reported,2015
1,10119,1,88,1,4,0,0,0,1,0,AL,No Drugs,2015
1,10119,1,22,2,3,0,996,0,0,0,AL,Not Reported,2015
1,10120,1,25,1,4,9,0,9,605,7,AL,Cannabinoid,2015
1,10120,1,46,1,1,0,996,0,0,0,AL,Not Reported,2015
1,10121,1,22,1,4,0,996,0,0,0,AL,Not Reported,2015
1,10121,1,29,2,0,0,996,0,0,0,AL,Not Reported,2015
1,10121,2,32,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10122,1,58,1,4,8,0,8,1,7,AL,No Drugs,2015
1,10123,1,62,1,1,0,0,0,1,0,AL,No Drugs,2015
1,10123,1,76,1,4,0,0,0,1,7,AL,No Drugs,2015
1,10123,2,73,2,3,8,996,8,0,0,AL,Not Reported,2015
1,10124,1,31,2,0,0,0,0,1,0,AL,No Drugs,2015
1,10125,1,17,1,3,9,0,9,177,0,AL,Narcotic,2015
1,10125,2,16,2,4,8,0,8,1,7,AL,No Drugs,2015
1,10125,3,15,1,2,8,996,8,0,0,AL,Not Reported,2015
1,10125,4,17,2,4,8,0,8,1,7,AL,No Drugs,2015
1,10126,1,56,2,0,0,0,0,351,0,AL,Depressant,2015
1,10126,1,64,1,4,0,996,0,0,7,AL,Not Reported,2015
1,10127,1,76,1,3,0,996,0,0,0,AL,Not Reported,2015
1,10127,2,68,2,4,8,996,8,0,7,AL,Not Reported,2015
1,10127,3,49,2,4,8,996,8,0,0,AL,Not Reported,2015
1,10127,1,24,1,0,0,996,0,0,0,AL,Not Reported,2015
1,10127,2,24,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10128,1,999,9,0,9,996,9,0,0,AL,Not Reported,2015
1,10129,1,61,1,4,0,996,0,0,0,AL,Not Reported,2015
1,10129,2,48,2,1,8,996,8,0,0,AL,Not Reported,2015
1,10129,1,23,1,0,0,996,0,0,0,AL,Not Reported,2015
1,10130,1,62,1,2,9,0,9,177,0,AL,Narcotic,2015
1,10130,2,44,1,2,8,996,8,0,0,AL,Not Reported,2015
1,10130,1,51,2,4,9,0,9,1,0,AL,No Drugs,2015
1,10131,1,35,1,0,0,0,1,417,0,AL,Stimulant,2015
1,10131,2,42,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10132,1,37,2,1,0,996,0,0,0,AL,Not Reported,2015
1,10132,2,57,2,4,8,0,8,1,0,AL,No Drugs,2015
1,10132,1,56,1,1,0,996,0,0,0,AL,Not Reported,2015
1,10133,1,56,1,0,0,0,0,1,0,AL,No Drugs,2015
1,10133,1,54,1,4,9,0,9,605,7,AL,Cannabinoid,2015
1,10134,1,18,1,4,0,0,0,1,7,AL,No Drugs,2015
1,10134,1,18,2,3,0,996,0,0,0,AL,Not Reported,2015
1,10135,1,26,1,4,9,197,9,1,7,AL,No Drugs,2015
1,10135,1,61,1,3,9,996,9,0,0,AL,Not Reported,2015
1,10135,1,53,1,0,0,996,0,0,0,AL,Not Reported,2015
1,10136,1,22,1,4,1,102,1,401,7,AL,Stimulant,2015
1,10136,2,22,1,2,8,996,8,0,0,AL,Not Reported,2015
1,10137,1,23,1,0,0,0,0,600,0,AL,Cannabinoid,2015
1,10137,2,24,1,0,8,996,8,0,0,AL,Not Reported,2015
1,10138,1,86,1,4,9,0,9,1,7,AL,No Drugs,2015
1,10138,1,67,1,0,0,996,0,0,0,AL,Not Reported,2015
1,10138,1,17,1,2,0,996,0,0,0,AL,Not Reported,2015
1,10138,2,15,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10139,1,21,1,4,9,0,9,605,7,AL,Cannabinoid,2015
1,10139,1,29,2,3,0,996,0,0,0,AL,Not Reported,2015
1,10139,2,0,2,1,8,996,8,0,0,AL,Not Reported,2015
1,10139,1,49,1,1,0,996,0,0,0,AL,Not Reported,2015
1,10140,1,42,1,4,0,48,0,300,7,AL,Depressant,2015
1,10140,1,51,1,3,0,996,0,0,0,AL,Not Reported,2015
1,10140,2,24,2,3,8,996,8,0,0,AL,Not Reported,2015
1,10141,1,30,1,3,0,996,0,0,0,AL,Not Reported,2015
1,10141,1,51,2,4,0,0,0,1,7,AL,No Drugs,2015
1,10141,1,53,1,1,0,996,0,0,0,AL,Not Reported,2015
1,10141,1,23,1,0,0,996,0,0,0,AL,Not Reported,2015
1,10141,1,23,2,1,0,996,0,0,0,AL,Not Reported,2015
1,10141,1,45,1,2,0,996,0,0,0,AL,Not Reported,2015
1,10141,1,26,1,1,0,996,0,0,0,AL,Not Reported,2015
1,10141,1,62,1,1,0,996,0,0,0,AL,Not Reported,2015
1,10141,1,26,1,0,0,996,0,0,0,AL,Not Reported,2015
1,10141,2,45,1,0,8,996,8,0,0,AL,Not Reported,2015
1,10141,3,44,1,0,8,996,8,0,0,AL,Not Reported,2015
1,10141,4,73,1,0,8,996,8,0,0,AL,Not Reported,2015
1,10141,5,40,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10141,6,3,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10142,1,56,2,4,1,996,0,0,0,AL,Not Reported,2015
1,10142,2,56,2,4,8,0,8,996,7,AL,Unknown Results,2015
1,10143,1,20,1,0,0,10,0,0,0,AL,Not Reported,2015
1,10143,1,32,1,4,9,86,9,1,7,AL,No Drugs,2015
1,10144,1,41,1,4,1,189,1,998,0,AL,Invalid Id,2015
1,10144,2,44,1,3,8,996,8,0,0,AL,Not Reported,2015
1,10144,1,36,2,2,0,0,0,0,0,AL,Not Reported,2015
1,10144,2,35,1,2,8,996,8,0,0,AL,Not Reported,2015
1,10145,1,27,1,4,9,0,9,417,0,AL,Stimulant,2015
1,10145,2,24,2,3,8,996,8,0,0,AL,Not Reported,2015
1,10145,1,38,1,2,0,996,0,0,0,AL,Not Reported,2015
1,10146,1,30,1,4,9,97,9,1,0,AL,No Drugs,2015
1,10146,1,999,9,0,9,996,9,0,0,AL,Not Reported,2015
1,10146,1,42,2,3,0,996,9,0,0,AL,Not Reported,2015
1,10146,2,13,1,3,8,996,8,0,0,AL,Not Reported,2015
1,10147,1,29,1,4,0,0,0,1,0,AL,No Drugs,2015
1,10147,1,45,1,3,0,0,9,155,0,AL,Narcotic,2015
1,10148,1,25,1,0,0,0,1,401,0,AL,Stimulant,2015
1,10148,2,15,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10149,1,59,1,4,9,216,9,600,7,AL,Cannabinoid,2015
1,10150,1,69,1,4,9,996,9,0,7,AL,Not Reported,2015
1,10150,1,60,1,2,0,996,0,0,0,AL,Not Reported,2015
1,10151,1,71,1,4,0,70,0,367,7,AL,Depressant,2015
1,10152,1,50,1,4,9,996,9,0,7,AL,Not Reported,2015
1,10152,1,58,1,0,0,996,0,0,0,AL,Not Reported,2015
1,10153,1,23,1,2,0,996,0,0,0,AL,Not Reported,2015
1,10153,1,44,2,4,9,996,9,0,7,AL,Not Reported,2015
1,10153,1,65,1,0,0,0,0,1,0,AL,No Drugs,2015
1,10153,1,63,2,0,0,0,0,1,0,AL,No Drugs,2015
1,10153,1,65,1,0,0,0,0,1,0,AL,No Drugs,2015
1,10153,2,65,2,0,8,996,8,0,0,AL,Not Reported,2015
1,10154,1,36,1,4,0,996,0,0,0,AL,Not Reported,2015
1,10155,1,21,1,4,9,996,9,0,7,AL,Not Reported,2015
1,10155,2,16,2,3,8,996,8,0,0,AL,Not Reported,2015
1,10155,1,53,1,0,0,996,0,0,0,AL,Not Reported,2015
1,10156,1,64,1,4,9,0,9,996,7,AL,Unknown Results,2015
1,10157,1,63,1,2,0,996,0,0,0,AL,Not Reported,2015
1,10157,1,31,1,4,0,996,0,0,0,AL,Not Reported,2015
1,10158,1,17,1,3,0,996,0,0,0,AL,Not Reported,2015
1,10158,2,15,2,4,8,996,8,0,7,AL,Not Reported,2015
1,10158,1,58,2,0,0,996,0,0,0,AL,Not Reported,2015
1,10159,1,62,1,4,0,996,9,0,0,AL,Not Reported,2015
1,10160,1,29,2,0,0,996,0,0,0,AL,Not Reported,2015
1,10161,1,27,2,1,0,996,0,0,0,AL,Not Reported,2015
1,10161,1,77,1,1,0,996,0,0,0,AL,Not Reported,2015
1,10161,2,74,2,4,8,996,8,0,0,AL,Not Reported,2015
1,10162,1,999,9,0,9,996,9,0,0,AL,Not Reported,2015
1,10163,1,24,1,4,9,0,9,1,0,AL,No Drugs,2015
1,10163,1,17,1,0,9,0,9,1,0,AL,No Drugs,2015
1,10164,1,33,1,3,0,996,0,0,0,AL,Not Reported,2015
1,10164,2,25,2,4,8,996,8,0,0,AL,Not Reported,2015
1,10165,1,47,1,4,0,0,0,300,7,AL,Depressant,2015
1,10165,2,54,2,4,8,996,8,0,7,AL,Not Reported,2015
1,10165,1,69,2,3,0,996,0,0,0,AL,Not Reported,2015
1,10166,1,24,1,4,9,111,9,1,7,AL,No Drugs,2015
1,10167,1,23,1,4,9,216,9,401,7,AL,Stimulant,2015
1,10168,1,41,1,2,1,996,9,0,0,AL,Not Reported,2015
1,10168,2,49,1,4,8,996,8,0,0,AL,Not Reported,2015
1,10169,1,18,1,1,0,0,0,1,0,AL,No Drugs,2015
1,10169,2,17,1,4,8,0,8,1,7,AL,No Drugs,2015
1,10169,1,22,2,2,0,996,0,0,0,AL,Not Reported,2015
1,10170,1,19,1,3,0,0,0,1,0,AL,No Drugs,2015
1,10170,2,66,2,4,8,0,8,1,7,AL,No Drugs,2015
1,10170,1,51,2,3,0,0,0,1,0,AL,No Drugs,2015
