state,state_case,imparement_num,imparement_desc,state_name,year
1,10059,0,None,AL,2018
1,10059,0,None,AL,2018
1,10059,0,None,AL,2018
1,10059,0,None,AL,2018
1,10059,0,None,AL,2018
1,10060,0,None,AL,2018
1,10061,0,None,AL,2018
1,10062,99,Unknown,AL,2018
1,10063,99,Unknown,AL,2018
1,10064,99,Unknown,AL,2018
1,10065,99,Unknown,AL,2018
1,10065,0,None,AL,2018
1,10066,99,Unknown,AL,2018
1,10067,99,Unknown,AL,2018
1,10068,99,Unknown,AL,2018
1,10068,99,Unknown,AL,2018
1,10069,0,None,AL,2018
1,10069,99,Unknown,AL,2018
1,10070,0,None,AL,2018
1,10071,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10072,99,Unknown,AL,2018
1,10073,96,Physical Imparement,AL,2018
1,10074,0,None,AL,2018
1,10075,99,Unknown,AL,2018
1,10076,0,None,AL,2018
1,10076,0,None,AL,2018
1,10077,0,None,AL,2018
1,10078,0,None,AL,2018
1,10078,0,None,AL,2018
1,10079,99,Unknown,AL,2018
1,10080,95,Unknown,AL,2018
1,10080,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10081,2,Fatigued,AL,2018
1,10082,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10082,0,None,AL,2018
1,10083,99,Unknown,AL,2018
1,10083,99,Unknown,AL,2018
1,10084,0,None,AL,2018
1,10084,0,None,AL,2018
1,10084,0,None,AL,2018
1,10085,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10086,2,Fatigued,AL,2018
1,10087,0,None,AL,2018
1,10088,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10089,99,Unknown,AL,2018
1,10090,0,None,AL,2018
1,10090,0,None,AL,2018
1,10091,99,Unknown,AL,2018
1,10092,99,Unknown,AL,2018
1,10093,99,Unknown,AL,2018
1,10094,0,None,AL,2018
1,10094,0,None,AL,2018
1,10094,0,None,AL,2018
1,10095,0,None,AL,2018
1,10096,99,Unknown,AL,2018
1,10097,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10097,0,None,AL,2018
1,10098,99,Unknown,AL,2018
1,10098,99,Unknown,AL,2018
1,10099,0,None,AL,2018
1,10100,99,Unknown,AL,2018
1,10101,99,Unknown,AL,2018
1,10102,99,Unknown,AL,2018
1,10102,0,None,AL,2018
1,10103,0,None,AL,2018
1,10104,99,Unknown,AL,2018
1,10104,99,Unknown,AL,2018
1,10105,0,None,AL,2018
1,10106,0,None,AL,2018
1,10106,0,None,AL,2018
1,10107,99,Unknown,AL,2018
1,10109,99,Unknown,AL,2018
1,10110,0,None,AL,2018
1,10111,0,None,AL,2018
1,10112,99,Unknown,AL,2018
1,10113,0,None,AL,2018
1,10114,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10115,0,None,AL,2018
1,10116,0,None,AL,2018
1,10116,0,None,AL,2018
1,10117,99,Unknown,AL,2018
1,10118,99,Unknown,AL,2018
1,10119,99,Unknown,AL,2018
1,10119,0,None,AL,2018
1,10120,99,Unknown,AL,2018
1,10120,0,None,AL,2018
1,10120,0,None,AL,2018
1,10121,99,Unknown,AL,2018
1,10121,0,None,AL,2018
1,10121,0,None,AL,2018
1,10122,99,Unknown,AL,2018
1,10124,0,None,AL,2018
1,10124,99,Unknown,AL,2018
1,10125,0,None,AL,2018
1,10126,0,None,AL,2018
1,10126,0,None,AL,2018
1,10127,99,Unknown,AL,2018
1,10127,99,Unknown,AL,2018
1,10127,0,None,AL,2018
1,10128,99,Unknown,AL,2018
1,10129,99,Unknown,AL,2018
1,10130,99,Unknown,AL,2018
1,10130,0,None,AL,2018
1,10131,99,Unknown,AL,2018
1,10132,99,Unknown,AL,2018
1,10133,99,Unknown,AL,2018
1,10134,1,Illness,AL,2018
1,10134,2,Fatigued,AL,2018
1,10135,0,None,AL,2018
1,10135,0,None,AL,2018
1,10136,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10137,2,Fatigued,AL,2018
1,10137,0,None,AL,2018
1,10137,0,None,AL,2018
1,10138,1,Illness,AL,2018
1,10138,2,Fatigued,AL,2018
1,10139,0,None,AL,2018
1,10139,99,Unknown,AL,2018
1,10139,0,None,AL,2018
1,10140,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10140,99,Unknown,AL,2018
1,10141,0,None,AL,2018
1,10141,99,Unknown,AL,2018
1,10141,0,None,AL,2018
1,10141,0,None,AL,2018
1,10141,0,None,AL,2018
1,10141,0,None,AL,2018
1,10142,99,Unknown,AL,2018
1,10143,99,Unknown,AL,2018
1,10144,0,None,AL,2018
1,10145,0,None,AL,2018
1,10145,0,None,AL,2018
1,10146,0,None,AL,2018
1,10147,99,Unknown,AL,2018
1,10147,99,Unknown,AL,2018
1,10148,99,Unknown,AL,2018
1,10149,99,Unknown,AL,2018
1,10150,99,Unknown,AL,2018
1,10151,99,Unknown,AL,2018
1,10151,0,None,AL,2018
1,10152,0,None,AL,2018
1,10153,99,Unknown,AL,2018
1,10154,99,Unknown,AL,2018
1,10154,0,None,AL,2018
1,10155,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10156,0,None,AL,2018
1,10157,99,Unknown,AL,2018
1,10158,99,Unknown,AL,2018
1,10158,0,None,AL,2018
1,10159,0,None,AL,2018
1,10159,99,Unknown,AL,2018
1,10160,0,None,AL,2018
1,10161,99,Unknown,AL,2018
1,10161,0,None,AL,2018
1,10162,0,None,AL,2018
1,10163,99,Unknown,AL,2018
1,10163,0,None,AL,2018
1,10164,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10164,0,None,AL,2018
1,10165,0,None,AL,2018
1,10166,99,Unknown,AL,2018
1,10167,99,Unknown,AL,2018
1,10168,0,None,AL,2018
1,10169,0,None,AL,2018
1,10169,0,None,AL,2018
1,10170,99,Unknown,AL,2018
1,10171,2,Fatigued,AL,2018
1,10172,99,Unknown,AL,2018
1,10173,0,None,AL,2018
1,10173,0,None,AL,2018
1,10174,99,Unknown,AL,2018
1,10175,99,Unknown,AL,2018
1,10176,99,Unknown,AL,2018
1,10177,99,Unknown,AL,2018
1,10178,99,Unknown,AL,2018
1,10178,0,None,AL,2018
1,10179,0,None,AL,2018
1,10179,0,None,AL,2018
1,10180,0,None,AL,2018
1,10181,0,None,AL,2018
1,10182,0,None,AL,2018
1,10182,0,None,AL,2018
1,10183,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10184,99,Unknown,AL,2018
1,10185,2,Fatigued,AL,2018
1,10185,99,Unknown,AL,2018
1,10186,0,None,AL,2018
1,10186,0,None,AL,2018
1,10187,99,Unknown,AL,2018
1,10187,99,Unknown,AL,2018
1,10188,99,Unknown,AL,2018
1,10189,99,Unknown,AL,2018
1,10190,0,None,AL,2018
1,10190,0,None,AL,2018
1,10191,8,Emotional Distress,AL,2018
1,10192,0,None,AL,2018
1,10192,0,None,AL,2018
1,10193,0,None,AL,2018
1,10194,0,None,AL,2018
1,10194,0,None,AL,2018
1,10195,0,None,AL,2018
1,10195,0,None,AL,2018
1,10196,99,Unknown,AL,2018
1,10197,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10198,0,None,AL,2018
1,10198,0,None,AL,2018
1,10199,99,Unknown,AL,2018
1,10200,0,None,AL,2018
1,10201,99,Unknown,AL,2018
1,10202,0,None,AL,2018
1,10203,99,Unknown,AL,2018
1,10203,0,None,AL,2018
1,10204,2,Fatigued,AL,2018
1,10205,0,None,AL,2018
1,10205,0,None,AL,2018
1,10205,0,None,AL,2018
1,10206,99,Unknown,AL,2018
1,10207,0,None,AL,2018
1,10208,0,None,AL,2018
1,10209,99,Unknown,AL,2018
1,10209,0,None,AL,2018
1,10210,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10210,99,Unknown,AL,2018
1,10211,99,Unknown,AL,2018
1,10211,99,Unknown,AL,2018
1,10212,0,None,AL,2018
1,10213,0,None,AL,2018
1,10213,0,None,AL,2018
1,10214,99,Unknown,AL,2018
1,10215,99,Unknown,AL,2018
1,10216,0,None,AL,2018
1,10217,0,None,AL,2018
1,10217,99,Unknown,AL,2018
1,10218,99,Unknown,AL,2018
1,10219,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10220,99,Unknown,AL,2018
1,10221,8,Emotional Distress,AL,2018
1,10222,0,None,AL,2018
1,10222,0,None,AL,2018
1,10223,0,None,AL,2018
1,10223,0,None,AL,2018
1,10224,0,None,AL,2018
1,10224,0,None,AL,2018
1,10225,99,Unknown,AL,2018
1,10226,0,None,AL,2018
1,10227,99,Unknown,AL,2018
1,10227,0,None,AL,2018
1,10228,99,Unknown,AL,2018
1,10229,0,None,AL,2018
1,10229,0,None,AL,2018
1,10230,99,Unknown,AL,2018
1,10230,0,None,AL,2018
1,10231,99,Unknown,AL,2018
1,10232,99,Unknown,AL,2018
1,10232,0,None,AL,2018
1,10232,0,None,AL,2018
1,10233,99,Unknown,AL,2018
1,10234,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10235,0,None,AL,2018
1,10236,99,Unknown,AL,2018
1,10237,99,Unknown,AL,2018
1,10238,99,Unknown,AL,2018
1,10239,99,Unknown,AL,2018
1,10239,0,None,AL,2018
1,10240,99,Unknown,AL,2018
1,10240,0,None,AL,2018
1,10241,0,None,AL,2018
1,10242,0,None,AL,2018
1,10242,99,Unknown,AL,2018
1,10243,99,Unknown,AL,2018
1,10244,0,None,AL,2018
1,10245,99,Unknown,AL,2018
1,10246,99,Unknown,AL,2018
1,10246,99,Unknown,AL,2018
1,10247,0,None,AL,2018
1,10247,0,None,AL,2018
1,10248,0,None,AL,2018
1,10248,99,Unknown,AL,2018
1,10249,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10250,0,None,AL,2018
1,10250,99,Unknown,AL,2018
1,10251,8,Emotional Distress,AL,2018
1,10251,0,None,AL,2018
1,10252,0,None,AL,2018
1,10252,0,None,AL,2018
1,10252,99,Unknown,AL,2018
1,10253,0,None,AL,2018
1,10253,0,None,AL,2018
1,10254,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10255,99,Unknown,AL,2018
1,10256,99,Unknown,AL,2018
1,10256,0,None,AL,2018
1,10256,0,None,AL,2018
1,10257,99,Unknown,AL,2018
1,10258,0,None,AL,2018
1,10258,0,None,AL,2018
1,10259,99,Unknown,AL,2018
1,10260,0,None,AL,2018
1,10260,0,None,AL,2018
1,10261,0,None,AL,2018
1,10262,99,Unknown,AL,2018
1,10263,99,Unknown,AL,2018
1,10263,0,None,AL,2018
1,10264,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10264,0,None,AL,2018
1,10264,0,None,AL,2018
1,10265,99,Unknown,AL,2018
1,10266,0,None,AL,2018
1,10267,99,Unknown,AL,2018
1,10267,0,None,AL,2018
1,10268,99,Unknown,AL,2018
1,10268,0,None,AL,2018
1,10269,0,None,AL,2018
1,10270,99,Unknown,AL,2018
1,10271,99,Unknown,AL,2018
1,10271,0,None,AL,2018
1,10272,99,Unknown,AL,2018
1,10273,99,Unknown,AL,2018
1,10273,0,None,AL,2018
1,10274,0,None,AL,2018
1,10275,8,Emotional Distress,AL,2018
1,10275,0,None,AL,2018
1,10276,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10276,99,Unknown,AL,2018
1,10277,0,None,AL,2018
1,10277,0,None,AL,2018
1,10278,0,None,AL,2018
1,10279,99,Unknown,AL,2018
1,10279,99,Unknown,AL,2018
1,10280,99,Unknown,AL,2018
1,10281,99,Unknown,AL,2018
1,10282,0,None,AL,2018
1,10283,0,None,AL,2018
1,10284,0,None,AL,2018
1,10284,0,None,AL,2018
1,10285,99,Unknown,AL,2018
1,10285,0,None,AL,2018
1,10286,0,None,AL,2018
1,10286,0,None,AL,2018
1,10287,0,None,AL,2018
1,10288,99,Unknown,AL,2018
1,10289,99,Unknown,AL,2018
1,10290,99,Unknown,AL,2018
1,10291,0,None,AL,2018
1,10291,0,None,AL,2018
1,10292,99,Unknown,AL,2018
1,10292,99,Unknown,AL,2018
1,10293,99,Unknown,AL,2018
1,10293,0,None,AL,2018
1,10293,0,None,AL,2018
1,10294,99,Unknown,AL,2018
1,10295,0,None,AL,2018
1,10295,99,Unknown,AL,2018
1,10296,0,None,AL,2018
1,10296,0,None,AL,2018
1,10297,0,None,AL,2018
1,10297,0,None,AL,2018
1,10298,1,Illness,AL,2018
1,10299,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10299,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10300,99,Unknown,AL,2018
1,10300,0,None,AL,2018
1,10301,0,None,AL,2018
1,10302,0,None,AL,2018
1,10303,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10304,99,Unknown,AL,2018
1,10305,0,None,AL,2018
1,10306,0,None,AL,2018
1,10307,0,None,AL,2018
1,10307,0,None,AL,2018
1,10308,0,None,AL,2018
1,10309,99,Unknown,AL,2018
1,10309,0,None,AL,2018
1,10312,0,None,AL,2018
1,10313,0,None,AL,2018
1,10314,99,Unknown,AL,2018
1,10315,0,None,AL,2018
1,10316,99,Unknown,AL,2018
1,10317,0,None,AL,2018
1,10318,99,Unknown,AL,2018
1,10318,99,Unknown,AL,2018
1,10319,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10320,0,None,AL,2018
1,10321,99,Unknown,AL,2018
1,10322,99,Unknown,AL,2018
1,10323,99,Unknown,AL,2018
1,10324,99,Unknown,AL,2018
1,10325,99,Unknown,AL,2018
1,10326,0,None,AL,2018
1,10326,0,None,AL,2018
1,10327,99,Unknown,AL,2018
1,10328,99,Unknown,AL,2018
1,10329,99,Unknown,AL,2018
1,10329,0,None,AL,2018
1,10330,99,Unknown,AL,2018
1,10330,0,None,AL,2018
1,10330,0,None,AL,2018
1,10331,99,Unknown,AL,2018
1,10332,2,Fatigued,AL,2018
1,10333,0,None,AL,2018
1,10333,0,None,AL,2018
1,10333,0,None,AL,2018
1,10333,0,None,AL,2018
1,10333,0,None,AL,2018
1,10334,0,None,AL,2018
1,10335,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10335,0,None,AL,2018
1,10336,99,Unknown,AL,2018
1,10337,0,None,AL,2018
1,10337,0,None,AL,2018
1,10338,99,Unknown,AL,2018
1,10338,0,None,AL,2018
1,10339,99,Unknown,AL,2018
1,10339,0,None,AL,2018
1,10340,2,Fatigued,AL,2018
1,10341,0,None,AL,2018
1,10341,0,None,AL,2018
1,10342,0,None,AL,2018
1,10342,0,None,AL,2018
1,10343,0,None,AL,2018
1,10344,99,Unknown,AL,2018
1,10344,99,Unknown,AL,2018
1,10345,0,None,AL,2018
1,10345,0,None,AL,2018
1,10346,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10347,99,Unknown,AL,2018
1,10347,0,None,AL,2018
1,10348,0,None,AL,2018
1,10348,0,None,AL,2018
1,10349,0,None,AL,2018
1,10350,99,Unknown,AL,2018
1,10350,0,None,AL,2018
1,10351,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10352,99,Unknown,AL,2018
1,10352,0,None,AL,2018
1,10353,0,None,AL,2018
1,10354,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10354,0,None,AL,2018
1,10355,0,None,AL,2018
1,10356,99,Unknown,AL,2018
1,10357,99,Unknown,AL,2018
1,10357,0,None,AL,2018
1,10358,0,None,AL,2018
1,10359,0,None,AL,2018
1,10360,99,Unknown,AL,2018
1,10361,99,Unknown,AL,2018
1,10361,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10362,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10363,0,None,AL,2018
1,10363,0,None,AL,2018
1,10364,99,Unknown,AL,2018
1,10365,99,Unknown,AL,2018
1,10365,0,None,AL,2018
1,10366,0,None,AL,2018
1,10366,0,None,AL,2018
1,10367,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10368,0,None,AL,2018
1,10369,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10369,0,None,AL,2018
1,10370,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10371,99,Unknown,AL,2018
1,10372,0,None,AL,2018
1,10373,0,None,AL,2018
1,10374,0,None,AL,2018
1,10374,0,None,AL,2018
1,10375,0,None,AL,2018
1,10376,0,None,AL,2018
1,10377,0,None,AL,2018
1,10377,99,Unknown,AL,2018
1,10378,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10378,99,Unknown,AL,2018
1,10378,99,Unknown,AL,2018
1,10379,0,None,AL,2018
1,10379,0,None,AL,2018
1,10380,0,None,AL,2018
1,10380,0,None,AL,2018
1,10381,99,Unknown,AL,2018
1,10382,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10382,0,None,AL,2018
1,10383,99,Unknown,AL,2018
1,10383,0,None,AL,2018
1,10384,0,None,AL,2018
1,10385,0,None,AL,2018
1,10386,0,None,AL,2018
1,10386,0,None,AL,2018
1,10386,0,None,AL,2018
1,10386,0,None,AL,2018
1,10386,0,None,AL,2018
1,10387,0,None,AL,2018
1,10387,0,None,AL,2018
1,10388,99,Unknown,AL,2018
1,10388,0,None,AL,2018
1,10389,0,None,AL,2018
1,10390,2,Fatigued,AL,2018
1,10391,99,Unknown,AL,2018
1,10391,0,None,AL,2018
1,10392,0,None,AL,2018
1,10392,0,None,AL,2018
1,10393,0,None,AL,2018
1,10394,99,Unknown,AL,2018
1,10395,0,None,AL,2018
1,10396,99,Unknown,AL,2018
1,10397,0,None,AL,2018
1,10397,0,None,AL,2018
1,10398,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10398,0,None,AL,2018
1,10399,0,None,AL,2018
1,10399,0,None,AL,2018
1,10400,99,Unknown,AL,2018
1,10400,99,Unknown,AL,2018
1,10401,0,None,AL,2018
1,10401,0,None,AL,2018
1,10402,99,Unknown,AL,2018
1,10403,0,None,AL,2018
1,10403,0,None,AL,2018
1,10403,0,None,AL,2018
1,10404,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10405,0,None,AL,2018
1,10406,0,None,AL,2018
1,10407,0,None,AL,2018
1,10407,0,None,AL,2018
1,10408,99,Unknown,AL,2018
1,10409,99,Unknown,AL,2018
1,10410,0,None,AL,2018
1,10411,2,Fatigued,AL,2018
1,10411,0,None,AL,2018
1,10412,1,Illness,AL,2018
1,10413,0,None,AL,2018
1,10414,99,Unknown,AL,2018
1,10415,99,Unknown,AL,2018
1,10415,95,Unknown,AL,2018
1,10416,0,None,AL,2018
1,10416,99,Unknown,AL,2018
1,10417,0,None,AL,2018
1,10417,0,None,AL,2018
1,10418,99,Unknown,AL,2018
1,10419,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10419,0,None,AL,2018
1,10420,99,Unknown,AL,2018
1,10421,0,None,AL,2018
1,10421,0,None,AL,2018
1,10422,0,None,AL,2018
1,10422,0,None,AL,2018
1,10423,0,None,AL,2018
1,10424,0,None,AL,2018
1,10425,0,None,AL,2018
1,10425,99,Unknown,AL,2018
1,10426,0,None,AL,2018
1,10427,0,None,AL,2018
1,10427,99,Unknown,AL,2018
1,10428,0,None,AL,2018
1,10429,99,Unknown,AL,2018
1,10430,0,None,AL,2018
1,10430,0,None,AL,2018
1,10430,0,None,AL,2018
1,10431,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10432,99,Unknown,AL,2018
1,10433,0,None,AL,2018
1,10433,0,None,AL,2018
1,10434,99,Unknown,AL,2018
1,10435,0,None,AL,2018
1,10435,0,None,AL,2018
1,10436,0,None,AL,2018
1,10437,0,None,AL,2018
1,10438,0,None,AL,2018
1,10439,0,None,AL,2018
1,10440,0,None,AL,2018
1,10440,0,None,AL,2018
1,10441,99,Unknown,AL,2018
1,10441,0,None,AL,2018
1,10442,0,None,AL,2018
1,10443,99,Unknown,AL,2018
1,10444,0,None,AL,2018
1,10444,0,None,AL,2018
1,10445,0,None,AL,2018
1,10446,0,None,AL,2018
1,10447,99,Unknown,AL,2018
1,10448,99,Unknown,AL,2018
1,10448,0,None,AL,2018
1,10449,99,Unknown,AL,2018
1,10450,0,None,AL,2018
1,10451,99,Unknown,AL,2018
1,10451,0,None,AL,2018
1,10452,0,None,AL,2018
1,10452,0,None,AL,2018
1,10453,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10454,0,None,AL,2018
1,10454,0,None,AL,2018
1,10455,0,None,AL,2018
1,10455,0,None,AL,2018
1,10456,99,Unknown,AL,2018
1,10456,0,None,AL,2018
1,10457,0,None,AL,2018
1,10458,0,None,AL,2018
1,10459,0,None,AL,2018
1,10459,0,None,AL,2018
1,10460,99,Unknown,AL,2018
1,10460,0,None,AL,2018
1,10461,99,Unknown,AL,2018
1,10461,99,Unknown,AL,2018
1,10462,0,None,AL,2018
1,10463,0,None,AL,2018
1,10463,0,None,AL,2018
1,10463,0,None,AL,2018
1,10463,0,None,AL,2018
1,10464,99,Unknown,AL,2018
1,10464,0,None,AL,2018
1,10465,2,Fatigued,AL,2018
1,10466,99,Unknown,AL,2018
1,10467,0,None,AL,2018
1,10467,0,None,AL,2018
1,10468,2,Fatigued,AL,2018
1,10468,0,None,AL,2018
1,10469,2,Fatigued,AL,2018
1,10470,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10470,0,None,AL,2018
1,10471,0,None,AL,2018
1,10472,0,None,AL,2018
1,10473,99,Unknown,AL,2018
1,10473,0,None,AL,2018
1,10474,99,Unknown,AL,2018
1,10474,0,None,AL,2018
1,10475,99,Unknown,AL,2018
1,10475,99,Unknown,AL,2018
1,10476,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10477,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10477,0,None,AL,2018
1,10478,99,Unknown,AL,2018
1,10478,0,None,AL,2018
1,10478,99,Unknown,AL,2018
1,10479,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10480,0,None,AL,2018
1,10480,99,Unknown,AL,2018
1,10481,0,None,AL,2018
1,10482,99,Unknown,AL,2018
1,10483,0,None,AL,2018
1,10483,0,None,AL,2018
1,10484,0,None,AL,2018
1,10485,99,Unknown,AL,2018
1,10486,99,Unknown,AL,2018
1,10487,0,None,AL,2018
1,10489,99,Unknown,AL,2018
1,10490,99,Unknown,AL,2018
1,10491,0,None,AL,2018
1,10492,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10492,0,None,AL,2018
1,10493,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10493,0,None,AL,2018
1,10494,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10495,0,None,AL,2018
1,10496,0,None,AL,2018
1,10497,0,None,AL,2018
1,10497,0,None,AL,2018
1,10498,0,None,AL,2018
1,10499,99,Unknown,AL,2018
1,10499,0,None,AL,2018
1,10500,0,None,AL,2018
1,10501,0,None,AL,2018
1,10502,99,Unknown,AL,2018
1,10503,0,None,AL,2018
1,10504,99,Unknown,AL,2018
1,10505,2,Fatigued,AL,2018
1,10505,0,None,AL,2018
1,10505,0,None,AL,2018
1,10505,0,None,AL,2018
1,10506,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10507,0,None,AL,2018
1,10508,99,Unknown,AL,2018
1,10508,99,Unknown,AL,2018
1,10509,0,None,AL,2018
1,10509,0,None,AL,2018
1,10510,0,None,AL,2018
1,10510,0,None,AL,2018
1,10511,99,Unknown,AL,2018
1,10512,0,None,AL,2018
1,10512,0,None,AL,2018
1,10513,99,Unknown,AL,2018
1,10514,0,None,AL,2018
1,10516,0,None,AL,2018
1,10516,0,None,AL,2018
1,10517,99,Unknown,AL,2018
1,10518,0,None,AL,2018
1,10519,99,Unknown,AL,2018
1,10519,0,None,AL,2018
1,10519,0,None,AL,2018
1,10519,0,None,AL,2018
1,10519,0,None,AL,2018
1,10520,99,Unknown,AL,2018
1,10520,0,None,AL,2018
1,10520,0,None,AL,2018
1,10521,9,Legal and Illegal Drugs and Alchol,AL,2018
1,10521,99,Unknown,AL,2018
1,10522,99,Unknown,AL,2018
1,10523,99,Unknown,AL,2018
1,10524,99,Unknown,AL,2018
1,10524,0,None,AL,2018
1,10525,99,Unknown,AL,2018
1,10526,2,Fatigued,AL,2018
1,10526,99,Unknown,AL,2018
1,10527,2,Fatigued,AL,2018
1,10527,99,Unknown,AL,2018
1,10528,0,None,AL,2018
1,10528,0,None,AL,2018
1,10529,0,None,AL,2018
1,10530,0,None,AL,2018
1,10531,99,Unknown,AL,2018
1,10531,0,None,AL,2018
1,10531,0,None,AL,2018
1,10531,0,None,AL,2018
1,10531,0,None,AL,2018
1,10532,99,Unknown,AL,2018
1,10533,2,Fatigued,AL,2018
1,10534,2,Fatigued,AL,2018
1,10535,99,Unknown,AL,2018
1,10535,0,None,AL,2018
1,10536,0,None,AL,2018
1,10537,0,None,AL,2018
1,10538,99,Unknown,AL,2018
1,10538,0,None,AL,2018
1,10539,0,None,AL,2018
1,10539,99,Unknown,AL,2018
