state,state_case,imparement_num,imparement_desc,state_name,year
1,10088,0,None,AL,2015
1,10089,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10090,0,None,AL,2015
1,10090,0,None,AL,2015
1,10091,0,None,AL,2015
1,10091,0,None,AL,2015
1,10092,0,None,AL,2015
1,10092,99,Unknown,AL,2015
1,10093,99,Unknown,AL,2015
1,10093,99,Unknown,AL,2015
1,10093,0,None,AL,2015
1,10094,99,Unknown,AL,2015
1,10095,0,None,AL,2015
1,10095,99,Unknown,AL,2015
1,10095,99,Unknown,AL,2015
1,10095,99,Unknown,AL,2015
1,10095,99,Unknown,AL,2015
1,10095,0,None,AL,2015
1,10095,0,None,AL,2015
1,10095,99,Unknown,AL,2015
1,10095,0,None,AL,2015
1,10095,0,None,AL,2015
1,10096,0,None,AL,2015
1,10097,99,Unknown,AL,2015
1,10097,99,Unknown,AL,2015
1,10098,0,None,AL,2015
1,10099,0,None,AL,2015
1,10101,0,None,AL,2015
1,10102,99,Unknown,AL,2015
1,10103,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10104,0,None,AL,2015
1,10104,0,None,AL,2015
1,10105,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10106,99,Unknown,AL,2015
1,10107,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10107,0,None,AL,2015
1,10108,99,Unknown,AL,2015
1,10108,99,Unknown,AL,2015
1,10109,0,None,AL,2015
1,10109,0,None,AL,2015
1,10109,0,None,AL,2015
1,10110,0,None,AL,2015
1,10111,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10112,99,Unknown,AL,2015
1,10113,0,None,AL,2015
1,10114,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10114,99,Unknown,AL,2015
1,10115,2,Fatigued,AL,2015
1,10116,2,Fatigued,AL,2015
1,10116,99,Unknown,AL,2015
1,10117,95,Unknown,AL,2015
1,10117,99,Unknown,AL,2015
1,10118,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10119,0,None,AL,2015
1,10119,0,None,AL,2015
1,10120,99,Unknown,AL,2015
1,10120,0,None,AL,2015
1,10121,0,None,AL,2015
1,10121,0,None,AL,2015
1,10122,1,Illness,AL,2015
1,10123,0,None,AL,2015
1,10123,0,None,AL,2015
1,10124,0,None,AL,2015
1,10125,99,Unknown,AL,2015
1,10126,0,None,AL,2015
1,10126,0,None,AL,2015
1,10127,0,None,AL,2015
1,10127,0,None,AL,2015
1,10128,0,None,AL,2015
1,10129,0,None,AL,2015
1,10129,0,None,AL,2015
1,10130,1,Illness,AL,2015
1,10130,99,Unknown,AL,2015
1,10131,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10132,2,Fatigued,AL,2015
1,10132,0,None,AL,2015
1,10133,0,None,AL,2015
1,10133,99,Unknown,AL,2015
1,10134,0,None,AL,2015
1,10134,0,None,AL,2015
1,10135,99,Unknown,AL,2015
1,10135,99,Unknown,AL,2015
1,10135,0,None,AL,2015
1,10136,99,Unknown,AL,2015
1,10137,0,None,AL,2015
1,10138,99,Unknown,AL,2015
1,10138,0,None,AL,2015
1,10138,0,None,AL,2015
1,10139,99,Unknown,AL,2015
1,10139,0,None,AL,2015
1,10139,0,None,AL,2015
1,10140,99,Unknown,AL,2015
1,10140,0,None,AL,2015
1,10141,0,None,AL,2015
1,10141,0,None,AL,2015
1,10141,0,None,AL,2015
1,10141,0,None,AL,2015
1,10141,0,None,AL,2015
1,10141,0,None,AL,2015
1,10141,0,None,AL,2015
1,10141,0,None,AL,2015
1,10141,0,None,AL,2015
1,10142,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10143,0,None,AL,2015
1,10143,99,Unknown,AL,2015
1,10144,0,None,AL,2015
1,10144,0,None,AL,2015
1,10145,99,Unknown,AL,2015
1,10145,0,None,AL,2015
1,10146,99,Unknown,AL,2015
1,10146,99,Unknown,AL,2015
1,10146,99,Unknown,AL,2015
1,10147,0,None,AL,2015
1,10147,99,Unknown,AL,2015
1,10148,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10149,99,Unknown,AL,2015
1,10150,99,Unknown,AL,2015
1,10150,0,None,AL,2015
1,10151,1,Illness,AL,2015
1,10152,99,Unknown,AL,2015
1,10152,0,None,AL,2015
1,10153,0,None,AL,2015
1,10153,99,Unknown,AL,2015
1,10153,0,None,AL,2015
1,10153,0,None,AL,2015
1,10153,0,None,AL,2015
1,10154,99,Unknown,AL,2015
1,10155,99,Unknown,AL,2015
1,10155,0,None,AL,2015
1,10156,99,Unknown,AL,2015
1,10157,0,None,AL,2015
1,10157,0,None,AL,2015
1,10158,0,None,AL,2015
1,10158,0,None,AL,2015
1,10159,99,Unknown,AL,2015
1,10160,0,None,AL,2015
1,10161,0,None,AL,2015
1,10161,0,None,AL,2015
1,10162,99,Unknown,AL,2015
1,10163,0,None,AL,2015
1,10163,0,None,AL,2015
1,10164,0,None,AL,2015
1,10165,99,Unknown,AL,2015
1,10165,0,None,AL,2015
1,10166,99,Unknown,AL,2015
1,10167,99,Unknown,AL,2015
1,10168,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10169,0,None,AL,2015
1,10169,0,None,AL,2015
1,10170,0,None,AL,2015
1,10170,0,None,AL,2015
1,10171,99,Unknown,AL,2015
1,10171,0,None,AL,2015
1,10172,0,None,AL,2015
1,10172,0,None,AL,2015
1,10173,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10173,0,None,AL,2015
1,10174,0,None,AL,2015
1,10174,0,None,AL,2015
1,10175,0,None,AL,2015
1,10176,99,Unknown,AL,2015
1,10177,0,None,AL,2015
1,10177,0,None,AL,2015
1,10178,99,Unknown,AL,2015
1,10179,0,None,AL,2015
1,10179,0,None,AL,2015
1,10180,0,None,AL,2015
1,10180,0,None,AL,2015
1,10180,0,None,AL,2015
1,10181,99,Unknown,AL,2015
1,10182,0,None,AL,2015
1,10182,99,Unknown,AL,2015
1,10183,0,None,AL,2015
1,10184,99,Unknown,AL,2015
1,10185,99,Unknown,AL,2015
1,10186,99,Unknown,AL,2015
1,10187,99,Unknown,AL,2015
1,10188,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10188,0,None,AL,2015
1,10189,2,Fatigued,AL,2015
1,10189,0,None,AL,2015
1,10190,99,Unknown,AL,2015
1,10190,0,None,AL,2015
1,10191,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10192,0,None,AL,2015
1,10193,0,None,AL,2015
1,10193,0,None,AL,2015
1,10194,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10194,99,Unknown,AL,2015
1,10195,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10195,0,None,AL,2015
1,10196,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10197,0,None,AL,2015
1,10197,99,Unknown,AL,2015
1,10198,0,None,AL,2015
1,10198,0,None,AL,2015
1,10199,0,None,AL,2015
1,10199,0,None,AL,2015
1,10200,0,None,AL,2015
1,10200,99,Unknown,AL,2015
1,10201,99,Unknown,AL,2015
1,10202,99,Unknown,AL,2015
1,10202,0,None,AL,2015
1,10203,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10203,0,None,AL,2015
1,10204,99,Unknown,AL,2015
1,10205,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10206,0,None,AL,2015
1,10207,99,Unknown,AL,2015
1,10207,99,Unknown,AL,2015
1,10208,0,None,AL,2015
1,10209,99,Unknown,AL,2015
1,10209,0,None,AL,2015
1,10210,99,Unknown,AL,2015
1,10211,0,None,AL,2015
1,10211,0,None,AL,2015
1,10212,99,Unknown,AL,2015
1,10213,99,Unknown,AL,2015
1,10213,99,Unknown,AL,2015
1,10214,0,None,AL,2015
1,10214,99,Unknown,AL,2015
1,10215,0,None,AL,2015
1,10216,0,None,AL,2015
1,10217,99,Unknown,AL,2015
1,10218,0,None,AL,2015
1,10218,0,None,AL,2015
1,10219,0,None,AL,2015
1,10219,0,None,AL,2015
1,10220,0,None,AL,2015
1,10221,99,Unknown,AL,2015
1,10222,0,None,AL,2015
1,10222,0,None,AL,2015
1,10223,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10223,0,None,AL,2015
1,10224,0,None,AL,2015
1,10225,0,None,AL,2015
1,10225,0,None,AL,2015
1,10226,99,Unknown,AL,2015
1,10227,99,Unknown,AL,2015
1,10228,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10229,99,Unknown,AL,2015
1,10229,0,None,AL,2015
1,10230,99,Unknown,AL,2015
1,10231,2,Fatigued,AL,2015
1,10232,0,None,AL,2015
1,10233,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10234,1,Illness,AL,2015
1,10235,99,Unknown,AL,2015
1,10236,0,None,AL,2015
1,10237,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10238,99,Unknown,AL,2015
1,10239,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10240,0,None,AL,2015
1,10241,0,None,AL,2015
1,10241,0,None,AL,2015
1,10242,99,Unknown,AL,2015
1,10243,0,None,AL,2015
1,10244,0,None,AL,2015
1,10244,99,Unknown,AL,2015
1,10245,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10246,99,Unknown,AL,2015
1,10247,99,Unknown,AL,2015
1,10248,10,Physical Imparement,AL,2015
1,10249,99,Unknown,AL,2015
1,10250,99,Unknown,AL,2015
1,10250,99,Unknown,AL,2015
1,10251,99,Unknown,AL,2015
1,10251,99,Unknown,AL,2015
1,10252,99,Unknown,AL,2015
1,10252,0,None,AL,2015
1,10253,99,Unknown,AL,2015
1,10253,0,None,AL,2015
1,10254,2,Fatigued,AL,2015
1,10255,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10256,99,Unknown,AL,2015
1,10257,0,None,AL,2015
1,10258,99,Unknown,AL,2015
1,10258,0,None,AL,2015
1,10259,99,Unknown,AL,2015
1,10259,0,None,AL,2015
1,10260,0,None,AL,2015
1,10261,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10262,99,Unknown,AL,2015
1,10263,0,None,AL,2015
1,10263,0,None,AL,2015
1,10264,0,None,AL,2015
1,10265,99,Unknown,AL,2015
1,10265,0,None,AL,2015
1,10266,0,None,AL,2015
1,10266,0,None,AL,2015
1,10267,0,None,AL,2015
1,10267,0,None,AL,2015
1,10268,2,Fatigued,AL,2015
1,10269,0,None,AL,2015
1,10269,0,None,AL,2015
1,10269,0,None,AL,2015
1,10270,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10270,99,Unknown,AL,2015
1,10270,0,None,AL,2015
1,10271,99,Unknown,AL,2015
1,10271,0,None,AL,2015
1,10272,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10272,0,None,AL,2015
1,10273,0,None,AL,2015
1,10274,0,None,AL,2015
1,10275,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10276,0,None,AL,2015
1,10277,0,None,AL,2015
1,10277,0,None,AL,2015
1,10278,99,Unknown,AL,2015
1,10279,99,Unknown,AL,2015
1,10279,0,None,AL,2015
1,10280,0,None,AL,2015
1,10280,0,None,AL,2015
1,10281,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10282,99,Unknown,AL,2015
1,10283,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10284,99,Unknown,AL,2015
1,10284,0,None,AL,2015
1,10285,0,None,AL,2015
1,10285,0,None,AL,2015
1,10285,0,None,AL,2015
1,10286,99,Unknown,AL,2015
1,10286,0,None,AL,2015
1,10286,0,None,AL,2015
1,10286,0,None,AL,2015
1,10286,99,Unknown,AL,2015
1,10287,99,Unknown,AL,2015
1,10287,0,None,AL,2015
1,10288,99,Unknown,AL,2015
1,10289,99,Unknown,AL,2015
1,10290,99,Unknown,AL,2015
1,10290,99,Unknown,AL,2015
1,10291,99,Unknown,AL,2015
1,10292,0,None,AL,2015
1,10293,0,None,AL,2015
1,10294,0,None,AL,2015
1,10295,99,Unknown,AL,2015
1,10296,99,Unknown,AL,2015
1,10297,99,Unknown,AL,2015
1,10297,0,None,AL,2015
1,10298,0,None,AL,2015
1,10299,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10299,0,None,AL,2015
1,10300,99,Unknown,AL,2015
1,10301,99,Unknown,AL,2015
1,10302,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10303,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10303,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10304,0,None,AL,2015
1,10304,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10304,0,None,AL,2015
1,10305,2,Fatigued,AL,2015
1,10306,10,Physical Imparement,AL,2015
1,10306,0,None,AL,2015
1,10307,99,Unknown,AL,2015
1,10308,99,Unknown,AL,2015
1,10308,0,None,AL,2015
1,10308,0,None,AL,2015
1,10309,99,Unknown,AL,2015
1,10309,0,None,AL,2015
1,10310,99,Unknown,AL,2015
1,10311,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10312,99,Unknown,AL,2015
1,10313,99,Unknown,AL,2015
1,10314,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10314,0,None,AL,2015
1,10315,2,Fatigued,AL,2015
1,10316,99,Unknown,AL,2015
1,10317,99,Unknown,AL,2015
1,10317,0,None,AL,2015
1,10318,2,Fatigued,AL,2015
1,10319,99,Unknown,AL,2015
1,10319,0,None,AL,2015
1,10320,99,Unknown,AL,2015
1,10320,0,None,AL,2015
1,10320,0,None,AL,2015
1,10321,0,None,AL,2015
1,10321,0,None,AL,2015
1,10322,0,None,AL,2015
1,10322,0,None,AL,2015
1,10323,0,None,AL,2015
1,10324,0,None,AL,2015
1,10324,99,Unknown,AL,2015
1,10325,0,None,AL,2015
1,10326,0,None,AL,2015
1,10327,0,None,AL,2015
1,10328,99,Unknown,AL,2015
1,10329,99,Unknown,AL,2015
1,10329,0,None,AL,2015
1,10330,0,None,AL,2015
1,10330,0,None,AL,2015
1,10331,1,Illness,AL,2015
1,10332,99,Unknown,AL,2015
1,10332,0,None,AL,2015
1,10333,0,None,AL,2015
1,10333,0,None,AL,2015
1,10334,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10335,99,Unknown,AL,2015
1,10336,0,None,AL,2015
1,10337,0,None,AL,2015
1,10337,0,None,AL,2015
1,10338,0,None,AL,2015
1,10339,0,None,AL,2015
1,10339,0,None,AL,2015
1,10340,0,None,AL,2015
1,10341,99,Unknown,AL,2015
1,10342,99,Unknown,AL,2015
1,10342,0,None,AL,2015
1,10342,0,None,AL,2015
1,10343,99,Unknown,AL,2015
1,10343,0,None,AL,2015
1,10343,0,None,AL,2015
1,10343,0,None,AL,2015
1,10343,0,None,AL,2015
1,10343,0,None,AL,2015
1,10343,0,None,AL,2015
1,10344,0,None,AL,2015
1,10344,0,None,AL,2015
1,10345,0,None,AL,2015
1,10346,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10347,99,Unknown,AL,2015
1,10347,0,None,AL,2015
1,10348,99,Unknown,AL,2015
1,10348,99,Unknown,AL,2015
1,10349,0,None,AL,2015
1,10349,0,None,AL,2015
1,10350,99,Unknown,AL,2015
1,10350,99,Unknown,AL,2015
1,10351,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10352,0,None,AL,2015
1,10352,0,None,AL,2015
1,10353,99,Unknown,AL,2015
1,10353,0,None,AL,2015
1,10354,0,None,AL,2015
1,10355,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10356,99,Unknown,AL,2015
1,10356,0,None,AL,2015
1,10356,0,None,AL,2015
1,10357,99,Unknown,AL,2015
1,10358,10,Physical Imparement,AL,2015
1,10359,0,None,AL,2015
1,10359,0,None,AL,2015
1,10360,99,Unknown,AL,2015
1,10360,0,None,AL,2015
1,10361,99,Unknown,AL,2015
1,10362,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10363,0,None,AL,2015
1,10364,99,Unknown,AL,2015
1,10364,0,None,AL,2015
1,10365,0,None,AL,2015
1,10366,0,None,AL,2015
1,10367,99,Unknown,AL,2015
1,10368,0,None,AL,2015
1,10368,0,None,AL,2015
1,10369,99,Unknown,AL,2015
1,10370,0,None,AL,2015
1,10370,0,None,AL,2015
1,10371,99,Unknown,AL,2015
1,10371,0,None,AL,2015
1,10372,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10372,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10373,0,None,AL,2015
1,10373,0,None,AL,2015
1,10374,0,None,AL,2015
1,10374,0,None,AL,2015
1,10375,99,Unknown,AL,2015
1,10376,0,None,AL,2015
1,10377,0,None,AL,2015
1,10377,0,None,AL,2015
1,10378,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10379,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10380,0,None,AL,2015
1,10381,0,None,AL,2015
1,10382,0,None,AL,2015
1,10383,99,Unknown,AL,2015
1,10384,99,Unknown,AL,2015
1,10384,0,None,AL,2015
1,10384,0,None,AL,2015
1,10385,0,None,AL,2015
1,10385,0,None,AL,2015
1,10386,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10386,0,None,AL,2015
1,10386,0,None,AL,2015
1,10387,99,Unknown,AL,2015
1,10387,99,Unknown,AL,2015
1,10388,0,None,AL,2015
1,10389,99,Unknown,AL,2015
1,10389,99,Unknown,AL,2015
1,10390,0,None,AL,2015
1,10391,99,Unknown,AL,2015
1,10391,0,None,AL,2015
1,10392,0,None,AL,2015
1,10393,2,Fatigued,AL,2015
1,10393,99,Unknown,AL,2015
1,10394,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10395,2,Fatigued,AL,2015
1,10395,0,None,AL,2015
1,10396,2,Fatigued,AL,2015
1,10397,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10397,0,None,AL,2015
1,10398,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10399,8,Emotional Distress,AL,2015
1,10400,2,Fatigued,AL,2015
1,10400,0,None,AL,2015
1,10401,99,Unknown,AL,2015
1,10401,0,None,AL,2015
1,10402,99,Unknown,AL,2015
1,10403,99,Unknown,AL,2015
1,10403,0,None,AL,2015
1,10404,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10405,99,Unknown,AL,2015
1,10405,99,Unknown,AL,2015
1,10406,0,None,AL,2015
1,10407,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10408,0,None,AL,2015
1,10409,0,None,AL,2015
1,10409,0,None,AL,2015
1,10410,0,None,AL,2015
1,10410,0,None,AL,2015
1,10411,0,None,AL,2015
1,10411,0,None,AL,2015
1,10412,99,Unknown,AL,2015
1,10413,99,Unknown,AL,2015
1,10414,0,None,AL,2015
1,10415,99,Unknown,AL,2015
1,10416,0,None,AL,2015
1,10416,0,None,AL,2015
1,10417,99,Unknown,AL,2015
1,10418,0,None,AL,2015
1,10418,0,None,AL,2015
1,10419,99,Unknown,AL,2015
1,10419,0,None,AL,2015
1,10420,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10420,0,None,AL,2015
1,10421,0,None,AL,2015
1,10421,0,None,AL,2015
1,10422,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10423,99,Unknown,AL,2015
1,10423,99,Unknown,AL,2015
1,10424,99,Unknown,AL,2015
1,10425,99,Unknown,AL,2015
1,10425,0,None,AL,2015
1,10426,0,None,AL,2015
1,10427,0,None,AL,2015
1,10428,0,None,AL,2015
1,10429,99,Unknown,AL,2015
1,10430,0,None,AL,2015
1,10431,8,Emotional Distress,AL,2015
1,10431,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10432,99,Unknown,AL,2015
1,10433,99,Unknown,AL,2015
1,10434,99,Unknown,AL,2015
1,10435,10,Physical Imparement,AL,2015
1,10436,2,Fatigued,AL,2015
1,10437,99,Unknown,AL,2015
1,10438,99,Unknown,AL,2015
1,10438,0,None,AL,2015
1,10439,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10440,0,None,AL,2015
1,10440,0,None,AL,2015
1,10440,0,None,AL,2015
1,10441,99,Unknown,AL,2015
1,10441,0,None,AL,2015
1,10442,2,Fatigued,AL,2015
1,10442,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10443,0,None,AL,2015
1,10444,0,None,AL,2015
1,10445,0,None,AL,2015
1,10446,0,None,AL,2015
1,10447,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10448,0,None,AL,2015
1,10449,0,None,AL,2015
1,10450,0,None,AL,2015
1,10450,0,None,AL,2015
1,10451,99,Unknown,AL,2015
1,10451,0,None,AL,2015
1,10451,0,None,AL,2015
1,10452,99,Unknown,AL,2015
1,10453,99,Unknown,AL,2015
1,10454,0,None,AL,2015
1,10454,0,None,AL,2015
1,10455,99,Unknown,AL,2015
1,10456,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10457,99,Unknown,AL,2015
1,10458,99,Unknown,AL,2015
1,10459,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10460,0,None,AL,2015
1,10460,0,None,AL,2015
1,10461,0,None,AL,2015
1,10462,0,None,AL,2015
1,10463,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10463,0,None,AL,2015
1,10464,0,None,AL,2015
1,10464,99,Unknown,AL,2015
1,10465,0,None,AL,2015
1,10466,99,Unknown,AL,2015
1,10466,0,None,AL,2015
1,10467,0,None,AL,2015
1,10467,99,Unknown,AL,2015
1,10468,0,None,AL,2015
1,10469,99,Unknown,AL,2015
1,10469,0,None,AL,2015
1,10470,0,None,AL,2015
1,10471,0,None,AL,2015
1,10472,0,None,AL,2015
1,10472,0,None,AL,2015
1,10473,99,Unknown,AL,2015
1,10473,99,Unknown,AL,2015
1,10474,0,None,AL,2015
1,10474,0,None,AL,2015
1,10475,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10476,0,None,AL,2015
1,10477,0,None,AL,2015
1,10478,0,None,AL,2015
1,10478,0,None,AL,2015
1,10479,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10480,99,Unknown,AL,2015
1,10481,0,None,AL,2015
1,10482,99,Unknown,AL,2015
1,10483,99,Unknown,AL,2015
1,10483,0,None,AL,2015
1,10484,0,None,AL,2015
1,10484,99,Unknown,AL,2015
1,10484,0,None,AL,2015
1,10485,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10486,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10486,0,None,AL,2015
1,10487,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10488,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10489,0,None,AL,2015
1,10490,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10490,0,None,AL,2015
1,10491,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10491,0,None,AL,2015
1,10492,99,Unknown,AL,2015
1,10493,0,None,AL,2015
1,10494,99,Unknown,AL,2015
1,10494,0,None,AL,2015
1,10495,99,Unknown,AL,2015
1,10496,99,Unknown,AL,2015
1,10497,0,None,AL,2015
1,10497,0,None,AL,2015
1,10498,0,None,AL,2015
1,10499,0,None,AL,2015
1,10499,0,None,AL,2015
1,10500,99,Unknown,AL,2015
1,10501,9,Legal and Illegal Drugs and Alchol,AL,2015
1,10501,0,None,AL,2015
1,10502,0,None,AL,2015
1,10502,0,None,AL,2015
1,10503,0,None,AL,2015
1,10503,99,Unknown,AL,2015
