state,state_case,imparement_num,imparement_desc,state_name,year
1,10095,99,Unknown,AL,2016
1,10096,0,None,AL,2016
1,10097,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10098,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10098,0,None,AL,2016
1,10099,99,Unknown,AL,2016
1,10100,99,Unknown,AL,2016
1,10101,0,None,AL,2016
1,10102,0,None,AL,2016
1,10103,99,Unknown,AL,2016
1,10104,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10105,99,Unknown,AL,2016
1,10106,99,Unknown,AL,2016
1,10107,0,None,AL,2016
1,10108,0,None,AL,2016
1,10108,0,None,AL,2016
1,10109,0,None,AL,2016
1,10110,0,None,AL,2016
1,10111,99,Unknown,AL,2016
1,10111,0,None,AL,2016
1,10112,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10112,0,None,AL,2016
1,10113,0,None,AL,2016
1,10114,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10115,0,None,AL,2016
1,10116,0,None,AL,2016
1,10116,0,None,AL,2016
1,10117,0,None,AL,2016
1,10117,0,None,AL,2016
1,10117,0,None,AL,2016
1,10118,2,Fatigued,AL,2016
1,10119,0,None,AL,2016
1,10119,99,Unknown,AL,2016
1,10120,99,Unknown,AL,2016
1,10121,99,Unknown,AL,2016
1,10121,0,None,AL,2016
1,10122,99,Unknown,AL,2016
1,10123,99,Unknown,AL,2016
1,10124,0,None,AL,2016
1,10125,99,Unknown,AL,2016
1,10126,0,None,AL,2016
1,10127,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10128,99,Unknown,AL,2016
1,10129,0,None,AL,2016
1,10130,0,None,AL,2016
1,10131,99,Unknown,AL,2016
1,10132,99,Unknown,AL,2016
1,10133,99,Unknown,AL,2016
1,10134,0,None,AL,2016
1,10134,0,None,AL,2016
1,10134,0,None,AL,2016
1,10135,0,None,AL,2016
1,10136,99,Unknown,AL,2016
1,10137,99,Unknown,AL,2016
1,10138,99,Unknown,AL,2016
1,10138,0,None,AL,2016
1,10139,99,Unknown,AL,2016
1,10140,0,None,AL,2016
1,10141,99,Unknown,AL,2016
1,10142,99,Unknown,AL,2016
1,10143,0,None,AL,2016
1,10143,0,None,AL,2016
1,10144,99,Unknown,AL,2016
1,10144,0,None,AL,2016
1,10145,99,Unknown,AL,2016
1,10145,99,Unknown,AL,2016
1,10146,99,Unknown,AL,2016
1,10147,0,None,AL,2016
1,10148,0,None,AL,2016
1,10148,0,None,AL,2016
1,10149,99,Unknown,AL,2016
1,10150,0,None,AL,2016
1,10150,0,None,AL,2016
1,10151,0,None,AL,2016
1,10151,99,Unknown,AL,2016
1,10152,1,Illness,AL,2016
1,10152,0,None,AL,2016
1,10153,0,None,AL,2016
1,10154,0,None,AL,2016
1,10155,2,Fatigued,AL,2016
1,10155,0,None,AL,2016
1,10156,0,None,AL,2016
1,10157,0,None,AL,2016
1,10158,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10159,2,Fatigued,AL,2016
1,10159,0,None,AL,2016
1,10160,99,Unknown,AL,2016
1,10161,0,None,AL,2016
1,10162,0,None,AL,2016
1,10163,1,Illness,AL,2016
1,10164,99,Unknown,AL,2016
1,10164,0,None,AL,2016
1,10165,99,Unknown,AL,2016
1,10166,99,Unknown,AL,2016
1,10167,99,Unknown,AL,2016
1,10167,99,Unknown,AL,2016
1,10168,0,None,AL,2016
1,10168,0,None,AL,2016
1,10169,99,Unknown,AL,2016
1,10170,0,None,AL,2016
1,10171,0,None,AL,2016
1,10171,0,None,AL,2016
1,10172,99,Unknown,AL,2016
1,10172,0,None,AL,2016
1,10173,0,None,AL,2016
1,10174,99,Unknown,AL,2016
1,10174,0,None,AL,2016
1,10175,99,Unknown,AL,2016
1,10176,99,Unknown,AL,2016
1,10177,99,Unknown,AL,2016
1,10178,10,Physical Imparement,AL,2016
1,10179,99,Unknown,AL,2016
1,10180,99,Unknown,AL,2016
1,10181,0,None,AL,2016
1,10182,0,None,AL,2016
1,10183,99,Unknown,AL,2016
1,10184,0,None,AL,2016
1,10185,0,None,AL,2016
1,10185,0,None,AL,2016
1,10186,99,Unknown,AL,2016
1,10186,0,None,AL,2016
1,10187,99,Unknown,AL,2016
1,10188,2,Fatigued,AL,2016
1,10188,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10188,0,None,AL,2016
1,10189,99,Unknown,AL,2016
1,10190,0,None,AL,2016
1,10190,0,None,AL,2016
1,10191,99,Unknown,AL,2016
1,10191,0,None,AL,2016
1,10192,99,Unknown,AL,2016
1,10192,0,None,AL,2016
1,10193,99,Unknown,AL,2016
1,10193,0,None,AL,2016
1,10194,99,Unknown,AL,2016
1,10195,99,Unknown,AL,2016
1,10195,0,None,AL,2016
1,10196,99,Unknown,AL,2016
1,10197,0,None,AL,2016
1,10198,99,Unknown,AL,2016
1,10199,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10199,0,None,AL,2016
1,10200,0,None,AL,2016
1,10201,0,None,AL,2016
1,10201,99,Unknown,AL,2016
1,10202,2,Fatigued,AL,2016
1,10203,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10203,0,None,AL,2016
1,10204,0,None,AL,2016
1,10205,99,Unknown,AL,2016
1,10205,0,None,AL,2016
1,10206,0,None,AL,2016
1,10206,0,None,AL,2016
1,10207,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10208,0,None,AL,2016
1,10209,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10209,99,Unknown,AL,2016
1,10210,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10210,0,None,AL,2016
1,10211,0,None,AL,2016
1,10211,0,None,AL,2016
1,10212,99,Unknown,AL,2016
1,10212,0,None,AL,2016
1,10213,2,Fatigued,AL,2016
1,10214,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10215,99,Unknown,AL,2016
1,10215,0,None,AL,2016
1,10216,99,Unknown,AL,2016
1,10216,0,None,AL,2016
1,10217,0,None,AL,2016
1,10217,0,None,AL,2016
1,10218,99,Unknown,AL,2016
1,10219,0,None,AL,2016
1,10220,0,None,AL,2016
1,10221,0,None,AL,2016
1,10221,0,None,AL,2016
1,10222,99,Unknown,AL,2016
1,10223,99,Unknown,AL,2016
1,10223,0,None,AL,2016
1,10224,1,Illness,AL,2016
1,10224,0,None,AL,2016
1,10225,0,None,AL,2016
1,10225,0,None,AL,2016
1,10225,0,None,AL,2016
1,10226,0,None,AL,2016
1,10226,99,Unknown,AL,2016
1,10227,0,None,AL,2016
1,10227,0,None,AL,2016
1,10227,0,None,AL,2016
1,10228,2,Fatigued,AL,2016
1,10229,0,None,AL,2016
1,10230,0,None,AL,2016
1,10231,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10232,99,Unknown,AL,2016
1,10232,0,None,AL,2016
1,10233,99,Unknown,AL,2016
1,10234,0,None,AL,2016
1,10235,2,Fatigued,AL,2016
1,10236,99,Unknown,AL,2016
1,10237,99,Unknown,AL,2016
1,10238,99,Unknown,AL,2016
1,10239,99,Unknown,AL,2016
1,10240,99,Unknown,AL,2016
1,10241,1,Illness,AL,2016
1,10242,99,Unknown,AL,2016
1,10243,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10243,0,None,AL,2016
1,10244,0,None,AL,2016
1,10245,0,None,AL,2016
1,10246,99,Unknown,AL,2016
1,10246,0,None,AL,2016
1,10247,99,Unknown,AL,2016
1,10247,0,None,AL,2016
1,10248,99,Unknown,AL,2016
1,10249,99,Unknown,AL,2016
1,10250,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10250,99,Unknown,AL,2016
1,10251,0,None,AL,2016
1,10252,0,None,AL,2016
1,10253,0,None,AL,2016
1,10253,0,None,AL,2016
1,10254,0,None,AL,2016
1,10254,0,None,AL,2016
1,10255,99,Unknown,AL,2016
1,10255,0,None,AL,2016
1,10256,99,Unknown,AL,2016
1,10257,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10258,0,None,AL,2016
1,10258,0,None,AL,2016
1,10259,99,Unknown,AL,2016
1,10260,99,Unknown,AL,2016
1,10261,99,Unknown,AL,2016
1,10262,0,None,AL,2016
1,10263,0,None,AL,2016
1,10264,0,None,AL,2016
1,10264,0,None,AL,2016
1,10264,0,None,AL,2016
1,10264,0,None,AL,2016
1,10264,0,None,AL,2016
1,10265,99,Unknown,AL,2016
1,10265,0,None,AL,2016
1,10266,0,None,AL,2016
1,10266,0,None,AL,2016
1,10267,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10268,0,None,AL,2016
1,10269,0,None,AL,2016
1,10269,0,None,AL,2016
1,10271,99,Unknown,AL,2016
1,10271,0,None,AL,2016
1,10272,99,Unknown,AL,2016
1,10272,0,None,AL,2016
1,10273,99,Unknown,AL,2016
1,10273,99,Unknown,AL,2016
1,10274,0,None,AL,2016
1,10275,99,Unknown,AL,2016
1,10276,0,None,AL,2016
1,10277,0,None,AL,2016
1,10278,2,Fatigued,AL,2016
1,10279,99,Unknown,AL,2016
1,10280,0,None,AL,2016
1,10281,99,Unknown,AL,2016
1,10281,0,None,AL,2016
1,10282,0,None,AL,2016
1,10282,0,None,AL,2016
1,10283,0,None,AL,2016
1,10283,95,Unknown,AL,2016
1,10284,99,Unknown,AL,2016
1,10285,99,Unknown,AL,2016
1,10286,99,Unknown,AL,2016
1,10287,0,None,AL,2016
1,10287,0,None,AL,2016
1,10287,0,None,AL,2016
1,10288,99,Unknown,AL,2016
1,10289,99,Unknown,AL,2016
1,10289,0,None,AL,2016
1,10290,0,None,AL,2016
1,10291,0,None,AL,2016
1,10291,0,None,AL,2016
1,10292,0,None,AL,2016
1,10293,0,None,AL,2016
1,10294,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10295,99,Unknown,AL,2016
1,10296,99,Unknown,AL,2016
1,10296,0,None,AL,2016
1,10297,99,Unknown,AL,2016
1,10298,99,Unknown,AL,2016
1,10299,0,None,AL,2016
1,10300,99,Unknown,AL,2016
1,10301,0,None,AL,2016
1,10302,0,None,AL,2016
1,10303,0,None,AL,2016
1,10304,99,Unknown,AL,2016
1,10305,99,Unknown,AL,2016
1,10306,1,Illness,AL,2016
1,10307,0,None,AL,2016
1,10307,0,None,AL,2016
1,10308,99,Unknown,AL,2016
1,10309,0,None,AL,2016
1,10310,2,Fatigued,AL,2016
1,10310,99,Unknown,AL,2016
1,10311,0,None,AL,2016
1,10312,99,Unknown,AL,2016
1,10313,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10314,0,None,AL,2016
1,10315,0,None,AL,2016
1,10315,0,None,AL,2016
1,10316,99,Unknown,AL,2016
1,10317,0,None,AL,2016
1,10318,0,None,AL,2016
1,10318,0,None,AL,2016
1,10319,99,Unknown,AL,2016
1,10320,0,None,AL,2016
1,10321,0,None,AL,2016
1,10321,0,None,AL,2016
1,10322,99,Unknown,AL,2016
1,10322,0,None,AL,2016
1,10323,0,None,AL,2016
1,10323,0,None,AL,2016
1,10324,0,None,AL,2016
1,10325,0,None,AL,2016
1,10325,0,None,AL,2016
1,10326,99,Unknown,AL,2016
1,10326,0,None,AL,2016
1,10327,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10328,99,Unknown,AL,2016
1,10329,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10330,99,Unknown,AL,2016
1,10331,1,Illness,AL,2016
1,10332,0,None,AL,2016
1,10333,99,Unknown,AL,2016
1,10333,0,None,AL,2016
1,10333,0,None,AL,2016
1,10333,0,None,AL,2016
1,10334,99,Unknown,AL,2016
1,10335,99,Unknown,AL,2016
1,10336,0,None,AL,2016
1,10337,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10338,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10338,0,None,AL,2016
1,10339,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10340,0,None,AL,2016
1,10340,0,None,AL,2016
1,10341,0,None,AL,2016
1,10342,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10343,0,None,AL,2016
1,10343,0,None,AL,2016
1,10344,99,Unknown,AL,2016
1,10345,99,Unknown,AL,2016
1,10345,99,Unknown,AL,2016
1,10346,0,None,AL,2016
1,10347,99,Unknown,AL,2016
1,10348,0,None,AL,2016
1,10349,99,Unknown,AL,2016
1,10350,0,None,AL,2016
1,10351,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10351,0,None,AL,2016
1,10353,0,None,AL,2016
1,10354,99,Unknown,AL,2016
1,10355,2,Fatigued,AL,2016
1,10356,99,Unknown,AL,2016
1,10357,99,Unknown,AL,2016
1,10357,0,None,AL,2016
1,10357,0,None,AL,2016
1,10358,2,Fatigued,AL,2016
1,10359,0,None,AL,2016
1,10359,0,None,AL,2016
1,10360,99,Unknown,AL,2016
1,10361,99,Unknown,AL,2016
1,10362,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10362,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10363,0,None,AL,2016
1,10363,99,Unknown,AL,2016
1,10364,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10365,0,None,AL,2016
1,10366,99,Unknown,AL,2016
1,10367,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10368,0,None,AL,2016
1,10369,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10370,99,Unknown,AL,2016
1,10370,0,None,AL,2016
1,10371,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10372,0,None,AL,2016
1,10373,99,Unknown,AL,2016
1,10374,0,None,AL,2016
1,10374,0,None,AL,2016
1,10374,0,None,AL,2016
1,10375,0,None,AL,2016
1,10376,99,Unknown,AL,2016
1,10376,0,None,AL,2016
1,10377,1,Illness,AL,2016
1,10378,0,None,AL,2016
1,10379,0,None,AL,2016
1,10379,99,Unknown,AL,2016
1,10380,99,Unknown,AL,2016
1,10381,1,Illness,AL,2016
1,10382,99,Unknown,AL,2016
1,10383,99,Unknown,AL,2016
1,10384,0,None,AL,2016
1,10384,99,Unknown,AL,2016
1,10385,2,Fatigued,AL,2016
1,10386,0,None,AL,2016
1,10387,0,None,AL,2016
1,10387,0,None,AL,2016
1,10388,0,None,AL,2016
1,10389,0,None,AL,2016
1,10389,0,None,AL,2016
1,10390,99,Unknown,AL,2016
1,10391,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10391,99,Unknown,AL,2016
1,10392,99,Unknown,AL,2016
1,10392,0,None,AL,2016
1,10393,99,Unknown,AL,2016
1,10393,99,Unknown,AL,2016
1,10394,99,Unknown,AL,2016
1,10394,99,Unknown,AL,2016
1,10395,99,Unknown,AL,2016
1,10395,99,Unknown,AL,2016
1,10396,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10396,0,None,AL,2016
1,10397,0,None,AL,2016
1,10397,0,None,AL,2016
1,10398,99,Unknown,AL,2016
1,10399,0,None,AL,2016
1,10399,99,Unknown,AL,2016
1,10400,0,None,AL,2016
1,10400,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10401,99,Unknown,AL,2016
1,10402,0,None,AL,2016
1,10403,99,Unknown,AL,2016
1,10403,0,None,AL,2016
1,10404,99,Unknown,AL,2016
1,10405,0,None,AL,2016
1,10405,99,Unknown,AL,2016
1,10406,99,Unknown,AL,2016
1,10406,0,None,AL,2016
1,10407,0,None,AL,2016
1,10407,0,None,AL,2016
1,10408,99,Unknown,AL,2016
1,10409,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10409,0,None,AL,2016
1,10410,0,None,AL,2016
1,10411,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10411,0,None,AL,2016
1,10412,2,Fatigued,AL,2016
1,10413,0,None,AL,2016
1,10414,99,Unknown,AL,2016
1,10415,99,Unknown,AL,2016
1,10416,10,Physical Imparement,AL,2016
1,10417,1,Illness,AL,2016
1,10417,0,None,AL,2016
1,10417,0,None,AL,2016
1,10417,0,None,AL,2016
1,10418,99,Unknown,AL,2016
1,10418,0,None,AL,2016
1,10419,0,None,AL,2016
1,10420,99,Unknown,AL,2016
1,10421,99,Unknown,AL,2016
1,10422,99,Unknown,AL,2016
1,10423,99,Unknown,AL,2016
1,10424,99,Unknown,AL,2016
1,10425,99,Unknown,AL,2016
1,10425,0,None,AL,2016
1,10426,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10427,0,None,AL,2016
1,10428,0,None,AL,2016
1,10429,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10429,0,None,AL,2016
1,10430,99,Unknown,AL,2016
1,10430,0,None,AL,2016
1,10431,0,None,AL,2016
1,10432,0,None,AL,2016
1,10433,99,Unknown,AL,2016
1,10433,0,None,AL,2016
1,10434,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10434,99,Unknown,AL,2016
1,10435,99,Unknown,AL,2016
1,10435,99,Unknown,AL,2016
1,10436,0,None,AL,2016
1,10437,99,Unknown,AL,2016
1,10437,0,None,AL,2016
1,10438,99,Unknown,AL,2016
1,10439,99,Unknown,AL,2016
1,10439,0,None,AL,2016
1,10440,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10441,0,None,AL,2016
1,10442,0,None,AL,2016
1,10443,1,Illness,AL,2016
1,10443,2,Fatigued,AL,2016
1,10444,0,None,AL,2016
1,10445,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10445,0,None,AL,2016
1,10446,99,Unknown,AL,2016
1,10447,99,Unknown,AL,2016
1,10447,0,None,AL,2016
1,10448,0,None,AL,2016
1,10449,0,None,AL,2016
1,10450,99,Unknown,AL,2016
1,10451,0,None,AL,2016
1,10451,99,Unknown,AL,2016
1,10452,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10452,0,None,AL,2016
1,10453,1,Illness,AL,2016
1,10453,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10454,99,Unknown,AL,2016
1,10454,0,None,AL,2016
1,10455,99,Unknown,AL,2016
1,10456,99,Unknown,AL,2016
1,10457,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10458,0,None,AL,2016
1,10458,0,None,AL,2016
1,10459,0,None,AL,2016
1,10459,0,None,AL,2016
1,10460,99,Unknown,AL,2016
1,10460,0,None,AL,2016
1,10460,0,None,AL,2016
1,10461,0,None,AL,2016
1,10461,0,None,AL,2016
1,10462,0,None,AL,2016
1,10463,1,Illness,AL,2016
1,10464,99,Unknown,AL,2016
1,10465,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10466,99,Unknown,AL,2016
1,10467,0,None,AL,2016
1,10468,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10468,0,None,AL,2016
1,10468,0,None,AL,2016
1,10469,99,Unknown,AL,2016
1,10469,0,None,AL,2016
1,10470,2,Fatigued,AL,2016
1,10471,99,Unknown,AL,2016
1,10472,1,Illness,AL,2016
1,10473,0,None,AL,2016
1,10473,0,None,AL,2016
1,10474,0,None,AL,2016
1,10474,0,None,AL,2016
1,10475,0,None,AL,2016
1,10476,0,None,AL,2016
1,10477,99,Unknown,AL,2016
1,10478,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10479,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10480,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10480,0,None,AL,2016
1,10481,0,None,AL,2016
1,10482,0,None,AL,2016
1,10483,99,Unknown,AL,2016
1,10483,0,None,AL,2016
1,10483,0,None,AL,2016
1,10483,0,None,AL,2016
1,10484,2,Fatigued,AL,2016
1,10484,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10485,0,None,AL,2016
1,10485,0,None,AL,2016
1,10485,0,None,AL,2016
1,10486,99,Unknown,AL,2016
1,10486,0,None,AL,2016
1,10487,0,None,AL,2016
1,10487,0,None,AL,2016
1,10488,99,Unknown,AL,2016
1,10489,99,Unknown,AL,2016
1,10489,99,Unknown,AL,2016
1,10490,99,Unknown,AL,2016
1,10490,0,None,AL,2016
1,10491,0,None,AL,2016
1,10491,0,None,AL,2016
1,10492,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10492,0,None,AL,2016
1,10493,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10494,99,Unknown,AL,2016
1,10495,2,Fatigued,AL,2016
1,10495,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10496,0,None,AL,2016
1,10497,0,None,AL,2016
1,10498,99,Unknown,AL,2016
1,10499,99,Unknown,AL,2016
1,10499,0,None,AL,2016
1,10500,0,None,AL,2016
1,10501,99,Unknown,AL,2016
1,10502,99,Unknown,AL,2016
1,10503,0,None,AL,2016
1,10504,99,Unknown,AL,2016
1,10505,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10506,0,None,AL,2016
1,10507,99,Unknown,AL,2016
1,10508,99,Unknown,AL,2016
1,10509,99,Unknown,AL,2016
1,10510,99,Unknown,AL,2016
1,10510,0,None,AL,2016
1,10511,0,None,AL,2016
1,10512,0,None,AL,2016
1,10513,0,None,AL,2016
1,10514,99,Unknown,AL,2016
1,10515,99,Unknown,AL,2016
1,10515,0,None,AL,2016
1,10516,99,Unknown,AL,2016
1,10517,0,None,AL,2016
1,10518,99,Unknown,AL,2016
1,10519,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10519,99,Unknown,AL,2016
1,10520,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10521,0,None,AL,2016
1,10522,0,None,AL,2016
1,10523,99,Unknown,AL,2016
1,10523,99,Unknown,AL,2016
1,10524,99,Unknown,AL,2016
1,10525,99,Unknown,AL,2016
1,10525,99,Unknown,AL,2016
1,10526,0,None,AL,2016
1,10527,99,Unknown,AL,2016
1,10527,0,None,AL,2016
1,10528,0,None,AL,2016
1,10529,99,Unknown,AL,2016
1,10529,0,None,AL,2016
1,10530,99,Unknown,AL,2016
1,10531,99,Unknown,AL,2016
1,10532,0,None,AL,2016
1,10532,99,Unknown,AL,2016
1,10533,99,Unknown,AL,2016
1,10533,99,Unknown,AL,2016
1,10534,1,Illness,AL,2016
1,10535,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10536,99,Unknown,AL,2016
1,10537,2,Fatigued,AL,2016
1,10538,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10539,9,Legal and Illegal Drugs and Alchol,AL,2016
1,10539,0,None,AL,2016
1,10539,0,None,AL,2016
1,10539,0,None,AL,2016
1,10540,99,Unknown,AL,2016
1,10540,0,None,AL,2016
1,10541,0,None,AL,2016
1,10541,0,None,AL,2016
1,10542,0,None,AL,2016
1,10543,99,Unknown,AL,2016
1,10544,99,Unknown,AL,2016
1,10545,99,Unknown,AL,2016
1,10545,99,Unknown,AL,2016
