state,state_case,veh_crash,pedestrians,motorists_involved,rural_urban,latitude,longitude,fatalities,drunk_drivers,state_name,city_name,lighting_name,city,day,month,year,hour,minute,light_conditions
1,10031,3,0,4,2,32.50413889,-86.3877,1,0,AL,MILLBROOK,Daylight,2063,21,1,2016,14,24,1
1,10032,2,0,4,1,33.46345833,-86.6419,1,0,AL,BIRMINGHAM,Daylight,350,21,1,2016,7,30,1
1,10033,2,0,3,2,32.38260278,-86.1734,1,0,AL,MONTGOMERY,Daylight,2130,21,1,2016,7,48,1
1,10034,2,0,4,1,34.97634444,-86.805,1,0,AL,Unknown,Daylight,0,22,1,2016,16,40,1
1,10035,2,0,3,1,30.26755833,-87.5954,1,0,AL,ORANGE BEACH,Daylight,2355,22,1,2016,14,44,1
1,10036,1,1,1,2,33.16626944,-87.5255,1,0,AL,TUSCALOOSA,Dark Lighted,3050,23,1,2016,18,54,3
1,10037,1,0,1,1,31.65504722,-86.7123,1,0,AL,Unknown,Daylight,0,25,1,2016,13,30,1
1,10038,2,0,2,1,32.70844167,-86.822,1,0,AL,Unknown,Daylight,0,26,1,2016,12,15,1
1,10039,1,1,4,1,33.99765556,-86.9345,1,0,AL,Unknown,Daylight,0,27,1,2016,15,25,1
1,10040,2,0,3,1,33.13842222,-86.6895,1,0,AL,CALERA,Daylight,530,27,1,2016,16,39,1
1,10041,3,0,9,2,33.22455,-87.5325,1,0,AL,TUSCALOOSA,Daylight,3050,28,1,2016,7,41,1
1,10042,2,0,3,1,34.23925833,-85.8111,1,1,AL,Unknown,Dark Not Lighted,0,30,1,2016,19,35,2
1,10043,1,0,1,1,32.13339444,-87.7821,1,1,AL,Unknown,Dark Not Lighted,0,31,1,2016,3,45,2
1,10044,1,0,2,1,34.78961667,-87.7533,1,0,AL,Unknown,Daylight,0,2,2,2016,14,5,1
1,10045,1,0,1,2,33.991225,-86.09200000000001,1,0,AL,ATTALLA,Dusk,190,7,2,2016,17,15,5
1,10046,2,0,2,2,32.36825,-86.1213,1,0,AL,MONTGOMERY,Daylight,2130,7,2,2016,6,15,1
1,10047,2,0,3,2,33.33825833,-86.9235,1,1,AL,BESSEMER,Dark Not Lighted,330,13,2,2016,0,53,2
1,10048,3,0,4,2,34.67140833,-86.757,1,0,AL,MADISON,Daylight,1970,12,2,2016,14,22,1
1,10049,2,0,5,1,32.50567778,-85.6063,1,0,AL,Unknown,Daylight,0,14,2,2016,11,47,1
1,10050,2,0,2,2,33.61401389,-85.7471,1,0,AL,Unknown,Dark Not Lighted,0,12,2,2016,5,40,2
1,10051,2,0,3,2,33.42600556,-86.6685,1,0,AL,HOOVER,Dark Lighted,1716,27,1,2016,18,27,3
1,10052,1,1,3,1,32.942375,-87.1758,1,0,AL,BRENT,Dark Lighted,460,30,1,2016,1,25,3
1,10053,1,0,1,1,34.27140278,-86.2843,1,1,AL,Unknown,Dark Not Lighted,0,31,1,2016,18,45,2
1,10054,2,0,2,1,34.21828611,-86.8954,1,0,AL,Unknown,Dark Not Lighted,0,1,2,2016,22,25,2
1,10055,2,0,3,2,33.5428,-86.5597,1,0,AL,LEEDS,Dark Lighted,1850,3,2,2016,18,40,3
1,10056,1,0,1,1,34.21377778,-86.0908,1,1,AL,Unknown,Dark Not Lighted,0,3,2,2016,0,30,2
1,10057,2,0,3,2,32.48930833,-86.4085,1,0,AL,MILLBROOK,Dark Lighted,2063,4,2,2016,21,50,3
1,10058,1,0,1,1,34.38321389,-87.1208,1,0,AL,Unknown,Dark Not Lighted,0,6,2,2016,18,15,2
1,10059,3,0,3,2,30.66925833,-88.1031,1,1,AL,MOBILE,Daylight,2100,6,2,2016,16,22,1
1,10060,2,0,3,1,33.95832222,-87.0051,2,0,AL,Unknown,Daylight,0,7,2,2016,15,23,1
1,10061,3,0,5,2,32.379475,-86.1571,1,0,AL,MONTGOMERY,Daylight,2130,8,2,2016,16,10,1
1,10062,1,0,1,1,32.63058056,-86.3007,1,0,AL,Unknown,Daylight,0,9,2,2016,16,17,1
1,10063,4,0,4,2,34.73503889,-86.6273,1,1,AL,HUNTSVILLE,Dark Lighted,1730,22,3,2016,20,28,3
1,10064,2,0,3,1,33.5032,-87.2454,1,2,AL,Unknown,Dark Not Lighted,0,27,2,2016,21,2,2
1,10065,2,1,3,1,30.71989444,-87.8017,1,0,AL,Unknown,Dark Not Lighted,0,11,2,2016,1,5,2
1,10066,1,0,1,1,34.93386389,-86.5718,1,1,AL,Unknown,Dark Lighted,0,7,2,2016,19,25,3
1,10067,1,0,1,1,30.44338611,-88.3592,1,1,AL,Unknown,Daylight,0,9,2,2016,14,10,1
1,10068,1,0,1,1,33.87446111,-87.461,1,0,AL,Unknown,Daylight,0,10,2,2016,16,30,1
1,10069,1,0,2,1,33.07621111,-87.541,1,0,AL,Unknown,Daylight,0,16,2,2016,13,30,1
1,10070,1,0,1,1,32.50845278,-85.8625,1,0,AL,TALLASSEE,Dark Not Lighted,2940,16,2,2016,0,30,2
1,10071,1,0,1,1,32.46191111,-86.3893,1,1,AL,Unknown,Dark Lighted,0,20,2,2016,2,10,3
1,10072,1,0,5,1,32.99652778,-86.6993,1,0,AL,Unknown,Daylight,0,3,3,2016,10,10,1
1,10073,1,1,1,1,34.85565833,-86.928,1,0,AL,Unknown,Dark Not Lighted,0,26,2,2016,22,25,2
1,10074,1,0,1,1,32.88001389,-87.9096,1,0,AL,Unknown,Daylight,0,10,3,2016,16,8,1
1,10075,1,0,4,1,34.86092222,-86.0653,1,0,AL,Unknown,Daylight,0,17,2,2016,7,40,1
1,10076,3,0,4,2,33.43970833,-86.7335,1,1,AL,Unknown,Dark Not Lighted,0,11,3,2016,23,55,2
1,10077,2,0,3,1,31.51423889,-86.70299999999999,2,0,AL,Unknown,Dark Not Lighted,0,16,2,2016,22,15,2
1,10078,1,0,1,1,31.03037778,-88.024,1,0,AL,Unknown,Dark Not Lighted,0,17,2,2016,4,25,2
1,10079,1,0,1,1,31.26816111,-85.8433,1,1,AL,Unknown,Dark Not Lighted,0,17,2,2016,23,0,2
1,10080,1,0,2,2,33.46901111,-86.8874,2,0,AL,BIRMINGHAM,Dark Lighted,350,18,2,2016,21,20,3
1,10081,2,0,4,1,34.36239444,-86.404,3,0,AL,Unknown,Daylight,0,18,2,2016,11,39,1
1,10082,2,0,7,1,31.48724444,-85.9129,2,2,AL,Unknown,Dark Not Lighted,0,20,2,2016,3,45,2
1,10083,1,1,1,1,30.60212778,-87.7377,1,0,AL,LOXLEY,Dark Not Lighted,1943,20,2,2016,20,48,2
1,10084,1,0,1,1,34.70930278,-87.7759,1,0,AL,Unknown,Daylight,0,20,2,2016,16,40,1
1,10085,1,1,1,2,34.854775,-87.6917,1,0,AL,FLORENCE,Dark Lighted,1200,21,2,2016,18,33,3
1,10086,3,0,4,1,32.55949167,-85.8153,2,0,AL,Unknown,Dark Not Lighted,0,22,2,2016,19,42,2
1,10087,1,0,1,1,33.22530556,-87.3162,1,0,AL,BROOKWOOD,Daylight,505,22,2,2016,15,40,1
1,10088,2,0,2,2,33.16998889,-87.4957,1,0,AL,TUSCALOOSA,Daylight,3050,23,2,2016,11,47,1
1,10089,1,0,1,1,33.4317,-86.4636,1,0,AL,Unknown,Daylight,0,23,2,2016,13,31,1
1,10090,1,0,1,1,34.16740278,-85.7961,1,1,AL,LEESBURG,Dark Lighted,1852,24,2,2016,20,12,3
1,10091,1,1,1,2,31.16443611,-85.4021,1,0,AL,DOTHAN,Dark Lighted,930,25,2,2016,0,30,3
1,10092,1,0,1,2,30.60952778,-87.852,1,0,AL,DAPHNE,Dark Not Lighted,860,25,2,2016,3,55,2
1,10093,2,0,3,1,32.46948889,-85.2044,1,0,AL,Unknown,Daylight,0,25,2,2016,6,40,1
1,10094,1,0,1,1,30.52230556,-88.3023,1,1,AL,Unknown,Dark Not Lighted,0,26,2,2016,23,0,2
1,10095,1,0,1,1,33.06433333,-87.5387,1,0,AL,Unknown,Daylight,0,26,2,2016,11,50,1
1,10096,1,0,2,1,33.18725,-88.1933,1,0,AL,Unknown,Dark Not Lighted,0,26,2,2016,22,0,2
1,10097,1,0,1,1,33.90663333,-87.3012,1,1,AL,Unknown,Dark Lighted,0,27,2,2016,3,0,3
1,10098,2,0,3,2,30.54526111,-88.1717,1,1,AL,MOBILE,Daylight,2100,28,2,2016,18,20,1
1,10099,1,0,1,2,30.7318,-88.06,1,1,AL,MOBILE,Dark Lighted,2100,29,2,2016,0,26,3
1,10100,1,0,1,1,33.15970556,-86.3646,1,0,AL,Unknown,Dark Not Lighted,0,29,2,2016,20,50,2
1,10101,1,0,1,1,31.05388333,-87.4462,1,0,AL,Unknown,Daylight,0,1,3,2016,14,0,1
1,10102,2,1,1,1,34.48814722,-85.7404,1,0,AL,Unknown,Daylight,0,1,3,2016,9,20,1
1,10103,1,0,1,1,32.53740833,-86.8491,1,0,AL,Unknown,Daylight,0,1,3,2016,17,20,1
1,10104,1,0,2,1,31.15448056,-85.4175,1,1,AL,Unknown,Dark Not Lighted,0,1,3,2016,23,20,2
1,10105,1,0,1,2,33.58221389,-86.7754,1,0,AL,TARRANT,Dark Lighted,2960,3,3,2016,18,29,3
1,10106,1,0,1,1,32.71125833,-88.1266,1,1,AL,Unknown,Dark Not Lighted,0,5,3,2016,4,52,2
1,10107,1,0,2,1,33.13813889,-87.8266,1,1,AL,Unknown,Dark Not Lighted,0,5,3,2016,22,0,2
1,10108,2,0,3,1,34.63446111,-85.9077,1,0,AL,Unknown,Daylight,0,5,3,2016,14,20,1
1,10109,1,1,2,1,33.04846111,-86.8105,1,0,AL,Unknown,Dark Not Lighted,0,5,3,2016,19,30,2
1,10110,1,1,1,2,34.71395833,-87.709,1,0,AL,TUSCUMBIA,Dark Lighted,3060,5,3,2016,22,42,3
1,10111,2,0,3,1,34.11851944,-86.6785,1,0,AL,Unknown,Daylight,0,7,3,2016,16,30,1
1,10112,2,0,3,1,34.43671111,-85.7412,1,1,AL,FORT PAYNE,Dark Lighted,1230,7,3,2016,19,23,3
1,10113,1,1,1,2,30.68649167,-88.2076,1,0,AL,MOBILE,Dark Lighted,2100,8,3,2016,23,20,3
1,10114,1,0,1,1,34.96238611,-86.4823,1,0,AL,Unknown,Daylight,0,8,3,2016,16,10,1
1,10115,1,1,1,2,34.74266111,-86.6058,1,0,AL,HUNTSVILLE,Daylight,1730,8,3,2016,11,54,1
1,10116,2,0,3,1,34.69514444,-85.9868,1,0,AL,SCOTTSBORO,Daylight,2720,9,3,2016,14,13,1
1,10117,3,0,3,2,32.48041944,-86.4356,1,0,AL,PRATTVILLE,Daylight,2540,9,3,2016,17,9,1
1,10118,1,0,1,1,33.71573333,-86.4479,1,0,AL,Unknown,Dark Not Lighted,0,13,3,2016,4,45,2
1,10119,2,0,2,1,33.91072778,-87.5031,1,0,AL,CARBON HILL,Daylight,560,11,3,2016,11,12,1
1,10120,1,0,1,2,30.67576667,-88.1301,1,1,AL,MOBILE,Dark Lighted,2100,13,3,2016,3,36,3
1,10121,2,0,2,1,31.269575,-87.2015,1,1,AL,Unknown,Dark Not Lighted,0,14,3,2016,5,50,2
1,10122,1,0,1,1,33.13093611,-85.4945,1,0,AL,Unknown,Daylight,0,14,3,2016,17,30,1
1,10123,1,0,1,1,34.91614722,-86.7138,1,1,AL,Unknown,Dark Not Lighted,0,15,3,2016,21,30,2
1,10124,1,0,3,1,33.27088056,-87.2265,1,0,AL,Unknown,Daylight,0,16,3,2016,18,0,1
1,10125,1,0,1,1,33.56193611,-87.1079,1,0,AL,BIRMINGHAM,Daylight,350,17,3,2016,9,45,1
1,10126,1,0,2,2,31.19710833,-85.4126,1,0,AL,DOTHAN,Dark Lighted,930,19,3,2016,3,17,3
1,10127,1,1,1,1,31.76528333,-86.6991,1,1,AL,Unknown,Dark Not Lighted,0,23,3,2016,20,41,2
1,10128,1,0,1,2,33.33615556,-87.0085,1,0,AL,BESSEMER,Daylight,330,24,3,2016,6,45,1
1,10129,1,0,3,1,33.006275,-86.706,1,0,AL,Unknown,Daylight,0,26,3,2016,10,15,1
1,10130,2,1,1,1,33.58908056,-86.8628,1,0,AL,BIRMINGHAM,Daylight,350,29,3,2016,11,14,1
1,10131,1,0,2,1,33.58358056,-86.441,1,0,AL,Unknown,Daylight,0,30,3,2016,14,15,1
1,10132,1,0,1,1,31.13154722,-87.4342,1,0,AL,Unknown,Daylight,0,31,3,2016,12,40,1
1,10133,1,0,2,2,30.74822778,-88.0896,1,1,AL,PRICHARD,Dark Lighted,2550,1,4,2016,20,7,3
1,10134,3,0,6,1,30.59463056,-88.1547,1,0,AL,MOBILE,Daylight,2100,1,4,2016,12,38,1
1,10135,1,0,2,1,32.54537222,-86.4532,1,0,AL,Unknown,Daylight,0,2,4,2016,13,25,1
1,10136,2,0,1,1,32.92196389,-86.6496,1,1,AL,Unknown,Dark Not Lighted,0,4,4,2016,2,30,2
1,10137,1,0,1,1,33.27371111,-86.9929,1,0,AL,Unknown,Daylight,0,17,3,2016,7,5,1
1,10138,2,0,2,2,33.68201667,-86.6821,1,0,AL,Unknown,Daylight,0,27,3,2016,7,56,1
1,10139,1,0,1,1,33.74836389,-86.9261,1,0,AL,Unknown,Dark Not Lighted,0,19,3,2016,3,48,2
1,10140,1,0,1,1,33.16515278,-86.8614,1,1,AL,MONTEVALLO,Daylight,2120,4,3,2016,7,13,1
1,10141,1,0,1,2,30.74325,-88.1611,1,1,AL,MOBILE,Daylight,2100,20,3,2016,13,25,1
1,10142,1,0,1,1,33.08923611,-87.6752,1,1,AL,Unknown,Dark Not Lighted,0,20,3,2016,4,0,2
1,10143,2,0,2,1,31.47326667,-85.538,1,0,AL,Unknown,Dark Not Lighted,0,4,3,2016,18,5,2
1,10144,2,0,3,1,34.07180833,-86.5661,1,0,AL,Unknown,Dark Not Lighted,0,11,3,2016,22,18,2
1,10145,2,0,2,1,31.26151667,-88.0302,1,1,AL,MCINTOSH,Daylight,1959,14,3,2016,8,46,1
1,10146,1,2,1,2,33.50997778,-86.8347,1,0,AL,BIRMINGHAM,Dark Not Lighted,350,15,3,2016,23,5,2
1,10147,1,1,1,1,30.95160833,-88.0261,1,0,AL,Unknown,Dawn,0,16,3,2016,6,20,4
1,10148,2,1,2,2,33.52534444,-86.7223,1,0,AL,BIRMINGHAM,Daylight,350,17,3,2016,12,45,1
1,10149,1,0,1,1,34.14819722,-85.5673,1,0,AL,Unknown,Dark Not Lighted,0,17,3,2016,20,50,2
1,10150,2,0,2,2,33.86720278,-86.0391,1,0,AL,SOUTHSIDE,Daylight,2822,18,3,2016,12,23,1
1,10151,2,0,2,1,34.46064444,-86.7791,1,0,AL,SOMERVILLE,Daylight,2814,19,3,2016,15,33,1
1,10152,2,0,2,1,34.19233333,-86.7862,1,0,AL,Unknown,Dawn,0,22,3,2016,6,30,4
1,10153,1,1,1,2,31.21736389,-85.4314,1,0,AL,DOTHAN,Dark Not Lighted,930,24,3,2016,21,18,2
1,10154,1,0,1,1,34.17148333,-86.0963,1,0,AL,SARDIS CITY,Daylight,2719,24,3,2016,7,43,1
1,10155,2,0,3,1,34.63155278,-85.89299999999999,1,0,AL,Unknown,Daylight,0,24,3,2016,8,10,1
1,10156,1,0,2,2,30.7444,-88.0762,1,1,AL,PRICHARD,Dark Lighted,2550,25,3,2016,21,56,3
1,10157,1,0,1,1,34.08814167,-86.7344,1,0,AL,Unknown,Daylight,0,25,3,2016,17,2,1
1,10158,1,0,1,1,33.93824444,-86.3036,1,1,AL,Unknown,Dusk,0,26,3,2016,19,30,5
1,10159,2,0,5,1,33.70241944,-87.464,4,1,AL,Unknown,Daylight,0,28,3,2016,7,50,1
1,10160,1,0,1,1,34.39229167,-86.2012,1,0,AL,GUNTERSVILLE,Dark Not Lighted,1500,29,3,2016,5,45,2
1,10161,1,1,1,1,32.43344444,-87.0542,1,0,AL,SELMA,Dark Lighted,2760,29,3,2016,5,5,3
1,10162,1,0,3,1,32.73531111,-86.4434,1,0,AL,Unknown,Daylight,0,29,3,2016,13,0,1
1,10163,1,0,2,1,34.087275,-87.5966,1,0,AL,Unknown,Daylight,0,30,3,2016,17,7,1
1,10164,2,0,5,1,32.50697222,-86.1288,2,0,AL,Unknown,Daylight,0,30,3,2016,7,50,1
1,10165,1,0,1,2,32.42288056,-86.2727,1,0,AL,MONTGOMERY,Dark Not Lighted,2130,31,3,2016,5,1,2
1,10166,1,0,1,1,32.40918611,-86.1599,1,0,AL,MONTGOMERY,Daylight,2130,31,3,2016,18,32,1
1,10167,2,0,2,1,30.54471667,-88.25399999999999,1,0,AL,Unknown,Daylight,0,1,4,2016,8,35,1
1,10168,2,0,4,2,34.01335278,-85.9964,2,0,AL,GADSDEN,Dark Lighted,1280,2,4,2016,21,34,3
1,10169,1,0,1,1,34.85868056,-86.9299,1,1,AL,Unknown,Dark Not Lighted,0,2,4,2016,22,35,2
1,10170,1,0,1,1,34.52758333,-85.6996,1,1,AL,Unknown,Dark Not Lighted,0,3,4,2016,3,30,2
1,10171,3,2,2,1,34.56616944,-86.911,1,0,AL,Unknown,Dark Lighted,0,14,4,2016,4,55,3
1,10172,2,0,3,1,32.36794722,-86.0669,1,0,AL,PIKE ROAD,Dark Not Lighted,2465,18,4,2016,5,40,2
1,10173,1,0,1,1,33.82198889,-86.8294,1,1,AL,Unknown,Dark Not Lighted,0,30,3,2016,19,25,2
1,10174,2,0,6,1,32.45243056,-85.5315,5,1,AL,Unknown,Dark Not Lighted,0,19,3,2016,18,43,2
1,10175,1,0,1,1,33.82414722,-87.1012,1,0,AL,Unknown,Daylight,0,11,4,2016,17,25,1
1,10176,1,0,2,2,30.65428333,-87.8436,1,1,AL,DAPHNE,Dark Not Lighted,860,9,4,2016,22,43,2
1,10177,1,0,1,2,32.49341944,-85.0907,1,1,AL,Unknown,Daylight,0,8,4,2016,14,5,1
1,10178,1,0,5,1,32.09033889,-88.2318,1,0,AL,BUTLER,Daylight,520,18,4,2016,11,0,1
1,10179,1,0,1,1,34.44825833,-86.7596,1,0,AL,SOMERVILLE,Daylight,2814,18,4,2016,16,55,1
1,10180,1,0,1,1,32.47458333,-85.3365,1,1,AL,Unknown,Dusk,0,17,4,2016,18,57,5
1,10181,1,0,1,1,32.47908611,-85.2429,1,1,AL,Unknown,Dark Not Lighted,0,17,4,2016,22,21,2
1,10182,1,0,1,1,34.08056944,-86.3404,1,0,AL,Unknown,Dusk,0,17,4,2016,20,3,5
1,10183,1,0,1,1,34.73356111,-87.8646,1,0,AL,Unknown,Daylight,0,13,4,2016,13,45,1
1,10184,1,1,2,1,31.34691944,-85.87299999999999,1,0,AL,ENTERPRISE,Dark Not Lighted,1030,3,4,2016,23,20,2
1,10185,2,0,2,1,32.44826944,-85.5195,1,0,AL,Unknown,Daylight,0,1,4,2016,15,40,1
1,10186,2,0,2,2,30.73139722,-88.1745,1,0,AL,MOBILE,Dark Lighted,2100,24,3,2016,4,15,3
1,10187,1,0,1,1,34.22471944,-86.4578,1,1,AL,Unknown,Dark Not Lighted,0,21,4,2016,19,24,2
1,10188,2,0,4,2,34.01538056,-86.0013,1,1,AL,GADSDEN,Dark Lighted,1280,21,4,2016,20,7,3
1,10189,1,0,1,1,34.54984167,-87.251,1,1,AL,Unknown,Dark Not Lighted,0,20,4,2016,21,15,2
1,10190,2,0,4,1,31.86150833,-85.3925,2,0,AL,Unknown,Daylight,0,18,4,2016,6,30,1
1,10191,2,0,2,1,31.43558333,-86.9481,1,0,AL,EVERGREEN,Daylight,1080,18,4,2016,7,8,1
1,10192,2,0,2,1,31.98291389,-86.2917,1,0,AL,Unknown,Daylight,0,22,4,2016,7,30,1
1,10193,2,0,2,1,32.53545278,-86.2325,1,0,AL,WETUMPKA,Daylight,3270,23,4,2016,14,18,1
1,10194,1,0,1,1,33.08387778,-86.554,1,0,AL,Unknown,Daylight,0,24,4,2016,14,0,1
1,10195,2,0,2,2,33.46950278,-86.8865,1,0,AL,BIRMINGHAM,Dark Lighted,350,25,4,2016,23,0,3
1,10196,1,0,1,2,34.73296944,-86.6677,1,0,AL,HUNTSVILLE,Daylight,1730,25,4,2016,8,2,1
1,10197,1,0,4,1,34.46599444,-87.75299999999999,1,0,AL,Unknown,Daylight,0,27,4,2016,15,30,1
1,10198,1,0,1,1,32.51001111,-86.0782,1,0,AL,WETUMPKA,Unknown,3270,28,4,2016,99,99,9
1,10199,2,0,3,1,34.42536389,-86.0175,1,1,AL,Unknown,Daylight,0,29,4,2016,16,45,1
1,10200,1,0,1,2,33.07541667,-86.0693,1,0,AL,GOODWATER,Daylight,1390,1,5,2016,6,50,1
1,10201,2,0,3,1,33.236125,-87.1457,1,1,AL,Unknown,Dark Not Lighted,0,2,2,2016,4,50,2
1,10202,1,0,3,1,32.59513611,-87.53299999999999,1,0,AL,NEWBERN,Dark Lighted,2210,13,2,2016,0,25,3
1,10203,2,0,6,1,32.57417222,-86.5991,1,1,AL,Unknown,Daylight,0,13,2,2016,11,48,1
1,10204,1,0,2,1,34.29729444,-85.7848,1,0,AL,Unknown,Daylight,0,26,2,2016,14,5,1
1,10205,2,0,5,1,30.41976111,-87.8525,1,0,AL,Unknown,Daylight,0,16,2,2016,10,55,1
1,10206,2,0,2,1,34.78508611,-87.494,1,0,AL,Unknown,Daylight,0,27,2,2016,12,45,1
1,10207,1,0,1,1,32.52098611,-85.3827,1,0,AL,Unknown,Dark Not Lighted,0,20,2,2016,2,36,2
1,10208,1,0,1,1,34.41469167,-87.0814,1,0,AL,Unknown,Dark Not Lighted,0,18,2,2016,23,20,2
1,10209,2,0,2,1,33.25330278,-86.3428,1,1,AL,Unknown,Daylight,0,18,2,2016,12,12,1
1,10210,2,0,3,1,34.17027778,-86.7428,1,0,AL,Unknown,Dark Not Lighted,0,13,2,2016,21,45,2
1,10211,2,0,4,2,31.18929444,-85.4028,1,0,AL,DOTHAN,Daylight,930,9,2,2016,16,20,1
1,10212,2,0,3,1,33.18625556,-85.9332,1,0,AL,Unknown,Dark Not Lighted,0,7,2,2016,18,10,2
1,10213,1,0,1,1,32.52803056,-85.3768,1,0,AL,Unknown,Dark Not Lighted,0,5,2,2016,6,9,2
1,10214,1,0,1,1,34.67664722,-85.78200000000001,1,1,AL,Unknown,Dark Not Lighted,0,1,1,2016,2,22,2
1,10215,2,0,3,1,32.45438889,-86.2062,1,0,AL,Unknown,Daylight,0,2,1,2016,14,27,1
1,10216,2,0,2,1,32.57778889,-86.1554,1,0,AL,Unknown,Daylight,0,2,1,2016,16,30,1
1,10217,2,0,2,1,34.04534722,-86.3349,1,0,AL,Unknown,Daylight,0,4,2,2016,10,16,1
1,10218,1,0,1,1,32.46552222,-87.0733,1,1,AL,Unknown,Dark Not Lighted,0,2,1,2016,17,20,2
1,10219,1,0,3,1,34.59438056,-87.3567,1,0,AL,Unknown,Daylight,0,18,1,2016,12,45,1
1,10220,1,0,1,1,34.46536389,-86.7359,1,0,AL,Unknown,Daylight,0,27,1,2016,7,0,1
1,10221,2,0,4,1,30.70059444,-88.31,1,0,AL,Unknown,Daylight,0,16,1,2016,13,50,1
1,10222,1,0,1,1,32.63636111,-86.1283,1,0,AL,Unknown,Dark Not Lighted,0,21,1,2016,21,10,2
1,10223,2,0,2,1,33.89295833,-86.5187,2,0,AL,Unknown,Dusk,0,11,1,2016,17,36,5
1,10224,2,0,2,1,32.43390833,-86.1239,1,0,AL,Unknown,Dark Lighted,0,9,1,2016,5,38,3
1,10225,3,0,4,1,34.97452778,-87.5205,1,0,AL,Unknown,Dark Not Lighted,0,17,1,2016,18,5,2
1,10226,2,0,3,1,32.40701667,-86.3442,2,0,AL,Unknown,Dark Not Lighted,0,10,2,2016,22,25,2
1,10227,3,0,6,1,32.41687778,-86.3557,1,0,AL,Unknown,Dark Not Lighted,0,2,1,2016,18,5,2
1,10228,1,0,2,1,31.42476667,-87.0003,1,0,AL,EVERGREEN,Dark Lighted,1080,11,1,2016,18,35,3
