state,state_case,veh_crash,pedestrians,motorists_involved,rural_urban,latitude,longitude,fatalities,drunk_drivers,state_name,city_name,lighting_name,city,day,month,year,hour,minute,light_conditions
1,10087,1,1,1,2,33.412625,-86.9675,1,0,AL,BESSEMER,Dark Lighted,330,4,3,2017,1,16,3
1,10088,2,0,6,1,33.91855,-86.8662,1,0,AL,Unknown,Dark Not Lighted,0,5,3,2017,20,0,2
1,10089,1,1,1,1,33.91855556,-86.8662,1,0,AL,Unknown,Dark Not Lighted,0,5,3,2017,20,3,2
1,10090,3,0,7,1,32.42320833,-85.9289,2,0,AL,Unknown,Dusk,0,10,3,2017,18,30,5
1,10091,1,0,7,1,31.56956667,-86.8547,1,0,AL,Unknown,Daylight,0,10,3,2017,15,30,1
1,10092,1,0,1,1,33.59407222,-86.1878,1,1,AL,Unknown,Dark Not Lighted,0,10,3,2017,0,39,2
1,10093,1,0,2,1,33.89895278,-86.2329,1,0,AL,Unknown,Daylight,0,13,3,2017,14,0,1
1,10094,2,0,3,1,30.49588056,-88.3384,1,0,AL,Unknown,Daylight,0,16,3,2017,7,20,1
1,10095,1,0,1,2,33.58275556,-86.0294,1,0,AL,Unknown,Dusk,0,21,3,2017,18,48,5
1,10096,1,0,1,2,33.54144722,-86.6437,1,0,AL,Unknown,Dawn,0,28,3,2017,5,55,4
1,10097,2,1,5,2,33.50738056,-86.8182,1,0,AL,BIRMINGHAM,Dark Lighted,350,30,3,2017,0,11,3
1,10098,1,0,1,2,34.83446389,-86.9374,1,0,AL,Unknown,Dark Lighted,0,31,3,2017,19,53,3
1,10099,2,0,2,2,30.747575,-88.1127,1,0,AL,PRICHARD,Dark Lighted,2550,14,2,2017,19,50,3
1,10100,1,1,2,2,33.68580278,-85.8299,1,0,AL,ANNISTON,Dark Lighted,100,14,2,2017,19,8,3
1,10101,1,0,1,1,32.29523889,-85.1581,1,1,AL,Unknown,Dark Lighted,0,15,2,2017,18,57,3
1,10102,2,0,2,1,34.75314722,-86.1191,1,0,AL,Unknown,Dark Not Lighted,0,16,2,2017,22,35,2
1,10103,1,0,1,1,33.17428611,-87.2331,1,1,AL,VANCE,Dark Lighted,3112,11,3,2017,2,50,3
1,10104,2,0,3,1,34.12655,-86.9456,1,1,AL,Unknown,Daylight,0,5,3,2017,11,50,1
1,10105,3,0,4,2,32.42346944,-86.2871,1,2,AL,MONTGOMERY,Dark Lighted,2130,5,3,2017,2,15,3
1,10107,1,0,2,1,30.76708056,-87.787,1,1,AL,Unknown,Dark Not Lighted,0,7,3,2017,0,48,2
1,10108,1,0,1,1,32.95860278,-87.6872,1,0,AL,Unknown,Dark Not Lighted,0,7,3,2017,5,30,2
1,10109,2,0,3,1,33.18888333,-87.1518,2,0,AL,WOODSTOCK,Daylight,3306,8,3,2017,16,52,1
1,10110,1,0,1,2,34.29180278,-86.2487,1,1,AL,ALBERTVILLE,Dark Not Lighted,50,9,3,2017,22,25,2
1,10111,3,0,3,1,32.57356667,-86.6821,1,0,AL,Unknown,Daylight,0,10,3,2017,16,5,1
1,10112,2,0,2,1,33.50321667,-86.0048,1,0,AL,Unknown,Daylight,0,11,3,2017,9,0,1
1,10113,1,0,2,2,33.52398056,-86.8001,1,0,AL,BIRMINGHAM,Dark Lighted,350,11,3,2017,0,53,3
1,10114,3,0,3,1,34.17851389,-86.7427,1,0,AL,Unknown,Dark Unknown Lighting,0,12,3,2017,18,30,6
1,10115,1,0,1,1,33.05271111,-88.0343,1,1,AL,Unknown,Dark Not Lighted,0,12,3,2017,2,0,2
1,10116,1,1,1,2,34.73500278,-86.6338,1,0,AL,HUNTSVILLE,Dark Lighted,1730,15,3,2017,19,21,3
1,10117,2,0,5,2,33.53161389,-86.7573,1,0,AL,BIRMINGHAM,Daylight,350,16,3,2017,16,28,1
1,10118,1,1,1,1,32.56470556,-86.434,1,0,AL,Unknown,Daylight,0,16,3,2017,14,25,1
1,10119,1,0,1,1,31.91629444,-86.0194,1,0,AL,Unknown,Dark Not Lighted,0,17,3,2017,22,50,2
1,10120,1,0,2,1,34.59369444,-87.2613,2,1,AL,Unknown,Dark Not Lighted,0,18,3,2017,20,50,2
1,10121,2,0,2,1,32.63684722,-87.3667,1,1,AL,Unknown,Daylight,0,18,3,2017,18,45,1
1,10122,1,0,1,2,34.82180278,-86.64299999999999,1,1,AL,HUNTSVILLE,Daylight,1730,17,3,2017,15,53,1
1,10123,2,0,4,1,31.16951389,-86.5976,3,1,AL,Unknown,Daylight,0,19,3,2017,16,30,1
1,10124,1,0,2,1,33.61412778,-87.3568,1,0,AL,Unknown,Dark Not Lighted,0,19,3,2017,19,35,2
1,10125,1,0,1,1,33.90377778,-87.1393,1,0,AL,Unknown,Dark Not Lighted,0,19,3,2017,3,30,2
1,10126,1,0,1,1,33.90839444,-85.7449,1,0,AL,Unknown,Daylight,0,20,3,2017,17,10,1
1,10127,1,0,1,2,31.28728889,-85.4687,1,0,AL,MIDLAND CITY,Dark Lighted,2050,20,3,2017,5,36,3
1,10128,2,0,2,1,33.58986944,-86.1243,1,0,AL,Unknown,Daylight,0,20,3,2017,14,40,1
1,10129,2,0,3,1,34.56471667,-85.6182,1,0,AL,VALLEY HEAD,Daylight,3110,21,3,2017,15,0,1
1,10130,2,0,2,1,33.91244444,-86.3277,1,0,AL,Unknown,Daylight,0,21,3,2017,7,55,1
1,10131,1,1,1,1,34.55061389,-85.5298,1,1,AL,Unknown,Daylight,0,21,3,2017,15,29,1
1,10132,2,0,4,2,33.65026389,-85.7862,1,0,AL,ANNISTON,Daylight,100,22,3,2017,16,55,1
1,10133,1,0,1,1,32.66035278,-85.4252,1,1,AL,OPELIKA,Daylight,2340,22,3,2017,14,3,1
1,10134,2,2,1,2,34.18450278,-86.145,2,0,AL,SARDIS CITY,Dark Not Lighted,2719,23,3,2017,21,18,2
1,10135,1,1,1,1,32.30207222,-87.7979,1,0,AL,LINDEN,Daylight,1880,23,3,2017,10,35,1
1,10136,1,0,1,1,32.07203333,-87.5733,1,0,AL,Unknown,Daylight,0,23,3,2017,17,30,1
1,10137,1,0,1,1,31.22288611,-86.5079,1,0,AL,Unknown,Daylight,0,25,3,2017,7,25,1
1,10138,1,1,1,1,31.4156,-85.885,1,0,AL,Unknown,Dark Not Lighted,0,25,3,2017,3,19,2
1,10139,1,0,1,1,30.42881667,-88.1782,1,1,AL,Unknown,Dark Not Lighted,0,26,3,2017,0,15,2
1,10140,1,0,2,1,33.79575,-86.273,1,0,AL,ASHVILLE,Daylight,160,26,3,2017,17,41,1
1,10141,1,0,1,2,33.43925556,-86.8444,1,0,AL,BIRMINGHAM,Daylight,350,27,3,2017,11,10,1
1,10142,2,1,2,2,33.63475833,-86.6841,1,0,AL,Unknown,Dark Lighted,0,26,3,2017,4,44,3
1,10143,1,1,1,2,33.49348889,-86.8291,1,1,AL,BIRMINGHAM,Dark Lighted,350,27,3,2017,0,8,3
1,10144,2,0,2,1,33.38025556,-87.54700000000001,1,1,AL,Unknown,Daylight,0,28,3,2017,11,25,1
1,10145,2,0,3,1,33.66996944,-87.6505,2,0,AL,Unknown,Daylight,0,28,3,2017,11,48,1
1,10146,4,0,5,1,34.96671667,-86.5684,1,0,AL,Unknown,Daylight,0,29,3,2017,14,45,1
1,10147,1,2,1,1,34.14135833,-85.5875,2,0,AL,Unknown,Daylight,0,29,3,2017,9,37,1
1,10148,1,0,1,2,30.61109444,-88.0734,1,0,AL,MOBILE,Dark Not Lighted,2100,30,3,2017,4,57,2
1,10149,1,0,2,1,33.87871389,-87.1616,1,0,AL,Unknown,Dark Not Lighted,0,31,3,2017,21,0,2
1,10150,2,0,3,1,34.86791667,-87.7699,1,0,AL,Unknown,Daylight,0,31,3,2017,17,25,1
1,10151,1,0,1,2,33.46747222,-86.6381,1,1,AL,BIRMINGHAM,Dark Not Lighted,350,1,4,2017,23,55,2
1,10152,1,1,2,1,33.13716389,-86.587,1,0,AL,Unknown,Dark Not Lighted,0,1,4,2017,19,40,2
1,10153,2,0,2,1,31.22836944,-86.2273,1,0,AL,Unknown,Daylight,0,1,4,2017,18,45,1
1,10154,1,0,2,1,33.42203056,-86.4355,1,1,AL,Unknown,Dark Not Lighted,0,1,4,2017,21,20,2
1,10155,1,0,1,1,33.94381667,-87.4435,1,0,AL,Unknown,Daylight,0,2,4,2017,8,5,1
1,10156,1,0,1,1,33.87815833,-87.6362,1,0,AL,Unknown,Daylight,0,3,4,2017,7,5,1
1,10157,1,1,1,2,32.40650278,-87.0498,1,0,AL,SELMA,Dark Lighted,2760,3,4,2017,21,35,3
1,10158,2,0,4,1,33.73361944,-86.287,2,0,AL,Unknown,Daylight,0,3,4,2017,10,24,1
1,10159,1,1,5,2,34.30521111,-86.2879,1,0,AL,GUNTERSVILLE,Dark Not Lighted,1500,9,4,2017,19,45,2
1,10160,1,1,1,2,33.40462778,-86.9401,1,1,AL,BESSEMER,Dark Lighted,330,6,4,2017,21,10,3
1,10161,2,0,1,2,32.41274444,-87.0036,1,0,AL,SELMA,Daylight,2760,6,4,2017,14,30,1
1,10162,2,0,2,1,33.89441667,-87.8064,2,1,AL,Unknown,Dark Not Lighted,0,18,2,2017,4,10,2
1,10163,1,0,1,1,30.98969444,-87.8551,1,0,AL,Unknown,Daylight,0,19,2,2017,13,35,1
1,10164,2,0,2,2,33.53969722,-86.7531,1,0,AL,BIRMINGHAM,Daylight,350,19,2,2017,12,59,1
1,10165,1,1,1,2,33.204475,-87.4891,1,0,AL,TUSCALOOSA,Dark Lighted,3050,21,2,2017,17,55,3
1,10167,2,0,2,1,34.68056667,-86.3308,1,0,AL,PAINT ROCK,Daylight,2390,23,2,2017,8,20,1
1,10168,2,0,4,1,31.53192222,-87.8964,1,0,AL,JACKSON,Daylight,1760,23,2,2017,16,23,1
1,10169,1,0,1,1,34.06556111,-86.1233,1,0,AL,Unknown,Daylight,0,23,2,2017,16,20,1
1,10170,3,0,6,1,31.00355,-85.57600000000001,2,0,AL,Unknown,Daylight,0,24,2,2017,8,25,1
1,10171,1,0,1,1,34.67029167,-87.5726,1,0,AL,Unknown,Daylight,0,25,2,2017,13,30,1
1,10172,1,0,1,1,34.72720833,-87.5147,1,1,AL,Unknown,Dark Not Lighted,0,25,2,2017,20,0,2
1,10173,1,0,1,1,34.67640833,-85.7518,1,1,AL,Unknown,Daylight,0,26,2,2017,13,30,1
1,10174,1,0,1,2,33.79945556,-87.23700000000001,1,1,AL,JASPER,Dark Lighted,1780,26,2,2017,1,55,3
1,10175,2,0,4,1,32.13697778,-85.7364,2,0,AL,UNION SPRINGS,Dark Not Lighted,3090,25,2,2017,23,11,2
1,10176,3,0,1,1,33.81364722,-86.1105,1,0,AL,Unknown,Dark Not Lighted,0,26,2,2017,2,55,2
1,10177,2,0,3,1,34.43960833,-88.1269,1,0,AL,RED BAY,Daylight,2570,26,2,2017,9,49,1
1,10178,2,0,4,1,31.48781389,-85.7738,1,0,AL,Unknown,Daylight,0,28,2,2017,15,40,1
1,10179,1,1,1,1,32.44912222,-85.491,1,0,AL,Unknown,Dark Not Lighted,0,28,2,2017,21,21,2
1,10180,2,0,2,2,30.56265556,-88.2135,1,0,AL,Unknown,Dark Lighted,0,2,3,2017,18,20,3
1,10181,2,0,3,1,34.27065,-86.0805,1,0,AL,Unknown,Daylight,0,3,3,2017,13,30,1
1,10182,2,0,7,2,34.58030833,-87.6809,1,0,AL,LITTLEVILLE,Daylight,1915,3,3,2017,17,9,1
1,10183,1,0,1,1,31.167425,-88.012,1,0,AL,Unknown,Dusk,0,3,3,2017,17,50,5
1,10184,1,0,2,1,34.0501,-86.1692,2,0,AL,Unknown,Daylight,0,4,3,2017,15,15,1
1,10185,1,0,1,1,33.58889722,-86.12700000000001,1,1,AL,LINCOLN,Dark Not Lighted,1870,5,3,2017,99,99,2
1,10186,2,0,5,2,33.55040833,-86.7734,1,1,AL,BIRMINGHAM,Dark Not Lighted,350,14,4,2017,21,27,2
1,10187,2,0,2,1,30.65630556,-87.9279,1,0,AL,Unknown,Dark Lighted,0,18,4,2017,20,35,3
1,10188,1,0,1,1,32.56994167,-88.2479,1,0,AL,Unknown,Daylight,0,29,4,2017,5,30,1
1,10189,1,0,3,2,33.54700556,-86.74600000000001,1,0,AL,BIRMINGHAM,Daylight,350,29,4,2017,13,30,1
1,10190,3,0,7,1,33.89013056,-87.4537,1,0,AL,Unknown,Dark Not Lighted,0,29,4,2017,20,35,2
1,10191,1,1,1,2,30.64065,-88.1187,1,0,AL,MOBILE,Dark Lighted,2100,4,5,2017,5,35,3
1,10192,1,0,1,2,33.18944167,-87.5372,1,0,AL,TUSCALOOSA,Daylight,3050,4,5,2017,10,4,1
1,10193,1,0,1,1,33.31948611,-87.6528,1,1,AL,Unknown,Dark Not Lighted,0,5,5,2017,1,15,2
1,10194,1,0,1,1,31.396775,-86.6026,1,1,AL,RED LEVEL,Dark Unknown Lighting,2580,7,5,2017,2,0,6
1,10195,3,0,5,2,33.56869167,-86.7218,1,0,AL,BIRMINGHAM,Daylight,350,30,4,2017,14,40,1
1,10196,2,0,2,1,34.31446389,-87.6961,1,0,AL,Unknown,Daylight,0,5,5,2017,8,40,1
1,10197,1,0,1,1,31.50456667,-87.9616,1,0,AL,Unknown,Daylight,0,7,5,2017,13,10,1
1,10198,2,0,3,1,30.62743056,-87.7531,1,0,AL,LOXLEY,Daylight,1943,8,5,2017,7,22,1
1,10199,3,0,3,2,33.53218056,-86.845,1,1,AL,BIRMINGHAM,Daylight,350,10,5,2017,6,55,1
1,10200,2,0,3,2,33.37247222,-86.9922,1,0,AL,BESSEMER,Dark Lighted,330,11,5,2017,0,4,3
1,10201,1,0,3,1,32.80013611,-87.4791,1,1,AL,Unknown,Dark Not Lighted,0,20,3,2017,3,20,2
1,10202,1,0,2,1,34.55085,-86.4435,1,0,AL,NEW HOPE,Daylight,2225,22,3,2017,7,50,1
1,10203,2,0,3,1,34.08775278,-86.9464,2,1,AL,Unknown,Dark Not Lighted,0,28,3,2017,20,24,2
1,10204,2,0,5,1,32.81825278,-87.8871,1,2,AL,EUTAW,Dark Not Lighted,1070,1,4,2017,23,26,2
1,10205,3,0,4,2,34.77128611,-86.6167,1,1,AL,HUNTSVILLE,Dark Lighted,1730,2,4,2017,21,30,3
1,10206,1,0,1,2,31.33780833,-85.7827,1,1,AL,ENTERPRISE,Dark Not Lighted,1030,2,4,2017,19,23,2
1,10207,1,0,2,2,32.50685278,-85.1529,1,1,AL,Unknown,Dark Not Lighted,0,6,4,2017,0,25,2
1,10208,1,1,1,1,31.65649444,-85.9642,1,0,AL,Unknown,Dark Not Lighted,0,7,4,2017,21,55,2
1,10209,1,0,1,1,32.18938889,-86.5674,1,0,AL,HAYNEVILLE,Daylight,1605,10,4,2017,11,53,1
1,10210,4,0,8,2,31.4217,-85.6128,2,0,AL,OZARK,Daylight,2380,7,4,2017,11,0,1
1,10211,2,0,2,1,33.63991111,-86.3691,1,0,AL,Unknown,Daylight,0,7,4,2017,14,18,1
1,10212,1,0,1,2,34.65674167,-86.7705,1,0,AL,HUNTSVILLE,Daylight,1730,10,4,2017,15,39,1
1,10213,2,0,2,1,34.28004167,-86.6089,1,0,AL,Unknown,Daylight,0,11,4,2017,7,12,1
1,10214,1,0,1,1,33.28329444,-86.8843,1,0,AL,HELENA,Dark Lighted,1630,11,4,2017,19,25,3
1,10215,1,0,1,1,33.79118056,-85.7213,1,0,AL,Unknown,Dark Not Lighted,0,11,4,2017,5,15,2
1,10216,1,0,1,2,34.23220833,-86.2252,1,1,AL,ALBERTVILLE,Dark Not Lighted,50,12,4,2017,20,47,2
1,10217,2,0,2,1,32.63425278,-86.4991,1,0,AL,Unknown,Daylight,0,12,4,2017,8,25,1
1,10218,1,0,2,2,34.05378889,-86.1065,1,0,AL,Unknown,Daylight,0,13,4,2017,17,55,1
1,10219,2,0,3,2,34.91130556,-86.7581,1,0,AL,Unknown,Dark Not Lighted,0,13,4,2017,4,15,2
1,10220,2,0,2,1,33.955575,-87.3357,1,1,AL,Unknown,Dusk,0,14,4,2017,19,35,5
1,10221,1,1,1,1,32.29958611,-85.1814,1,0,AL,Unknown,Dark Not Lighted,0,14,4,2017,23,17,2
1,10222,3,0,5,2,33.53316111,-86.8584,1,0,AL,BIRMINGHAM,Dark Lighted,350,14,4,2017,22,42,3
1,10223,1,0,1,1,34.18260278,-88.0878,1,0,AL,Unknown,Dark Not Lighted,0,14,4,2017,0,5,2
1,10224,1,0,1,1,30.31403889,-88.13799999999999,1,1,AL,Unknown,Dark Not Lighted,0,14,4,2017,99,99,2
1,10225,1,0,3,1,34.45755833,-86.5761,2,0,AL,Unknown,Dusk,0,14,4,2017,19,20,5
1,10226,1,1,1,2,33.45254167,-86.9292,1,0,AL,MIDFIELD,Dark Lighted,2052,14,4,2017,3,22,3
1,10227,1,0,1,1,34.54343889,-87.6061,1,0,AL,Unknown,Dark Not Lighted,0,14,4,2017,20,15,2
1,10228,2,0,2,2,33.65103056,-85.8016,1,1,AL,ANNISTON,Dusk,100,14,4,2017,20,7,5
1,10229,2,0,3,1,32.47574444,-87.052,1,1,AL,Unknown,Dark Not Lighted,0,15,4,2017,1,45,2
1,10230,2,0,5,2,32.47223611,-86.4187,1,0,AL,PRATTVILLE,Daylight,2540,15,4,2017,14,57,1
