state,state_case,person_num,age,sex,injury_severity,alc_involved,alc_test_result,drugs,drug_num,doa,state_name,drug_desc,year
1,10012,1,24,1,4,9,97,9,997,7,AL,Invalid Id,2013
1,10012,1,28,1,0,0,0,0,1,0,AL,No Drugs,2013
1,10013,1,21,2,4,9,0,9,1,7,AL,No Drugs,2013
1,10013,2,22,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10014,1,28,1,4,0,0,0,1,7,AL,No Drugs,2013
1,10015,1,56,1,4,1,21,9,189,7,AL,Narcotic,2013
1,10016,1,23,1,3,9,0,9,600,0,AL,Cannabinoid,2013
1,10016,2,30,1,4,8,0,8,402,7,AL,Stimulant,2013
1,10016,1,55,2,0,0,0,0,1,0,AL,No Drugs,2013
1,10017,1,19,1,4,0,0,9,1,7,AL,No Drugs,2013
1,10017,1,24,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10018,1,25,1,4,0,0,0,1,7,AL,No Drugs,2013
1,10018,1,66,1,2,0,96,0,0,0,AL,Not Reported,2013
1,10019,1,24,2,4,9,96,9,0,7,AL,Not Reported,2013
1,10020,1,26,1,4,1,16,9,1,7,AL,No Drugs,2013
1,10021,1,38,1,4,1,24,0,1,7,AL,No Drugs,2013
1,10022,1,63,1,4,0,96,0,0,0,AL,Not Reported,2013
1,10023,1,65,1,4,0,0,0,165,0,AL,Narcotic,2013
1,10024,1,20,1,2,9,0,9,1,0,AL,No Drugs,2013
1,10024,1,39,2,4,0,0,9,1,7,AL,No Drugs,2013
1,10024,2,998,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10025,1,27,1,4,0,97,9,997,7,AL,Invalid Id,2013
1,10026,1,55,1,4,0,0,0,600,7,AL,Cannabinoid,2013
1,10026,2,43,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10026,1,52,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10027,1,43,1,4,9,14,9,1,7,AL,No Drugs,2013
1,10028,1,79,1,4,9,0,9,1,7,AL,No Drugs,2013
1,10029,1,31,1,4,9,96,9,0,0,AL,Not Reported,2013
1,10029,1,999,9,0,9,96,9,0,0,AL,Not Reported,2013
1,10029,1,49,1,0,0,96,8,0,0,AL,Not Reported,2013
1,10030,1,21,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10030,2,21,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10030,3,20,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10030,4,20,2,4,8,96,8,0,0,AL,Not Reported,2013
1,10030,1,66,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10030,1,30,2,2,0,0,0,605,0,AL,Cannabinoid,2013
1,10030,2,27,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10031,1,52,1,4,1,3,9,1,0,AL,No Drugs,2013
1,10031,2,48,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10032,1,24,1,4,9,10,9,1,7,AL,No Drugs,2013
1,10033,1,20,1,4,9,97,9,997,7,AL,Invalid Id,2013
1,10033,2,33,1,4,8,96,8,0,7,AL,Not Reported,2013
1,10034,1,45,1,0,0,0,0,1,0,AL,No Drugs,2013
1,10034,1,29,2,4,0,0,0,1,7,AL,No Drugs,2013
1,10034,1,23,1,0,0,97,0,997,0,AL,Invalid Id,2013
1,10035,1,43,2,4,0,23,0,1,7,AL,No Drugs,2013
1,10036,1,20,1,4,0,0,0,300,7,AL,Depressant,2013
1,10037,1,29,2,3,0,96,0,0,0,AL,Not Reported,2013
1,10037,1,57,1,4,0,0,0,155,0,AL,Narcotic,2013
1,10038,1,63,1,4,9,99,9,999,7,AL,Unknown Results,2013
1,10038,1,23,1,1,9,0,9,1,0,AL,No Drugs,2013
1,10038,2,34,1,1,8,96,8,0,0,AL,Not Reported,2013
1,10038,1,62,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10039,1,21,1,2,1,19,9,1,0,AL,No Drugs,2013
1,10039,1,25,1,4,0,0,0,1,7,AL,No Drugs,2013
1,10040,1,61,1,4,1,19,0,1,7,AL,No Drugs,2013
1,10041,1,60,1,4,1,10,9,376,7,AL,Depressant,2013
1,10041,2,53,1,4,8,96,8,0,7,AL,Not Reported,2013
1,10041,1,60,1,0,0,4,0,343,0,AL,Depressant,2013
1,10042,1,58,1,4,0,97,9,997,0,AL,Invalid Id,2013
1,10043,1,73,2,2,0,0,0,1,0,AL,No Drugs,2013
1,10043,2,82,2,4,8,96,8,0,7,AL,Not Reported,2013
1,10043,1,20,1,2,0,96,0,0,0,AL,Not Reported,2013
1,10043,2,22,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10043,3,2,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10043,4,4,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10043,1,72,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10043,1,73,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10044,1,77,1,4,0,0,0,155,7,AL,Narcotic,2013
1,10044,2,77,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10045,1,17,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10045,2,16,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10045,3,17,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10045,4,16,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10046,1,25,1,4,8,0,8,1,0,AL,No Drugs,2013
1,10046,2,17,1,2,8,96,8,0,0,AL,Not Reported,2013
1,10047,1,39,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10047,1,22,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10048,1,55,1,4,0,0,0,1,7,AL,No Drugs,2013
1,10049,1,45,1,4,1,37,9,1,7,AL,No Drugs,2013
1,10049,2,22,1,2,8,96,8,0,0,AL,Not Reported,2013
1,10050,1,24,1,4,9,0,9,996,7,AL,Unknown Results,2013
1,10051,1,62,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10051,1,39,1,0,0,96,9,0,0,AL,Not Reported,2013
1,10052,1,65,2,3,0,96,0,0,0,AL,Not Reported,2013
1,10052,1,53,2,4,9,2,9,1,7,AL,No Drugs,2013
1,10052,2,998,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10052,1,67,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10052,2,64,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10052,1,23,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10052,2,24,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10052,3,24,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10052,4,23,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10053,1,47,1,4,1,15,9,1,7,AL,No Drugs,2013
1,10054,1,29,1,4,0,97,1,997,0,AL,Invalid Id,2013
1,10054,1,61,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10055,1,53,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10055,1,33,1,0,0,0,0,1,0,AL,No Drugs,2013
1,10056,1,19,2,2,0,0,0,1,0,AL,No Drugs,2013
1,10056,2,26,1,4,8,96,8,0,0,AL,Not Reported,2013
1,10057,1,31,1,4,1,96,0,0,0,AL,Not Reported,2013
1,10058,1,55,2,4,9,96,9,0,0,AL,Not Reported,2013
1,10058,1,33,2,1,0,96,0,0,0,AL,Not Reported,2013
1,10058,2,7,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10058,3,1,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10059,1,44,1,4,9,21,9,401,7,AL,Stimulant,2013
1,10060,1,38,2,4,1,17,0,1,7,AL,No Drugs,2013
1,10060,1,41,1,0,0,97,0,997,0,AL,Invalid Id,2013
1,10061,1,27,1,3,1,16,1,177,0,AL,Narcotic,2013
1,10061,1,36,1,4,0,1,0,1,7,AL,No Drugs,2013
1,10061,2,31,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10061,3,7,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10061,4,1,1,2,8,96,8,0,0,AL,Not Reported,2013
1,10062,1,43,1,4,0,97,0,997,7,AL,Invalid Id,2013
1,10062,1,60,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10063,1,49,1,4,0,97,0,997,7,AL,Invalid Id,2013
1,10064,1,80,1,4,0,96,0,0,0,AL,Not Reported,2013
1,10065,1,18,2,4,9,0,9,1,7,AL,No Drugs,2013
1,10065,2,21,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10065,1,48,1,0,0,0,0,0,0,AL,Not Reported,2013
1,10066,1,37,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10067,1,33,2,4,1,24,9,401,7,AL,Stimulant,2013
1,10067,1,25,1,3,0,96,0,0,0,AL,Not Reported,2013
1,10067,2,24,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10068,1,27,1,4,9,0,9,600,0,AL,Cannabinoid,2013
1,10069,1,52,1,4,9,29,9,605,7,AL,Cannabinoid,2013
1,10070,1,30,1,4,1,26,0,605,7,AL,Cannabinoid,2013
1,10071,1,14,2,3,0,96,0,0,0,AL,Not Reported,2013
1,10071,2,5,2,4,0,96,0,0,0,AL,Not Reported,2013
1,10071,1,43,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10072,1,60,2,4,0,96,0,0,0,AL,Not Reported,2013
1,10072,1,26,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10072,2,998,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10072,3,998,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10072,4,998,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10073,1,30,2,4,9,18,9,300,7,AL,Depressant,2013
1,10073,2,30,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10074,1,38,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10074,1,27,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10074,2,8,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10074,3,998,8,0,8,96,8,0,0,AL,Not Reported,2013
1,10075,1,27,2,1,0,96,0,0,0,AL,Not Reported,2013
1,10075,2,28,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10075,1,52,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10075,2,33,2,4,8,96,8,0,0,AL,Not Reported,2013
1,10076,1,25,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10077,1,57,1,4,0,96,0,0,0,AL,Not Reported,2013
1,10078,1,17,2,3,0,96,0,0,0,AL,Not Reported,2013
1,10078,2,20,1,4,8,96,8,0,0,AL,Not Reported,2013
1,10078,3,15,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10078,4,18,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10078,5,16,1,4,8,96,8,0,0,AL,Not Reported,2013
1,10079,1,36,2,4,1,33,9,1,7,AL,No Drugs,2013
1,10080,1,35,2,4,9,97,9,997,7,AL,Invalid Id,2013
1,10081,1,40,1,4,9,97,9,997,7,AL,Invalid Id,2013
1,10081,2,38,2,4,8,96,8,0,0,AL,Not Reported,2013
1,10081,3,11,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10081,1,21,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10081,2,74,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10082,1,37,1,3,9,0,9,1,0,AL,No Drugs,2013
1,10082,2,77,1,4,8,0,8,155,7,AL,Narcotic,2013
1,10082,1,61,1,0,9,97,9,997,0,AL,Invalid Id,2013
1,10083,1,49,1,4,9,24,9,1,7,AL,No Drugs,2013
1,10084,1,56,1,2,9,10,9,1,0,AL,No Drugs,2013
1,10084,2,72,1,4,8,17,8,367,7,AL,Depressant,2013
1,10085,1,16,1,4,9,96,9,0,0,AL,Not Reported,2013
1,10086,1,35,1,4,0,0,1,189,7,AL,Narcotic,2013
1,10086,2,38,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10086,1,57,1,3,0,97,0,997,0,AL,Invalid Id,2013
1,10086,2,31,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10087,1,65,1,4,0,96,0,0,7,AL,Not Reported,2013
1,10088,1,35,1,4,9,7,9,1,7,AL,No Drugs,2013
1,10089,1,30,1,4,1,24,9,1,7,AL,No Drugs,2013
1,10089,2,5,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10090,1,58,2,4,0,96,0,0,0,AL,Not Reported,2013
1,10091,1,22,1,4,0,0,0,1,7,AL,No Drugs,2013
1,10092,1,44,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10092,1,55,2,4,0,96,0,0,7,AL,Not Reported,2013
1,10093,1,35,2,4,9,0,9,401,7,AL,Stimulant,2013
1,10093,2,22,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10094,1,39,1,4,9,21,9,321,0,AL,Depressant,2013
1,10095,1,30,1,4,1,17,9,1,7,AL,No Drugs,2013
1,10095,2,30,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10096,1,39,1,4,9,26,9,402,0,AL,Stimulant,2013
1,10097,1,20,1,4,0,96,0,0,0,AL,Not Reported,2013
1,10097,2,22,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10098,1,22,1,4,9,22,9,600,0,AL,Cannabinoid,2013
1,10099,1,27,1,4,9,2,9,300,7,AL,Depressant,2013
1,10100,1,19,1,2,0,0,0,1,0,AL,No Drugs,2013
1,10100,2,2,1,4,8,96,8,0,0,AL,Not Reported,2013
1,10101,1,48,1,4,0,0,0,1,7,AL,No Drugs,2013
1,10102,1,32,1,4,1,40,9,1,7,AL,No Drugs,2013
1,10102,2,27,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10103,1,35,2,2,0,97,0,997,0,AL,Invalid Id,2013
1,10103,1,79,2,3,0,96,0,0,0,AL,Not Reported,2013
1,10103,2,84,1,4,8,0,8,1,7,AL,No Drugs,2013
1,10103,1,61,2,1,0,96,0,0,0,AL,Not Reported,2013
1,10103,1,53,2,1,0,96,0,0,0,AL,Not Reported,2013
1,10104,1,21,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10104,1,42,2,1,0,96,0,0,0,AL,Not Reported,2013
1,10104,1,57,1,4,0,0,0,401,0,AL,Stimulant,2013
1,10104,2,49,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10104,3,13,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10104,4,13,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10104,1,37,1,2,0,96,0,0,0,AL,Not Reported,2013
1,10104,1,19,1,2,0,96,0,0,0,AL,Not Reported,2013
1,10105,1,23,2,4,9,5,9,1,0,AL,No Drugs,2013
1,10106,1,41,1,4,1,33,9,1,7,AL,No Drugs,2013
1,10107,1,80,2,4,0,96,0,0,7,AL,Not Reported,2013
1,10108,1,49,1,4,9,14,9,1,7,AL,No Drugs,2013
1,10109,1,38,1,0,0,0,0,1,0,AL,No Drugs,2013
1,10109,1,45,1,4,9,0,9,1,7,AL,No Drugs,2013
1,10109,2,39,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10110,1,30,2,4,9,96,9,0,7,AL,Not Reported,2013
1,10111,1,66,2,4,9,96,9,0,0,AL,Not Reported,2013
1,10112,1,64,1,3,1,0,1,417,0,AL,Stimulant,2013
1,10112,1,35,1,4,0,0,0,1,7,AL,No Drugs,2013
1,10112,2,28,2,4,8,96,8,0,7,AL,Not Reported,2013
1,10112,3,6,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10112,4,1,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10112,5,7,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10112,6,11,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10113,1,54,2,4,9,0,9,1,0,AL,No Drugs,2013
1,10113,1,71,1,0,0,0,8,0,0,AL,Not Reported,2013
1,10114,1,26,1,4,9,20,9,1,0,AL,No Drugs,2013
1,10114,1,59,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10114,2,70,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10115,1,27,2,3,0,0,0,605,0,AL,Cannabinoid,2013
1,10115,2,30,1,4,8,96,8,0,7,AL,Not Reported,2013
1,10115,3,7,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10116,1,45,1,4,9,0,9,600,0,AL,Cannabinoid,2013
1,10117,1,30,2,4,9,0,9,401,0,AL,Stimulant,2013
1,10118,1,18,1,4,0,0,0,605,7,AL,Cannabinoid,2013
1,10119,1,24,1,4,0,9,0,605,7,AL,Cannabinoid,2013
1,10120,1,33,1,4,0,0,0,1,0,AL,No Drugs,2013
1,10121,1,25,1,4,9,96,9,0,0,AL,Not Reported,2013
1,10121,2,53,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10121,1,80,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10122,1,37,1,4,1,28,9,155,7,AL,Narcotic,2013
1,10122,1,22,1,4,9,7,9,177,0,AL,Narcotic,2013
1,10123,1,35,1,0,0,0,0,1,0,AL,No Drugs,2013
1,10123,1,75,1,4,0,0,0,996,0,AL,Unknown Results,2013
1,10123,2,16,1,2,8,96,8,0,0,AL,Not Reported,2013
1,10123,3,63,2,4,8,1,8,996,7,AL,Unknown Results,2013
1,10124,1,21,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10125,1,35,1,1,1,6,1,407,0,AL,Stimulant,2013
1,10125,2,17,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10125,3,17,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10125,4,41,1,4,8,96,8,0,7,AL,Not Reported,2013
1,10125,1,25,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10126,1,33,1,3,1,14,9,155,0,AL,Narcotic,2013
1,10126,2,52,1,4,8,94,8,300,7,AL,Depressant,2013
1,10126,3,43,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10127,1,60,1,4,9,11,9,300,0,AL,Depressant,2013
1,10128,1,14,1,4,9,97,9,997,7,AL,Invalid Id,2013
1,10128,1,46,1,0,0,0,0,0,0,AL,Not Reported,2013
1,10128,2,13,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10129,1,65,1,4,1,37,1,1,7,AL,No Drugs,2013
1,10130,1,58,2,4,9,0,1,343,0,AL,Depressant,2013
1,10130,1,51,2,1,0,96,0,0,0,AL,Not Reported,2013
1,10130,2,10,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10130,3,11,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10130,4,12,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10130,5,33,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10130,6,10,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10130,7,45,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10130,8,11,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10130,9,44,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10130,10,11,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10130,11,11,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10130,12,38,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10130,13,12,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10130,14,11,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10131,1,27,2,3,9,96,9,0,0,AL,Not Reported,2013
1,10131,2,21,2,4,8,96,8,0,0,AL,Not Reported,2013
1,10132,1,16,1,3,0,0,0,401,0,AL,Stimulant,2013
1,10132,2,18,1,4,8,0,8,1,0,AL,No Drugs,2013
1,10133,1,56,2,4,0,96,9,997,0,AL,Invalid Id,2013
1,10133,2,60,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10134,1,44,2,4,0,96,0,0,7,AL,Not Reported,2013
1,10135,1,75,1,4,9,0,9,1,7,AL,No Drugs,2013
1,10135,1,52,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10136,1,46,2,4,9,0,9,155,7,AL,Narcotic,2013
1,10136,1,47,1,3,0,96,0,0,0,AL,Not Reported,2013
1,10136,2,58,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10137,1,28,1,4,1,18,0,1,7,AL,No Drugs,2013
1,10137,2,21,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10138,1,17,2,4,9,0,9,300,7,AL,Depressant,2013
1,10139,1,32,1,4,0,0,9,155,7,AL,Narcotic,2013
1,10140,1,38,2,4,0,0,0,189,7,AL,Narcotic,2013
1,10140,1,41,1,4,0,0,0,600,7,AL,Cannabinoid,2013
1,10140,2,44,1,3,8,96,8,0,0,AL,Not Reported,2013
1,10141,1,45,1,4,9,0,9,605,0,AL,Cannabinoid,2013
1,10141,1,21,1,4,9,97,9,997,7,AL,Invalid Id,2013
1,10141,2,39,1,4,8,96,8,0,0,AL,Not Reported,2013
1,10142,1,59,1,4,0,2,0,1,7,AL,No Drugs,2013
1,10143,1,23,1,4,9,0,9,1,7,AL,No Drugs,2013
1,10143,1,49,2,4,0,0,0,1,7,AL,No Drugs,2013
1,10143,2,25,1,2,8,96,8,0,0,AL,Not Reported,2013
1,10143,3,25,1,2,8,96,8,0,0,AL,Not Reported,2013
1,10143,4,42,1,2,8,96,8,0,0,AL,Not Reported,2013
1,10144,1,24,1,4,9,99,9,999,0,AL,Unknown Results,2013
1,10144,1,43,1,2,0,96,0,0,0,AL,Not Reported,2013
1,10145,1,47,1,4,9,96,9,0,7,AL,Not Reported,2013
1,10145,1,48,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10145,2,998,8,0,8,96,8,0,0,AL,Not Reported,2013
1,10145,1,65,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10145,2,998,8,0,8,96,8,0,0,AL,Not Reported,2013
1,10146,1,58,2,4,9,96,9,0,7,AL,Not Reported,2013
1,10146,1,48,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10146,2,998,8,0,8,96,8,0,0,AL,Not Reported,2013
1,10146,3,998,8,0,8,96,8,0,0,AL,Not Reported,2013
1,10147,1,58,1,4,9,0,9,1,7,AL,No Drugs,2013
1,10147,1,71,1,0,0,0,0,0,0,AL,Not Reported,2013
1,10147,2,70,2,1,8,96,8,0,0,AL,Not Reported,2013
1,10148,1,48,2,3,1,0,1,321,0,AL,Depressant,2013
1,10148,2,77,1,4,8,3,8,300,7,AL,Depressant,2013
1,10148,1,70,2,3,0,0,0,177,0,AL,Narcotic,2013
1,10149,1,28,1,4,9,14,9,1,7,AL,No Drugs,2013
1,10149,1,60,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10150,1,61,1,3,0,96,0,0,0,AL,Not Reported,2013
1,10150,2,60,2,4,8,96,8,0,7,AL,Not Reported,2013
1,10151,1,27,1,3,1,13,9,1,0,AL,No Drugs,2013
1,10151,2,24,2,4,8,96,8,0,7,AL,Not Reported,2013
1,10152,1,83,2,4,0,0,0,1,7,AL,No Drugs,2013
1,10152,2,82,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10152,3,18,2,3,8,96,8,0,0,AL,Not Reported,2013
1,10152,1,83,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10152,2,998,8,0,8,96,8,0,0,AL,Not Reported,2013
1,10153,1,44,2,4,8,14,8,996,7,AL,Unknown Results,2013
1,10153,1,47,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10154,1,36,1,4,9,96,9,0,0,AL,Not Reported,2013
1,10155,1,44,1,4,0,0,0,1,0,AL,No Drugs,2013
1,10155,1,26,1,2,0,96,0,0,0,AL,Not Reported,2013
1,10155,2,998,1,2,8,96,8,0,0,AL,Not Reported,2013
1,10156,1,32,2,4,0,96,9,0,0,AL,Not Reported,2013
1,10156,2,44,1,3,9,96,9,0,0,AL,Not Reported,2013
1,10156,1,18,2,0,0,96,0,0,0,AL,Not Reported,2013
1,10156,2,18,2,0,8,96,8,0,0,AL,Not Reported,2013
1,10157,1,19,2,0,0,1,0,1,0,AL,No Drugs,2013
1,10157,2,26,1,4,8,96,8,0,0,AL,Not Reported,2013
1,10157,3,17,2,2,8,96,8,0,0,AL,Not Reported,2013
1,10158,1,24,1,3,0,0,0,1,0,AL,No Drugs,2013
1,10158,2,21,1,4,8,96,8,0,7,AL,Not Reported,2013
1,10159,1,53,2,4,0,96,0,0,0,AL,Not Reported,2013
1,10160,1,53,2,4,9,0,9,996,7,AL,Unknown Results,2013
1,10161,1,52,1,4,9,13,9,1,7,AL,No Drugs,2013
1,10162,1,29,2,4,9,20,9,600,7,AL,Cannabinoid,2013
1,10162,1,49,1,2,0,96,0,0,0,AL,Not Reported,2013
1,10163,1,27,1,4,9,99,9,999,7,AL,Unknown Results,2013
1,10164,1,39,2,4,9,19,9,1,7,AL,No Drugs,2013
1,10165,1,39,1,4,9,20,9,407,7,AL,Stimulant,2013
1,10165,2,45,1,4,8,23,8,407,7,AL,Stimulant,2013
1,10165,1,46,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10166,1,23,2,4,9,97,9,997,7,AL,Invalid Id,2013
1,10166,1,22,1,0,0,0,0,0,0,AL,Not Reported,2013
1,10167,1,36,1,0,0,0,9,997,0,AL,Invalid Id,2013
1,10167,2,60,1,0,8,96,8,0,0,AL,Not Reported,2013
1,10167,1,75,1,4,0,0,0,1,7,AL,No Drugs,2013
1,10168,1,51,1,4,9,96,9,0,0,AL,Not Reported,2013
1,10169,1,21,1,4,9,0,9,1,7,AL,No Drugs,2013
1,10169,1,47,1,0,0,96,0,0,0,AL,Not Reported,2013
1,10170,1,27,2,3,9,97,9,997,0,AL,Invalid Id,2013
1,10170,2,7,2,3,8,96,8,0,0,AL,Not Reported,2013
