state,state_case,veh_crash,pedestrians,motorists_involved,rural_urban,latitude,longitude,fatalities,drunk_drivers,state_name,city_name,lighting_name,city,day,month,year,hour,minute,light_conditions
1,10171,1,0,1,1,33.70505278,-87.4999,1,0,AL,Unknown,Dark Not Lighted,0,30,3,2014,3,10,2
1,10172,1,0,2,1,34.37818333,-85.7975,1,1,AL,Unknown,Daylight,0,30,3,2014,8,10,1
1,10173,1,0,1,1,33.874225,-86.9261,1,0,AL,Unknown,Dark Not Lighted,0,30,3,2014,22,45,2
1,10174,3,0,5,2,32.59889167,-85.4586,1,0,AL,AUBURN,Daylight,200,30,3,2014,17,11,1
1,10175,2,0,2,2,33.97025833,-86.118,1,1,AL,Unknown,Dark Not Lighted,0,31,3,2014,2,30,2
1,10176,1,0,1,2,33.60738611,-86.5817,1,0,AL,TRUSSVILLE,Unknown,3080,7,4,2014,99,99,9
1,10177,1,0,1,2,30.67999444,-88.1941,1,1,AL,MOBILE,Dark Lighted,2100,3,4,2014,3,45,3
1,10178,1,0,1,1,31.07366111,-88.2864,1,1,AL,CITRONELLE,Dawn,690,4,4,2014,5,56,4
1,10179,2,0,2,2,34.194825,-86.1611,1,0,AL,BOAZ,Daylight,400,4,4,2014,15,20,1
1,10180,1,0,1,2,32.64038889,-85.411,1,0,AL,OPELIKA,Daylight,2340,5,4,2014,11,10,1
1,10181,1,0,1,1,34.76074444,-87.9663,1,0,AL,CHEROKEE,Daylight,660,9,3,2014,14,42,1
1,10182,1,1,4,2,30.26855,-87.5909,1,1,AL,ORANGE BEACH,Dark Lighted,2355,29,3,2014,22,5,3
1,10183,2,0,4,2,32.53908056,-86.2248,1,0,AL,WETUMPKA,Daylight,3270,4,4,2014,7,20,1
1,10184,2,0,6,1,32.83092222,-86.7008,1,0,AL,Unknown,Daylight,0,12,4,2014,12,45,1
1,10185,1,0,3,1,31.80514722,-86.6696,1,0,AL,GREENVILLE,Daylight,1460,15,4,2014,13,52,1
1,10186,2,0,3,1,33.99580833,-87.9296,2,0,AL,GUIN,Daylight,1490,17,4,2014,9,52,1
1,10187,2,0,5,2,30.73969722,-88.1087,1,0,AL,MOBILE,Dark Lighted,2100,18,4,2014,2,17,3
1,10188,1,0,3,1,33.72196667,-86.9907,1,1,AL,Unknown,Dark Not Lighted,0,13,4,2014,1,49,2
1,10189,2,0,2,2,33.34399444,-87.02600000000001,1,0,AL,BESSEMER,Dark Not Lighted,330,4,4,2014,1,29,2
1,10190,1,0,1,1,34.94473889,-86.9482,1,0,AL,Unknown,Dark Not Lighted,0,4,4,2014,19,30,2
1,10191,1,0,1,2,32.39079167,-86.2131,1,0,AL,Unknown,Daylight,0,4,4,2014,10,15,1
1,10192,1,0,1,1,32.73550278,-86.1111,1,1,AL,Unknown,Dark Not Lighted,0,5,4,2014,2,34,2
1,10193,1,0,2,2,32.47321111,-85.1407,1,0,AL,Unknown,Daylight,0,6,4,2014,18,32,1
1,10194,1,0,2,1,32.15176667,-87.5189,2,1,AL,Unknown,Dark Not Lighted,0,8,4,2014,4,30,2
1,10195,1,0,1,1,32.42691667,-85.9079,1,0,AL,Unknown,Dark Not Lighted,0,8,4,2014,1,22,2
1,10196,3,1,3,1,30.560475,-88.1812,1,0,AL,Unknown,Dark Lighted,0,9,4,2014,20,5,3
1,10197,2,0,2,2,32.39369722,-86.3185,1,0,AL,Unknown,Daylight,0,10,4,2014,17,30,1
1,10198,1,0,1,2,33.17423056,-87.4906,1,1,AL,TUSCALOOSA,Dark Not Lighted,3050,12,4,2014,1,28,2
1,10199,1,0,1,1,31.51630278,-87.0235,1,1,AL,Unknown,Dark Not Lighted,0,12,4,2014,20,40,2
1,10200,1,0,1,1,33.84195278,-86.665,1,1,AL,Unknown,Dark Lighted,0,13,4,2014,1,10,3
1,10201,2,0,4,2,30.29971389,-87.6829,1,0,AL,GULF SHORES,Daylight,1493,13,4,2014,19,0,1
1,10202,1,0,1,1,32.67876111,-86.3002,1,1,AL,Unknown,Dark Not Lighted,0,16,4,2014,21,13,2
1,10203,1,0,1,2,34.67687222,-86.521,1,1,AL,HUNTSVILLE,Dark Lighted,1730,17,4,2014,20,10,3
1,10204,1,0,1,1,32.10272222,-87.7545,1,1,AL,Unknown,Dark Not Lighted,0,19,4,2014,0,15,2
1,10205,3,0,3,1,31.72888889,-87.7702,1,0,AL,GROVE HILL,Daylight,1480,8,4,2014,12,50,1
1,10206,1,0,2,1,33.22807778,-87.4291,1,0,AL,Unknown,Dark Not Lighted,0,12,4,2014,21,20,2
1,10207,1,0,1,1,33.21191111,-86.7099,1,1,AL,Unknown,Dark Not Lighted,0,12,4,2014,23,20,2
1,10208,1,0,1,1,31.63379167,-85.2797,1,0,AL,Unknown,Daylight,0,18,4,2014,8,30,1
1,10209,1,0,1,2,33.90768889,-87.3084,1,0,AL,Unknown,Daylight,0,18,4,2014,11,25,1
1,10210,1,0,1,1,33.49392778,-85.7475,1,0,AL,Unknown,Daylight,0,19,4,2014,17,15,1
1,10211,1,0,1,2,33.27431944,-87.4908,1,0,AL,TUSCALOOSA,Daylight,3050,21,4,2014,8,0,1
1,10212,2,0,4,1,30.75878333,-88.2219,1,0,AL,Unknown,Daylight,0,17,2,2014,10,35,1
1,10213,2,0,4,2,34.44058611,-87.0025,2,0,AL,HARTSELLE,Daylight,1590,11,4,2014,9,20,1
1,10214,2,0,3,2,34.19857778,-86.8038,1,0,AL,CULLMAN,Daylight,830,16,4,2014,8,49,1
1,10215,2,0,3,2,34.18200556,-86.8169,1,0,AL,CULLMAN,Daylight,830,19,4,2014,11,57,1
1,10216,2,0,3,2,33.42466389,-86.887,1,0,AL,BIRMINGHAM,Daylight,350,22,4,2014,13,10,1
1,10217,1,0,2,2,33.55852222,-86.7832,1,0,AL,BIRMINGHAM,Daylight,350,24,4,2014,15,50,1
1,10218,1,0,1,1,31.44670833,-86.9795,1,1,AL,EVERGREEN,Daylight,1080,26,4,2014,8,21,1
1,10219,3,0,4,1,30.79511667,-88.2289,1,0,AL,Unknown,Daylight,0,14,4,2014,8,58,1
1,10220,2,0,2,1,34.10514722,-85.5478,1,0,AL,Unknown,Dark Not Lighted,0,16,4,2014,5,35,2
1,10221,2,0,2,1,31.27642222,-86.4742,1,0,AL,Unknown,Daylight,0,18,4,2014,7,43,1
1,10222,2,0,1,1,30.42393056,-88.3433,1,1,AL,Unknown,Dark Not Lighted,0,18,4,2014,22,25,2
1,10223,1,1,2,1,33.57081944,-86.4967,1,0,AL,Unknown,Dark Not Lighted,0,19,4,2014,23,28,2
1,10224,2,0,2,1,32.84250556,-86.9583,1,1,AL,Unknown,Daylight,0,22,4,2014,13,42,1
1,10225,1,0,1,1,33.53639722,-86.6933,1,0,AL,IRONDALE,Dark Lighted,1750,22,4,2014,21,50,3
1,10226,1,0,1,1,34.44038611,-86.6099,1,1,AL,Unknown,Dark Not Lighted,0,26,4,2014,1,30,2
1,10227,1,0,1,1,99.9999,999.9999,1,0,AL,Unknown,Daylight,0,26,4,2014,6,35,1
1,10228,1,1,1,2,32.53129722,-86.3277,1,0,AL,Unknown,Dark Not Lighted,0,25,4,2014,3,25,2
